# VDIFF	I_in
-0.9997013	-7.13661e-05
-0.8997269	-6.42514e-05
-0.799793	-5.71353e-05
-0.6997988	-5.0012e-05
-0.599836	-4.28862e-05
-0.4998808	-3.57445e-05
-0.3998832	-2.86057e-05
-0.2999328	-2.14652e-05
-0.1999435	-1.43158e-05
-0.0999629	-7.1609e-06
1.11328e-05	4.218852e-10
0.0999905	7.1679e-06
0.1999675	1.43432e-05
0.2999587	2.15267e-05
0.3999085	2.87148e-05
0.499905	3.59152e-05
0.5998865	4.31215e-05
0.6998537	5.03003e-05
0.7998459	5.75365e-05
0.8998013	6.4777e-05
0.9997869	7.20246e-05
