# VDIFF	I_in
-0.999729	-6.70273e-05
-0.8997546	-6.03429e-05
-0.7998184	-5.36562e-05
-0.6998209	-4.69635e-05
-0.5998546	-4.02691e-05
-0.4998935	-3.35619e-05
-0.399896	-2.68572e-05
-0.2999411	-2.01514e-05
-0.199952	-1.34387e-05
-0.0999671	-6.7217e-06
-2.499e-06	3.074883e-10
0.0999889	6.7267e-06
0.199977	1.34593e-05
0.2999653	2.01982e-05
0.3999186	2.69401e-05
0.4999209	3.36917e-05
0.5999028	4.04484e-05
0.6998614	4.72104e-05
0.7998705	5.39428e-05
0.8998288	6.07213e-05
0.9998129	6.75085e-05
