# VDIFF	I_in
-0.9997177	-7.0821e-05
-0.8997285	-6.37596e-05
-0.7997899	-5.66959e-05
-0.6997986	-4.9626e-05
-0.5998344	-4.25544e-05
-0.4998812	-3.54676e-05
-0.3998835	-2.83832e-05
-0.2999353	-2.12973e-05
-0.1999465	-1.42031e-05
-0.0999688	-7.1043e-06
4.1944e-06	1.1617e-09
0.0999838	7.1102e-06
0.1999604	1.42276e-05
0.2999524	2.13524e-05
0.3998988	2.84813e-05
0.4998965	3.56202e-05
0.599875	4.27654e-05
0.6998345	4.99167e-05
0.7998338	5.70276e-05
0.8997865	6.41977e-05
0.9997726	7.13783e-05
