# VDIFF	I_in
-0.9997492	-6.24755e-05
-0.899759	-5.62499e-05
-0.7998251	-5.00228e-05
-0.6998256	-4.37894e-05
-0.5998488	-3.75413e-05
-0.4999036	-3.13002e-05
-0.3998974	-2.50504e-05
-0.2999448	-1.87984e-05
-0.1999553	-1.25381e-05
-0.099974	-6.2723e-06
-9.873474e-07	4.909184e-10
0.09998	6.2789e-06
0.1999652	1.25656e-05
0.299957	1.88603e-05
0.3999073	2.51601e-05
0.4999104	3.14711e-05
0.5998933	3.77896e-05
0.6998533	4.41151e-05
0.799859	5.04033e-05
0.8998148	5.67624e-05
0.9998032	6.31306e-05
