# VDIFF	I_in
-0.9997332	-6.72546e-05
-0.899752	-6.05522e-05
-0.7998138	-5.38478e-05
-0.6998202	-4.71362e-05
-0.5998544	-4.04222e-05
-0.4998931	-3.36926e-05
-0.3998936	-2.69654e-05
-0.2999414	-2.02352e-05
-0.1999516	-1.34963e-05
-0.0999713	-6.7514e-06
5.6992e-06	6.839338e-10
0.0999877	6.7592e-06
0.1999685	1.35261e-05
0.2999662	2.03022e-05
0.3999143	2.7083e-05
0.4999157	3.38772e-05
0.5998963	4.06791e-05
0.6998605	4.74887e-05
0.7998607	5.42572e-05
0.8998156	6.11018e-05
0.9998025	6.79578e-05
