# VDIFF	I_in
-0.9997564	-5.73871e-05
-0.8997713	-5.16628e-05
-0.7998246	-4.59392e-05
-0.6998286	-4.02089e-05
-0.5998511	-3.44672e-05
-0.4999018	-2.8733e-05
-0.3999048	-2.29931e-05
-0.2999454	-1.72519e-05
-0.1999566	-1.15051e-05
-0.0999682	-5.7543e-06
4.4461e-06	5.855196e-10
0.0999877	5.7587e-06
0.1999685	1.15222e-05
0.2999661	1.7291e-05
0.3999157	2.30619e-05
0.4999185	2.8841e-05
0.5999024	3.46243e-05
0.6998634	4.04112e-05
0.7998626	4.62057e-05
0.8998257	5.19694e-05
0.9998133	5.77769e-05
