# VDIFF	I_in
-0.9997294	-7.41637e-05
-0.8997488	-6.67835e-05
-0.7998104	-5.94068e-05
-0.6998089	-5.20043e-05
-0.5998532	-4.4597e-05
-0.4998906	-3.71744e-05
-0.3998905	-2.97489e-05
-0.2999443	-2.23224e-05
-0.1999519	-1.4887e-05
-0.0999746	-7.4463e-06
3.4437e-06	8.2062e-10
0.0999799	7.4526e-06
0.1999609	1.49133e-05
0.2999537	2.23811e-05
0.3999028	2.98541e-05
0.4999017	3.73386e-05
0.5998821	4.48301e-05
0.6998548	5.22876e-05
0.7998464	5.98056e-05
0.8997985	6.73298e-05
0.9997866	7.48648e-05
