# VDIFF	I_in
-0.9997003	-7.48031e-05
-0.8997226	-6.7343e-05
-0.7997806	-5.98833e-05
-0.6997889	-5.24145e-05
-0.5998256	-4.49442e-05
-0.4998736	-3.74597e-05
-0.399873	-2.99771e-05
-0.2999253	-2.24932e-05
-0.1999437	-1.50008e-05
-0.0999629	-7.503e-06
-2.6649e-06	6.237921e-10
0.0999861	7.5098e-06
0.1999658	1.50272e-05
0.2999524	2.25519e-05
0.3999013	3.00807e-05
0.4998968	3.76212e-05
0.5998755	4.51685e-05
0.6998368	5.26849e-05
0.7998308	6.02591e-05
0.8997832	6.78376e-05
0.999768	7.54267e-05
