# VDIFF	I_in
-0.9997073	-6.64091e-05
-0.8997236	-5.97886e-05
-0.799796	-5.3169e-05
-0.6997953	-4.65421e-05
-0.599828	-3.98995e-05
-0.4998848	-3.32652e-05
-0.3998827	-2.6622e-05
-0.2999339	-1.99769e-05
-0.199951	-1.33237e-05
-0.099969	-6.6646e-06
-1.5766e-06	6.839604e-10
0.0999774	6.6716e-06
0.1999579	1.33508e-05
0.2999496	2.00381e-05
0.3998936	2.67297e-05
0.4998928	3.34328e-05
0.5998698	4.01425e-05
0.6998274	4.68598e-05
0.7998258	5.354e-05
0.8997789	6.02873e-05
0.9997621	6.70458e-05
