# VDIFF	I_in
-0.9996895	-7.73019e-05
-0.8997112	-6.95869e-05
-0.7997808	-6.1873e-05
-0.6997878	-5.4153e-05
-0.5998285	-4.64299e-05
-0.4998748	-3.86989e-05
-0.3998821	-3.09671e-05
-0.29993	-2.32344e-05
-0.1999475	-1.54941e-05
-0.0999691	-7.7496e-06
-3.7509e-06	2.523932e-10
0.0999783	7.7553e-06
0.1999581	1.55172e-05
0.2999467	2.32868e-05
0.3998896	3.10602e-05
0.4998874	3.88441e-05
0.5998655	4.66352e-05
0.6998329	5.43986e-05
0.799818	6.22077e-05
0.8997718	7.00234e-05
0.9997537	7.78513e-05
