# VDIFF	I_in
-0.9996658	-6.79164e-05
-0.8996889	-6.11444e-05
-0.7997541	-5.43703e-05
-0.6997635	-4.75895e-05
-0.5998103	-4.08068e-05
-0.499857	-3.40115e-05
-0.3998634	-2.72175e-05
-0.2999228	-2.04228e-05
-0.1999381	-1.36197e-05
-0.0999667	-6.8122e-06
2.7728e-06	1.0506e-09
0.0999683	6.8176e-06
0.1999463	1.36429e-05
0.2999371	2.04749e-05
0.3998766	2.73104e-05
0.4998701	3.41561e-05
0.5998432	4.10078e-05
0.6997923	4.78653e-05
0.7997904	5.46845e-05
0.8997412	6.15586e-05
0.9997144	6.84439e-05
