# VDIFF	I_in
-0.9996472	-6.6769e-05
-0.8996661	-6.01129e-05
-0.7997444	-5.34566e-05
-0.6997543	-4.67926e-05
-0.5997984	-4.01259e-05
-0.4998467	-3.34448e-05
-0.3998596	-2.67656e-05
-0.2999152	-2.00846e-05
-0.1999354	-1.3395e-05
-0.0999629	-6.7003e-06
-9.9378e-06	-3.22715e-11
0.0999661	6.7057e-06
0.1999452	1.34205e-05
0.2999248	2.01414e-05
0.3998635	2.68668e-05
0.4998577	3.36041e-05
0.5998236	4.03469e-05
0.6997742	4.70954e-05
0.799772	5.38062e-05
0.8997153	6.05801e-05
0.9996901	6.73658e-05
