# VDIFF	I_in
-0.9996961	-5.16796e-05
-0.8997212	-4.65264e-05
-0.7997864	-4.13721e-05
-0.6997862	-3.62017e-05
-0.599832	-3.10405e-05
-0.4998808	-2.58773e-05
-0.3998833	-2.07083e-05
-0.299936	-1.55384e-05
-0.1999526	-1.03626e-05
-0.0999679	-5.1832e-06
2.105e-06	-9.9142e-11
0.0999739	5.1866e-06
0.199955	1.03783e-05
0.2999441	1.55747e-05
0.3998919	2.07732e-05
0.4998868	2.59791e-05
0.5998629	3.11889e-05
0.699822	3.64027e-05
0.7998096	4.16227e-05
0.899764	4.68462e-05
0.9997511	5.20404e-05
