# VDIFF	I_in
-0.9997479	-6.89128e-05
-0.8997591	-6.20398e-05
-0.7998175	-5.51669e-05
-0.6998233	-4.82884e-05
-0.5998566	-4.14073e-05
-0.4998968	-3.4511e-05
-0.3999023	-2.76177e-05
-0.2999451	-2.07233e-05
-0.1999574	-1.38209e-05
-0.0999721	-6.9133e-06
2.2715e-06	1.0876e-09
0.0999818	6.9201e-06
0.1999633	1.3848e-05
0.299956	2.07843e-05
0.399905	2.77251e-05
0.4999062	3.46777e-05
0.5998857	4.16377e-05
0.6998467	4.86048e-05
0.7998536	5.55307e-05
0.8998074	6.25246e-05
0.9997928	6.95312e-05
