# VDIFF	I_in
-0.9997537	-6.21466e-05
-0.899766	-5.59528e-05
-0.7998261	-4.97586e-05
-0.6998285	-4.3557e-05
-0.5998546	-3.73419e-05
-0.4999088	-3.11336e-05
-0.3999038	-2.49168e-05
-0.2999503	-1.86978e-05
-0.1999615	-1.24709e-05
-0.0999729	-6.2387e-06
-4.9192e-06	9.5973e-11
0.0999823	6.2443e-06
0.19997	1.24963e-05
0.2999627	1.87561e-05
0.3999155	2.50208e-05
0.4999141	3.12964e-05
0.5998991	3.7579e-05
0.6998605	4.3868e-05
0.7998686	5.01231e-05
0.8998207	5.64316e-05
0.9998121	6.27535e-05
