# VDIFF	I_in
-0.9997333	-6.86095e-05
-0.8997548	-6.17683e-05
-0.7998178	-5.49267e-05
-0.6998215	-4.80768e-05
-0.599857	-4.12241e-05
-0.4998977	-3.43613e-05
-0.3998959	-2.74966e-05
-0.2999433	-2.06312e-05
-0.1999526	-1.37581e-05
-0.0999709	-6.8813e-06
3.9417e-06	6.11565e-10
0.0999891	6.8857e-06
0.1999686	1.37768e-05
0.2999681	2.06742e-05
0.3999153	2.75738e-05
0.4999173	3.44824e-05
0.5999039	4.13963e-05
0.6998615	4.83137e-05
0.7998703	5.52027e-05
0.8998233	6.21296e-05
0.999815	6.9056e-05
