# VDIFF	I_in
-0.9997304	-7.04622e-05
-0.8997432	-6.34366e-05
-0.7997963	-5.641e-05
-0.6997999	-4.93765e-05
-0.5998416	-4.23399e-05
-0.4998818	-3.52891e-05
-0.3998843	-2.82411e-05
-0.2999349	-2.1191e-05
-0.1999471	-1.41325e-05
-0.0999641	-7.069e-06
7.957e-06	9.522592e-10
0.0999864	7.0763e-06
0.1999668	1.41597e-05
0.2999602	2.12511e-05
0.3999086	2.83471e-05
0.4999105	3.54546e-05
0.5998816	4.25683e-05
0.6998413	4.96902e-05
0.7998478	5.67716e-05
0.8998025	6.39257e-05
0.9997852	7.10899e-05
