# VDIFF	I_in
-0.9997426	-6.83827e-05
-0.8997568	-6.15641e-05
-0.7998215	-5.47441e-05
-0.6998264	-4.79152e-05
-0.5998584	-4.10862e-05
-0.4998984	-3.42441e-05
-0.3998991	-2.74044e-05
-0.2999483	-2.05628e-05
-0.1999557	-1.37136e-05
-0.0999757	-6.8595e-06
4.1938e-06	2.936096e-10
0.0999865	6.8641e-06
0.1999687	1.37354e-05
0.2999679	2.06142e-05
0.3999142	2.7497e-05
0.4999177	3.43894e-05
0.5998993	4.12906e-05
0.6998671	4.81942e-05
0.7998638	5.50666e-05
0.8998264	6.19915e-05
0.9998105	6.8926e-05
