# VDIFF	I_in
-0.9995948	-5.21118e-05
-0.8996256	-4.69343e-05
-0.7997044	-4.17534e-05
-0.6997077	-3.65524e-05
-0.5997632	-3.13559e-05
-0.4998268	-2.6153e-05
-0.3998368	-2.09391e-05
-0.2999057	-1.57197e-05
-0.1999322	-1.04894e-05
-0.0999555	-5.2497e-06
4.6969e-06	4.299552e-10
0.0999642	5.2591e-06
0.1999363	1.05304e-05
0.2999165	1.5814e-05
0.3998482	2.1107e-05
0.4998363	2.64157e-05
0.599802	3.17357e-05
0.6997516	3.70671e-05
0.7997241	4.24135e-05
0.8996717	4.77716e-05
0.9996473	5.30336e-05
