# VDIFF	I_in
-0.9997496	-6.17517e-05
-0.8997639	-5.55927e-05
-0.7998239	-4.94337e-05
-0.6998212	-4.32682e-05
-0.5998492	-3.70909e-05
-0.4999006	-3.09209e-05
-0.3998991	-2.47442e-05
-0.2999496	-1.85664e-05
-0.1999546	-1.23815e-05
-0.0999748	-6.1932e-06
-1.8277e-06	8.004326e-10
0.0999796	6.1979e-06
0.1999656	1.24017e-05
0.2999634	1.86116e-05
0.399912	2.48241e-05
0.4999109	3.10455e-05
0.5998931	3.72724e-05
0.6998552	4.35035e-05
0.799847	4.97428e-05
0.8998164	5.59427e-05
0.9997982	6.21989e-05
