# VDIFF	I_in
-0.9997884	-5.44279e-05
-0.8997969	-4.90002e-05
-0.799861	-4.35703e-05
-0.6998542	-3.81286e-05
-0.5998844	-3.26924e-05
-0.4999298	-2.72541e-05
-0.3999208	-2.18094e-05
-0.2999662	-1.63642e-05
-0.1999672	-1.09131e-05
-0.0999766	-5.4585e-06
3.6909e-06	3.945475e-10
0.0999907	5.4623e-06
0.1999799	1.09293e-05
0.2999824	1.64014e-05
0.3999387	2.18756e-05
0.4999444	2.73573e-05
0.5999344	3.2843e-05
0.6999018	3.8332e-05
0.7999025	4.38276e-05
0.8998602	4.93254e-05
0.9998605	5.47924e-05
