# VDIFF	I_in
-0.9997619	-5.62045e-05
-0.8997776	-5.05977e-05
-0.7998363	-4.49911e-05
-0.6998316	-3.93666e-05
-0.5998604	-3.3753e-05
-0.499913	-2.81373e-05
-0.3999099	-2.25157e-05
-0.2999574	-1.68936e-05
-0.1999662	-1.12657e-05
-0.0999785	-5.6347e-06
-7.8494e-06	-4.599912e-10
0.0999803	5.6373e-06
0.1999652	1.12796e-05
0.2999633	1.69265e-05
0.3999185	2.2575e-05
0.4999182	2.82304e-05
0.5999021	3.38892e-05
0.6998643	3.95512e-05
0.7998574	4.52186e-05
0.8998261	5.08579e-05
0.9998189	5.65219e-05
