# VDIFF	I_in
-0.9998217	-4.85507e-05
-0.8998211	-4.37087e-05
-0.7998661	-3.88535e-05
-0.6998623	-3.40063e-05
-0.5998927	-2.91583e-05
-0.4999392	-2.43078e-05
-0.399927	-1.94519e-05
-0.2999716	-1.45954e-05
-0.1999728	-9.7336e-06
-0.099983	-4.8686e-06
-7.3474e-06	4.34314e-11
0.0999455	4.8705e-06
0.1999761	9.7464e-06
0.299977	1.46265e-05
0.399938	1.95086e-05
0.499944	2.43975e-05
0.5999351	2.92891e-05
0.6998988	3.41842e-05
0.7999031	3.90837e-05
0.8998658	4.39763e-05
0.9998583	4.88582e-05
