# VDIFF	I_in
-0.9997636	-6.23968e-05
-0.8997741	-5.61773e-05
-0.7998426	-4.99576e-05
-0.6998418	-4.37298e-05
-0.5998652	-3.7491e-05
-0.49991	-3.12572e-05
-0.3999091	-2.50154e-05
-0.299955	-1.87716e-05
-0.1999598	-1.25198e-05
-0.0999731	-6.2629e-06
-4.087378e-07	3.886598e-10
0.0999905	6.2684e-06
0.1999767	1.25442e-05
0.2999742	1.88277e-05
0.3999265	2.51154e-05
0.4999312	3.14147e-05
0.5999193	3.77202e-05
0.6998822	4.40324e-05
0.7998888	5.03107e-05
0.8998481	5.66409e-05
0.9998383	6.29836e-05
