# VDIFF	I_in
-0.9997159	-6.86743e-05
-0.899726	-6.18269e-05
-0.7997999	-5.49782e-05
-0.6998076	-4.81227e-05
-0.5998422	-4.12652e-05
-0.4998844	-3.43951e-05
-0.3998851	-2.7525e-05
-0.2999363	-2.06534e-05
-0.1999521	-1.37742e-05
-0.0999642	-6.8896e-06
7.0349e-06	4.673075e-10
0.0999844	6.895e-06
0.1999688	1.37974e-05
0.2999595	2.07069e-05
0.3999077	2.76201e-05
0.499908	3.45438e-05
0.5998913	4.14737e-05
0.6998449	4.8409e-05
0.7998493	5.53079e-05
0.8998096	6.2259e-05
0.9997949	6.92224e-05
