# VDIFF	I_in
-0.9997925	-5.1153e-05
-0.8998024	-4.60544e-05
-0.7998639	-4.09548e-05
-0.6998544	-3.58387e-05
-0.5998797	-3.07309e-05
-0.4999276	-2.56209e-05
-0.3999153	-2.05041e-05
-0.2999609	-1.53863e-05
-0.1999617	-1.02618e-05
-0.099977	-5.1334e-06
6.8696e-06	-9.45821e-11
0.0999945	5.1372e-06
0.1999879	1.02801e-05
0.2999853	1.54287e-05
0.3999445	2.05803e-05
0.4999485	2.574e-05
0.5999396	3.09043e-05
0.6999047	3.60735e-05
0.7999029	4.12505e-05
0.8998722	4.64317e-05
0.9998731	5.15793e-05
