# VDIFF	I_in
-0.9997839	-5.11064e-05
-0.8998021	-4.60096e-05
-0.7998528	-4.09128e-05
-0.6998408	-3.57999e-05
-0.5998727	-3.0696e-05
-0.4999175	-2.55903e-05
-0.3999147	-2.04786e-05
-0.2999556	-1.53659e-05
-0.1999579	-1.02472e-05
-0.0999784	-5.1254e-06
1.03837e-05	1.0039e-09
0.0999905	5.1297e-06
0.1999767	1.02637e-05
0.2999798	1.5403e-05
0.3999335	2.05443e-05
0.4999363	2.56929e-05
0.5999247	3.08455e-05
0.6998868	3.60021e-05
0.7998849	4.1165e-05
0.8998486	4.6332e-05
0.9998485	5.14723e-05
