# VDIFF	I_in
-0.9995901	-7.20982e-05
-0.8996108	-6.49066e-05
-0.7996997	-5.77157e-05
-0.6997167	-5.05165e-05
-0.5997658	-4.33161e-05
-0.4998212	-3.61034e-05
-0.3998382	-2.88913e-05
-0.2998992	-2.16774e-05
-0.1999264	-1.44567e-05
-0.0999576	-7.2312e-06
-6.0097e-06	-2.417835e-10
0.0999637	7.235e-06
0.1999341	1.44782e-05
0.2999142	2.17276e-05
0.3998453	2.89801e-05
0.4998316	3.62425e-05
0.5997993	4.35108e-05
0.6997525	5.07516e-05
0.7997312	5.80356e-05
0.8996758	6.5326e-05
0.9996452	7.26262e-05
