# VDIFF	I_in
-0.999754	-6.56541e-05
-0.8997677	-5.91054e-05
-0.799833	-5.25548e-05
-0.699839	-4.59976e-05
-0.5998576	-3.94313e-05
-0.4999157	-3.28716e-05
-0.3999108	-2.63042e-05
-0.2999575	-1.97365e-05
-0.1999637	-1.31616e-05
-0.0999775	-6.5831e-06
-4.7577e-06	-3.994995e-10
0.0999842	6.5868e-06
0.1999658	1.31791e-05
0.2999631	1.97769e-05
0.3999138	2.63772e-05
0.4999161	3.29861e-05
0.5998988	3.95995e-05
0.6998613	4.62171e-05
0.799868	5.28148e-05
0.8998299	5.94424e-05
0.9998137	6.60782e-05
