# VDIFF	I_in
-0.9997618	-5.91497e-05
-0.8997713	-5.3255e-05
-0.799833	-4.73601e-05
-0.6998339	-4.14574e-05
-0.5998576	-3.5543e-05
-0.499908	-2.9634e-05
-0.3999049	-2.3717e-05
-0.299955	-1.77977e-05
-0.1999597	-1.18706e-05
-0.0999753	-5.9384e-06
-1.8275e-06	1.708349e-10
0.0999864	5.9436e-06
0.1999719	1.18948e-05
0.299968	1.78532e-05
0.399917	2.38157e-05
0.4999177	2.97886e-05
0.5999031	3.57676e-05
0.6998649	4.17523e-05
0.7998631	4.77476e-05
0.8998313	5.36838e-05
0.9998173	5.97016e-05
