# VDIFF	I_in
-0.9997739	-5.54188e-05
-0.8997806	-4.98907e-05
-0.7998423	-4.43629e-05
-0.6998271	-3.88178e-05
-0.5998634	-3.32827e-05
-0.4999118	-2.77456e-05
-0.399907	-2.22025e-05
-0.2999507	-1.66585e-05
-0.1999595	-1.1109e-05
-0.0999698	-5.5563e-06
6.2852e-06	5.106577e-10
0.0999943	5.5601e-06
0.1999774	1.11247e-05
0.2999758	1.6694e-05
0.3999282	2.22651e-05
0.4999358	2.78439e-05
0.5999193	3.3426e-05
0.6998816	3.90112e-05
0.7998828	4.46037e-05
0.8998472	5.01698e-05
0.9998394	5.57717e-05
