# VDIFF	I_in
-0.999646	-6.42926e-05
-0.8996774	-5.78799e-05
-0.7997411	-5.14665e-05
-0.6997567	-4.50467e-05
-0.5997873	-3.86156e-05
-0.4998532	-3.21917e-05
-0.3998613	-2.57606e-05
-0.2999224	-1.93287e-05
-0.1999398	-1.28896e-05
-0.0999692	-6.4469e-06
-3.226442e-07	7.058034e-10
0.0999653	6.4517e-06
0.1999395	1.29097e-05
0.2999222	1.93732e-05
0.3998637	2.58394e-05
0.4998538	3.23145e-05
0.5998298	3.87941e-05
0.6997797	4.52783e-05
0.7997737	5.17364e-05
0.8997212	5.82335e-05
0.9996927	6.47389e-05
