#Acq. time (s)=	60
#Accumulations=	10
#Range (cm-¹)=	50...3000
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	High Sensitivity
#Detector ADC=	1 MHz Ultra 
#Detector temperature (°C)=	-70.2
#Instrument=	LabRAM HR Evol
#Detector=	Synapse
#Objective=	x100
#Grating=	300gr_mm
#ND Filter=	50%
#Laser (nm)=	532
#Slit=	100.021
#Hole=	1000.03
#AFM=	Off
#Collection=	Microscope
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-649.4
#Full time(mm:ss)=	10:02
#Project=	NiGe_as-dep_
#Sample=	1
#Site=	
#Title=	50%_100x_60sx10
#Remark=	
#Date=	22.05.2026 13:47
#Acquired=	22.05.2026 13:47:50
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
51.3749	6482.67
55.1317	6482.67
58.8869	6954.56
62.6406	7917.89
66.3907	8868.78
70.1415	11267.1
73.8907	14018.2
77.6384	16011.2
81.3847	18523.8
85.1273	21265.8
88.8705	23245.6
92.6122	24083.6
96.3525	24592.6
100.091	24381.4
103.826	24160.1
107.562	23800.4
111.296	23277.3
115.029	22328.8
118.758	21806.1
122.488	21502.1
126.216	21278.1
129.941	20576
133.666	20380.6
137.39	19810.2
141.113	19495
144.831	19275.7
148.551	18923
152.269	18793.8
155.983	18654.7
159.698	18409.2
163.409	18113.4
167.121	17980.8
170.832	17786.4
174.538	17684.2
178.246	17494.8
181.952	17385.2
185.655	17466.6
189.358	17664.2
193.057	18416
196.757	19851.7
200.454	24125
204.151	26019.4
207.845	22254.6
211.539	17325.3
215.23	16302.2
218.921	16281.8
222.609	16372.8
226.297	16485.4
229.982	16522.7
233.668	16700.6
237.35	16681.4
241.032	16748.1
244.711	16957.1
248.391	16940.9
252.067	17138.8
255.744	17363.6
259.417	17500.6
263.089	17782.7
266.761	17982.2
270.43	18164.4
274.099	17865.6
277.765	17640.6
281.43	17453.6
285.095	17041.1
288.756	16677.8
292.416	16318.6
296.077	15902.2
299.734	15540
303.39	15176.6
307.046	14927.8
310.699	14651
314.351	14565
318.003	14342.2
321.651	14238.3
325.298	14272
328.944	14238.9
332.59	14139.2
336.233	14129.3
339.874	14095.2
343.514	14106.4
347.153	13984.8
350.792	13864.4
354.428	13901.8
358.062	13872.1
361.694	13795.7
365.326	13699.2
368.958	13638
372.586	13696.4
376.213	13586.4
379.839	13575.8
383.463	13463.9
387.086	13383.8
390.707	13322
394.327	13378.3
397.947	13372.8
401.564	13242.6
405.18	13253.6
408.794	13202.3
412.407	13180.8
416.018	13120.8
419.628	13181.9
423.237	13053.2
426.844	13187.3
430.449	13124.9
434.054	13156.7
437.657	13179.1
441.258	13175.7
444.858	13195.9
448.457	13251.8
452.054	13225.7
455.65	13329
459.244	13270
462.837	13365.2
466.429	13307.4
470.019	13417.1
473.605	13386.7
477.193	13528.4
480.779	13582.1
484.363	13671.1
487.946	13668.7
491.528	13695.7
495.108	13851.8
498.687	13970.2
502.263	14084.8
505.839	14125
509.414	14345.9
512.987	14356.8
516.559	14443.1
520.127	14499.2
523.697	14516.6
527.264	14592.4
530.831	14532.8
534.396	14553
537.957	14419.9
541.519	14240
545.08	14123.1
548.64	13923.2
552.195	13793.8
555.752	13465.4
559.307	13416.2
562.859	13262.2
566.412	13221.9
569.963	13141.2
573.51	13047.6
577.059	12997.3
580.606	12937.4
584.149	12791.7
587.693	12795.6
591.236	12817.2
594.776	12700.7
598.316	12710.3
601.852	12785.4
605.39	13308.9
608.924	14072.3
612.458	13955.3
615.991	13286
619.521	12861.3
623.051	12987.4
626.578	13037.3
630.106	13088.1
633.63	13112.2
637.155	13206.7
640.677	13054.1
644.199	12877.1
647.718	12905.6
651.237	12916.6
654.754	12972.6
658.27	13047.1
661.784	12933.9
665.296	13024.7
668.808	13102.7
672.318	13105.8
675.828	13176.1
679.334	13150
682.839	13371.9
686.345	13375.6
689.848	13554.9
693.351	13585.7
696.851	13698.8
700.349	13717.8
703.848	13810.3
707.344	13944.6
710.838	13944.2
714.331	14100.1
717.825	14152.8
721.315	14291.6
724.804	14347.1
728.294	14395.4
731.78	14431.6
735.265	14653.3
738.749	14635.9
742.233	14896.9
745.714	15147.7
749.194	15414
752.672	15825
756.149	16259.4
759.626	17187.4
763.101	19286.3
766.573	25108
770.045	45718.7
773.515	64515
776.984	64515
780.452	64515
783.92	43688.1
787.385	23549.1
790.848	19518
794.31	19126.1
797.771	20065.8
801.231	21493.8
804.689	18641.8
808.146	16222.1
811.601	15815.7
815.056	15546.9
818.508	15476.1
821.96	15359.2
825.41	15230
828.859	15222
832.307	15212.4
835.753	15150.6
839.198	15101.6
842.642	15070.9
846.084	14975.6
849.525	15004.6
852.964	14966
856.403	14979.4
859.84	14852
863.276	14817.8
866.71	14935.3
870.141	14958.6
873.573	14955.2
877.003	15077.8
880.432	15006.3
883.86	15131.1
887.287	15148.7
890.712	15159.8
894.134	15279
897.556	15410.1
900.978	15419.8
904.398	15505.4
907.816	15507.9
911.232	15728.6
914.648	15663.6
918.063	15687.2
921.476	15654.2
924.886	15618.2
928.297	15587.6
931.707	15500.4
935.115	15395.2
938.52	15338
941.925	15540.7
945.33	15490.1
948.731	15673.8
952.133	15995.9
955.533	16558.6
958.93	17256.6
962.328	18420.1
965.723	19985.9
969.118	21953.8
972.512	23936.7
975.903	25836.2
979.294	26925.4
982.682	27016.9
986.071	26494.3
989.458	25382.8
992.843	24094.3
996.228	22863.8
999.609	21651.2
1002.99	20718
1006.37	19664.3
1009.75	18733.9
1013.13	17974.4
1016.5	17352.8
1019.88	16753.9
1023.25	16167.6
1026.62	15922.3
1029.99	15437
1033.37	15233.2
1036.73	14927.1
1040.1	14623.7
1043.47	14433.2
1046.83	14292.8
1050.19	14226.2
1053.56	14029.6
1056.92	13968.1
1060.28	13985.3
1063.63	13882.7
1066.99	13828.2
1070.35	13802.6
1073.7	13667.7
1077.05	13554.9
1080.41	13603.9
1083.76	13388.2
1087.1	13269.9
1090.45	13189.2
1093.8	13181.8
1097.14	13143.1
1100.49	13111.7
1103.83	13048.7
1107.17	13083.4
1110.51	13062.1
1113.85	13111.4
1117.19	13078.6
1120.53	13069.1
