;Raman shift;Intensity;Baseline;Corrected Intensity
180;703.848;13810.3;13034.665038254532;775.6349617454671
181;707.344;13944.6;13042.322160453927;902.2778395460737
182;710.838;13944.2;13049.686001791397;894.5139982086039
183;714.331;14100.1;13056.757078874898;1043.3429211251023
184;717.825;14152.8;13063.535917257517;1089.264082742482
185;721.315;14291.6;13070.023052925768;1221.5769470742325
186;724.804;14347.1;13076.219032758783;1270.8809672412171
187;728.294;14395.4;13082.124415851471;1313.2755841485287
188;731.78;14431.6;13087.739774007547;1343.8602259924537
189;735.265;14653.3;13093.065692163475;1560.2343078365247
190;738.749;14635.9;13098.102768694316;1537.7972313056835
191;742.233;14896.9;13102.851617577477;1794.048382422523
192;745.714;15147.7;13107.312868168325;2040.387131831676
193;749.194;15414.0;13111.487167762712;2302.5128322372875
194;752.672;15825.0;13115.375184060358;2709.624815939642
195;756.149;16259.4;13118.977607786097;3140.4223922139026
196;759.626;17187.4;13122.295156761009;4065.1048432389925
197;763.101;19286.3;13125.328580210386;6160.971419789614
198;766.573;25108.0;13128.078668010568;11979.921331989432
199;770.045;45718.7;13130.546271647607;32588.15372835239
200;773.515;64515.0;13132.732362406752;51382.26763759325
201;776.984;64515.0;13134.638237454788;51380.36176254521
202;780.452;64515.0;13136.265707781162;51378.73429221884
203;783.92;43688.1;13137.617098178933;30550.482901821066
204;787.385;23549.1;13138.695247228497;10410.404752771501
205;790.848;19518.0;13139.50329901507;6378.49670098493
206;794.31;19126.1;13140.044501727914;5986.055498272084
207;797.771;20065.8;13140.322167341246;6925.477832658753
208;801.231;21493.8;13140.33966768983;8353.46033231017
209;804.689;18641.8;13140.100443863192;5501.699556136808
210;808.146;16222.1;13139.60802048545;3082.4919795145506
211;811.601;15815.7;13138.865977197707;2676.8340228022935
212;815.056;15546.9;13137.877924466004;2409.022075533996
213;818.508;15476.1;13136.64749952471;2339.4525004752904
214;821.96;15359.2;13135.178363698411;2224.0216363015898
215;825.41;15230.0;13133.474201706218;2096.525798293782
216;828.859;15222.0;13131.538720507446;2090.4612794925542
217;832.307;15212.4;13129.375648026675;2083.024351973325
218;835.753;15150.6;13126.988733093089;2023.6112669069116
219;839.198;15101.6;13124.381745366109;1977.2182546338918
220;842.642;15070.9;13121.558474741263;1949.3415252587365
221;846.084;14975.6;13118.522730886254;1857.0772691137463
222;849.525;15004.6;13115.278342962201;1889.321657037799
223;852.964;14966.0;13111.829158700994;1854.1708412990065
224;856.403;14979.4;13108.179044727725;1871.2209552722743
225;859.84;14852.0;13104.3318862092;1747.6681137908
226;863.276;14817.8;13100.291587024425;1717.5084129755742
227;866.71;14935.3;13096.062068529081;1839.2379314709178
228;870.141;14958.6;13091.647269253926;1866.952730746074
229;873.573;14955.2;13087.051146122092;1868.1488538779086
230;877.003;15077.8;13082.277674726243;1995.522325273756
231;880.432;15006.3;13077.33084934052;1928.969150659479
232;883.86;15131.1;13072.21468419429;2058.88531580571
233;887.287;15148.7;13066.933212806613;2081.766787193388
234;890.712;15159.8;13061.490489285383;2098.3095107146164
235;894.134;15279.0;13055.890588556163;2223.1094114438365
236;897.556;15410.1;13050.137606527614;2359.962393472386
237;900.978;15419.8;13044.23566133948;2375.564338660519
238;904.398;15505.4;13038.188894731125;2467.2111052688742
239;907.816;15507.9;13032.001472197546;2475.898527802454
240;911.232;15728.6;13025.677583905846;2702.922416094154
241;914.648;15663.6;13019.221444782106;2644.3785552178942
242;918.063;15687.2;13012.637296781635;2674.5627032183656
243;921.476;15654.2;13005.929408303517;2648.270591696484
244;924.886;15618.2;12999.102074492457;2619.0979255075436
245;928.297;15587.6;12992.15961697587;2595.44038302413
246;931.707;15500.4;12985.10638357213;2515.293616427869
247;935.115;15395.2;12977.946748054012;2417.253251945989
248;938.52;15338.0;12970.685109347214;2367.314890652786
249;941.925;15540.7;12963.325890549968;2577.374109450033
250;945.33;15490.1;12955.873538433638;2534.2264615663626
251;948.731;15673.8;12948.332525543326;2725.467474456673
252;952.133;15995.9;12940.707349766386;3055.1926502336137
253;955.533;16558.6;12933.002536244841;3625.597463755157
254;958.93;17256.6;12925.222640672648;4331.377359327351
255;962.328;18420.1;12917.372254999727;5502.727745000271
256;965.723;19985.9;12909.456014489771;7076.44398551023
257;969.118;21953.8;12901.47860943375;9052.321390566249
258;972.512;23936.7;12893.444800887057;11043.255199112944
259;975.903;25836.2;12885.359440428287;12950.840559571714
260;979.294;26925.4;12877.227490068577;14048.172509931424
261;982.682;27016.9;12869.05404132747;14147.845958672531
262;986.071;26494.3;12860.84432620622;13633.45567379378
263;989.458;25382.8;12852.603718184533;12530.196281815466
264;992.843;24094.3;12844.337727076669;11249.96227292333
265;996.228;22863.8;12836.051987998846;10027.748012001153
266;999.609;21651.2;12827.752248566909;8823.447751433092
267;1002.99;20718.0;12819.44435667417;7898.55564332583
268;1006.37;19664.3;12811.13424844841;6853.165751551589
269;1009.75;18733.9;12802.82793900297;5931.072060997032
270;1013.13;17974.4;12794.531511982843;5179.868488017159
271;1016.5;17352.8;12786.251110343746;4566.548889656253
272;1019.88;16753.9;12777.992928840078;3975.9070711599234
273;1023.25;16167.6;12769.763207891718;3397.8367921082827
274;1026.62;15922.3;12761.568227677613;3160.731772322386
275;1029.99;15437.0;12753.414302355071;2683.5856976449286
276;1033.37;15233.2;12745.307777688718;2487.8922223112822
277;1036.73;14927.1;12737.255026279028;2189.844973720972
278;1040.1;14623.7;12729.262445605387;1894.4375543946135
279;1043.47;14433.2;12721.336455045632;1711.863544954369
280;1046.83;14292.8;12713.483492921969;1579.3165070780306
281;1050.19;14226.2;12705.710014675235;1520.4899853247662
282;1053.56;14029.6;12698.022491539423;1331.5775084605775
283;1056.92;13968.1;12690.427409953418;1277.6725900465826
284;1060.28;13985.3;12682.931269671879;1302.3687303281204
285;1063.63;13882.7;12675.540583226179;1207.1594167738222
286;1066.99;13828.2;12668.261876171378;1159.9381238286223
287;1070.35;13802.6;12661.101686134125;1141.4983138658754
288;1073.7;13667.7;12654.066562340433;1013.6334376595678
289;1077.05;13554.9;12647.163065431292;907.7369345687075
290;1080.41;13603.9;12640.397766184018;963.5022338159815
291;1083.76;13388.2;12633.777244453297;754.4227555467041
292;1087.1;13269.9;12627.308089728831;642.5919102711687
293;1090.45;13189.2;12620.996899044545;568.2031009554557
294;1093.8;13181.8;12614.85027586027;566.9497241397294
295;1097.14;13143.1;12608.87482931785;534.2251706821498
296;1100.49;13111.7;12603.077174228629;508.62282577137194
297;1103.83;13048.7;12597.463930746193;451.2360692538077
298;1107.17;13083.4;12592.041724110355;491.3582758896446
299;1110.51;13062.1;12586.817184073278;475.28281592672283
300;1113.85;13111.4;12581.796945300695;529.6030546993043
301;1117.19;13078.6;12576.98764721117;501.6123527888303
302;1120.53;13069.1;12572.395934519287;496.7040654807133
303;1123.86;13131.6;12568.028456955744;563.571543044256
304;1127.19;13066.8;12563.89186921828;502.9081307817196
305;1130.53;13088.8;12559.992831640337;528.8071683596627
306;1133.86;12988.6;12556.338009584444;432.2619904155563
307;1137.19;13061.8;12552.93407370119;508.8659262988094
308;1140.51;12948.3;12549.787698963768;398.5123010362313
309;1143.84;12972.8;12546.905565434025;425.89443456597473
310;1147.17;12934.7;12544.294357158926;390.40564284107495
311;1150.49;12885.6;12541.960762444369;343.63923755563155
312;1153.82;12904.4;12539.911473500308;364.48852649969194
313;1157.14;12825.1;12538.153185973093;286.9468140269073
314;1160.46;12828.3;12536.692599153956;291.6074008460437
315;1163.78;12828.0;12535.536415203585;292.4635847964146
316;1167.1;12726.2;12534.691339198736;191.50866080126434
317;1170.42;12729.7;12534.16407914079;195.53592085921082
318;1173.73;12656.7;12533.961344946214;122.73865505378672
319;1177.05;12602.4;12534.089848486823;68.3101515131766
320;1180.36;12496.1;12534.556302861814;-38.45630286181404
321;1183.67;12520.3;12535.367421853478;-15.067421853478663
322;1186.98;12479.7;12536.529535065643;-56.82953506564263
323;1190.29;12523.9;12538.048821578608;-14.148821578608477
324;1193.6;12428.6;12539.930892745615;-111.33089274561462
325;1196.91;12530.7;12542.181218573194;-11.481218573193473
326;1200.21;12423.8;12544.804156872267;-121.00415687226814
327;1203.52;12493.1;12547.80395075639;-54.70395075638953
328;1206.82;12458.8;12551.18363450759;-92.38363450759061
329;1210.12;12405.3;12554.945695915434;-149.64569591543477
330;1213.42;12467.1;12559.091699856981;-91.99169985698063
331;1216.72;12490.1;12563.621716248797;-73.52171624879702
332;1220.02;12545.6;12568.534896010382;-22.934896010381635
333;1223.32;12439.7;12573.829655579282;-134.12965557928146
334;1226.61;12563.3;12579.504182273442;-16.20418227344271
335;1229.91;12682.7;12585.555323455565;97.14467654443615
336;1233.2;12568.1;12591.979764608575;-23.879764608574988
337;1236.49;12671.4;12598.774192186842;72.62580781315773
338;1239.78;12655.4;12605.935054085885;49.46494591411465
339;1243.07;12793.4;12613.45879892748;179.9412010725191
340;1246.36;12850.3;12621.341875828048;228.95812417195157
341;1249.65;12923.4;12629.580735703401;293.8192642965987
342;1252.94;12886.1;12638.171831758938;247.92816824106194
343;1256.22;12939.0;12647.111620138312;291.888379861688
344;1259.5;12992.8;12656.396559464445;336.4034405355542
345;1262.78;12960.1;12666.023111279135;294.0768887208651
346;1266.07;13059.2;12675.987740488205;383.2122595117962
347;1269.34;12980.9;12686.28691493824;294.6130850617592
348;1272.62;13030.2;12696.917106307945;333.28289369205595
349;1275.9;13125.6;12707.874789222145;417.72521077785495
350;1279.17;13042.2;12719.156441638488;323.0435583615126
351;1282.45;13146.2;12730.758545691871;415.4414543081293
352;1285.72;13178.4;12742.677586747628;435.72241325237155
353;1288.99;13193.7;12754.910054325504;438.78994567449627
354;1292.26;13230.1;12767.452442302465;462.6475576975354
355;1295.53;13297.0;12780.301248943368;516.6987510566323
356;1298.8;13189.0;12793.45297713953;395.54702286046995
357;1302.07;13229.7;12806.904134949255;422.7958650507462
358;1305.34;13248.0;12820.65123438631;427.34876561368947
359;1308.6;13226.0;12834.69079169242;391.3092083075808
360;1311.86;13241.8;12849.019327382784;392.7806726172148
361;1315.12;13239.9;12863.633365885702;376.26663411429763
362;1318.39;13254.0;12878.52943555727;375.4705644427304
363;1321.65;13261.7;12893.704068516248;367.99593148375243
364;1324.9;13271.8;12909.153800636097;362.64619936390227
365;1328.16;13282.2;12924.875171470228;357.3248285297723
366;1331.42;13288.6;12940.864724198516;347.735275801484
367;1334.67;13366.7;12957.119005574079;409.58099442592174
368;1337.92;13311.9;12973.634565827382;338.26543417261746
369;1341.18;13390.2;12990.407959284703;399.79204071529784
370;1344.43;13391.2;13007.435743654958;383.76425634504267
371;1347.68;13453.3;13024.714480644987;428.58551935501237
372;1350.93;13444.7;13042.240735799267;402.45926420073374
373;1354.17;13521.6;13060.01107894812;461.5889210518799
374;1357.42;13648.1;13078.022083946464;570.0779160535367
375;1360.67;13610.1;13096.270329265097;513.8296707349036
376;1363.91;13805.9;13114.752399075589;691.1476009244107
377;1367.15;13758.0;13133.464882687807;624.5351173121926
378;1370.39;13865.8;13152.404376323098;713.3956236769009
379;1373.63;13901.3;13171.567482448143;729.7325175518563
380;1376.87;13884.1;13190.950810663575;693.1491893364255
381;1380.11;13922.9;13210.550977867342;712.3490221326574
382;1383.34;14018.6;13230.364607888874;788.2353921111262
383;1386.58;14102.3;13250.388331681079;851.9116683189204
384;1389.81;14200.1;13270.618788079211;929.4812119207891
385;1393.04;14329.2;13291.052624437636;1038.1473755623647
386;1396.28;14367.0;13311.68649740552;1055.3135025944794
387;1399.51;14387.3;13332.517074013493;1054.7829259865066
388;1402.74;14430.0;13353.541031845305;1076.458968154695
389;1405.96;14472.7;13374.755059032535;1097.9449409674653
390;1409.19;14603.3;13396.155854471346;1207.144145528653
391;1412.41;14573.6;13417.740128037345;1155.8598719626552
392;1415.64;14600.9;13439.504601677581;1161.3953983224183
393;1418.86;14609.4;13461.446008897694;1147.9539911023057
394;1422.08;14662.2;13483.561094817269;1178.6389051827318
395;1425.3;14755.1;13505.846616035426;1249.2533839645748
396;1428.52;14646.7;13528.299340937656;1118.4006590623449
397;1431.74;14714.6;13550.91605040199;1163.6839495980112
398;1434.96;14714.7;13573.693536490457;1141.0064635095441
399;1438.17;14715.4;13596.628602901928;1118.7713970980712
400;1441.39;14775.3;13619.718064745339;1155.5819352546605
401;1444.6;14792.9;13642.958748317327;1149.9412516826724
402;1447.81;14700.8;13666.347491470351;1034.4525085296482
403;1451.02;14681.9;13689.881143556264;992.0188564437358
404;1454.23;14729.7;13713.556564271441;1016.1434357285598
405;1457.44;14679.0;13737.370623232442;941.6293767675579
406;1460.65;14751.4;13761.320200217253;990.0797997827467
407;1463.85;14738.3;13785.402184420142;952.8978155798577
408;1467.06;14855.0;13809.613474936164;1045.3865250638355
409;1470.26;15089.7;13833.950980389352;1255.7490196106482
410;1473.47;15318.7;13858.411619857592;1460.2883801424086
411;1476.67;15611.4;13882.992324976249;1728.407675023751
412;1479.87;15748.0;13907.690041983564;1840.3099580164362
413;1483.07;15689.1;13932.501734401849;1756.5982655981516
414;1486.26;15711.7;13957.424384156504;1754.2756158434968
415;1489.46;15784.3;13982.454990738903;1801.8450092610965
416;1492.65;15850.7;14007.59057118317;1843.1094288168315
417;1495.85;15971.6;14032.828160541867;1938.7718394581334
418;1499.04;16277.1;14058.16481229865;2218.9351877013505
419;1502.23;16705.3;14083.597599324881;2621.702400675118
420;1505.42;17069.7;14109.12361668128;2960.576383318721
421;1508.61;17538.1;14134.73998564558;3403.360014354419
422;1511.8;17969.1;14160.443857101287;3808.6561428987116
423;1514.99;18308.2;14186.232415965495;4121.967584034506
424;1518.17;18452.6;14212.102885241855;4240.497114758144
425;1521.36;18398.6;14238.052529153694;4160.547470846304
426;1524.54;18413.0;14264.078654329307;4148.921345670693
427;1527.72;18395.7;14290.178609002453;4105.521390997548
428;1530.9;18236.8;14316.349782896097;3920.450217103902
429;1534.08;18284.3;14342.589606788417;3941.7103932115824
430;1537.26;18277.9;14368.895550662095;3909.0044493379064
431;1540.44;18280.0;14395.2651239169;3884.734876083099
432;1543.61;18049.4;14421.69587504264;3627.7041249573613
433;1546.79;17975.8;14448.18539137647;3527.6146086235294
434;1549.96;17863.7;14474.731296532576;3388.9687034674243
435;1553.13;17775.3;14501.331249401283;3273.9687505987167
436;1556.3;17576.4;14527.98294276259;3048.4170572374114
437;1559.47;17355.0;14554.684102136192;2800.3158978638075
438;1562.64;17093.6;14581.432483525952;2512.1675164740464
439;1565.81;16997.1;14608.225870938883;2388.874129061116
440;1568.98;16913.9;14635.062073503652;2278.8379264963496
441;1572.14;16933.2;14661.938924237653;2271.261075762348
442;1575.31;16864.2;14688.85427894666;2175.3457210533415
443;1578.47;16935.0;14715.80601614905;2219.1939838509497
444;1581.63;16930.2;14742.792036116649;2187.407963883352
445;1584.79;16795.4;14769.810261313207;2025.5897386867946
446;1587.95;16635.2;14796.85863607655;1838.3413639234514
447;1591.11;16506.8;14823.935125000391;1682.8648749996082
448;1594.27;16487.9;14851.037711061846;1636.862288938155
449;1597.42;16469.7;14878.164394066684;1591.5356059333171
450;1600.58;16543.7;14905.313190189285;1638.386809810716
451;1603.73;16554.4;14932.482131519393;1621.9178684806084
452;1606.88;16629.0;14959.669266530615;1669.3307334693855
453;1610.03;16627.8;14986.87265991572;1640.9273400842794
454;1613.18;16609.1;15014.090393060773;1595.0096069392257
455;1616.33;16629.2;15041.320563761092;1587.879436238909
456;1619.48;16716.8;15068.561285762089;1648.2387142379102
457;1622.63;16598.3;15095.81068868796;1502.4893113120397
458;1625.77;16569.7;15123.066918645278;1446.633081354723
459;1628.92;16524.3;15150.328136765502;1373.9718632344975
460;1632.06;16607.0;15177.59251864641;1429.40748135359
461;1635.2;16483.4;15204.858253625494;1278.541746374507
462;1638.34;16545.1;15232.123545334334;1312.9764546656643
463;1641.48;16601.3;15259.386610189918;1341.9133898100808
464;1644.62;16734.4;15286.645677738983;1447.7543222610184
465;1647.76;16791.6;15313.89899094739;1477.7010090526092
466;1650.89;16753.4;15341.144807258534;1412.255192741468
467;1654.03;16873.1;15368.38139889282;1504.718601107179
468;1657.16;16925.4;15395.607052193196;1529.7929478068054
469;1660.29;16972.3;15422.820068549785;1549.4799314502143
470;1663.43;17065.9;15450.018764650646;1615.8812353493558
471;1666.56;17154.1;15477.201472678626;1676.898527321373
472;1669.68;17146.8;15504.366540975376;1642.4334590246235
473;1672.81;17413.6;15531.512334651528;1882.0876653484702
474;1675.94;17619.0;15558.637235242037;2060.3627647579633
475;1679.06;17802.6;15585.739643102712;2216.8603568972867
476;1682.19;18144.6;15612.817979192994;2531.7820208070043
477;1685.31;18399.9;15639.870686640917;2760.029313359084
478;1688.43;18559.8;15666.896233892323;2892.9037661076763
479;1691.55;18424.7;15693.893116993333;2730.8068830066677
480;1694.67;18423.7;15720.859860919094;2702.8401390809067
481;1697.79;18319.8;15747.795017952822;2572.0049820471777
482;1700.91;18472.3;15774.697167406126;2697.6028325938732
483;1704.03;18636.4;15801.56491431067;2834.835085689332
484;1707.14;18567.8;15828.396890674137;2739.403109325862
485;1710.26;18688.3;15855.191756852555;2833.108243147444
486;1713.37;18674.7;15881.948200595956;2792.7517994040445
487;1716.48;18544.2;15908.664937985466;2635.5350620145346
488;1719.59;18372.3;15935.34071302971;2436.95928697029
489;1722.7;18222.7;15961.974296092654;2260.7257039073465
490;1725.81;18055.4;15988.564481907853;2066.835518092148
491;1728.92;17873.3;16015.110087816118;1858.1899121838815
492;1732.02;17834.0;16041.609951826616;1792.3900481733835
493;1735.12;17894.6;16068.062930530414;1826.5370694695848
494;1738.23;17766.2;16094.467898442457;1671.7321015575435
495;1741.33;17718.6;16120.823748343058;1597.77625165694
496;1744.43;17821.0;16147.129389729833;1673.8706102701672
497;1747.53;17727.7;16173.383748078168;1554.316251921833
498;1750.63;17824.4;16199.585765602147;1624.8142343978543
