	Raman shift	Intensity	Baseline	Corrected Intensity	intensity_norm	intensity_sub	linear_baseline	intensity_final	Curve 1	Curve 2	Curve 3	Fit Sum
408.0	1467.06	29157.4	20822.850212474412	8334.54978752559	0.36219171485062085	0.30467804740289284	-0.05578399735741154	0.36046204476030436	0.1400946434078168	0.16633386193763483	0.06943875776308518	0.3758672631085368
409.0	1470.26	29554.1	20824.31064522441	8729.789354775588	0.3793675072195563	0.30782554501046283	-0.056648733152346815	0.36447427816280964	0.1329121505424566	0.172682547903509	0.07287914759662333	0.37847384604258894
410.0	1473.47	29901.4	20825.645480298084	9075.754519701917	0.3944019985307476	0.3092039503257579	-0.057516171246641275	0.3667201215723992	0.12625602442621567	0.1785875995019797	0.07658535250424085	0.38142897643243623
411.0	1476.67	30440.2	20826.855821143756	9613.344178856245	0.41776385076018563	0.3147689861150549	-0.05838090704157655	0.37314989315663144	0.12011946334090007	0.18394934374190203	0.08055901614885998	0.38462782323166206
412.0	1479.87	30590.9	20827.942780285503	9762.957219714499	0.42426553414008117	0.3136261273176285	-0.05924564283651177	0.3728717701541403	0.11443639861888052	0.1887284778873518	0.08483888651180738	0.38800376301803974
413.0	1483.07	30511.6	20828.90747986075	9682.692520139248	0.4207774982026582	0.31520787299492686	-0.06011037863144706	0.37531825162637394	0.10916589311654677	0.1928718664574814	0.08945591520163129	0.39149367477565944
414.0	1486.26	30559.2	20829.75105176987	9729.448948230132	0.422809376504696	0.3170112153743262	-0.060972412127023166	0.37798362750134934	0.10428521718309906	0.19632296485550596	0.09442865123941674	0.39503683327802175
415.0	1489.46	30562.8	20830.474637595922	9732.325362404077	0.42293437586385046	0.3136576940193668	-0.06183714792195844	0.3754948419413252	0.09972968597449428	0.19906384558941406	0.0998272634672344	0.3986207950311427
416.0	1492.65	30923.1	20831.07938865142	10092.02061134858	0.43856553079843613	0.32621485476698875	-0.06269918141753456	0.3889140361845233	0.09549694075664385	0.20104584726695862	0.10566175737354713	0.40220454539714956
417.0	1495.85	31205.8	20831.56646598117	10374.23353401883	0.450829562452303	0.33186221914499	-0.06356391721246979	0.39542613635745977	0.09153241832360481	0.20225824384565874	0.11201828633958666	0.4058089485088502
418.0	1499.04	31724.9	20831.93704072201	10892.962959277993	0.4733718118680177	0.3357850223924018	-0.06442595070804588	0.40021097310044773	0.08783570762782426	0.20267932330915145	0.11891291543504849	0.40942794637202423
419.0	1502.23	32383.3	20832.192294384982	11551.107705615017	0.5019725857997436	0.3377887394919019	-0.065287984203622	0.40307672369552394	0.08437137527976334	0.2023091695624983	0.1264276733425072	0.41310821818476884
420.0	1505.42	33303.4	20832.333419374092	12471.06658062591	0.5419509278849932	0.35532000499694777	-0.06615001769919812	0.42147002269614586	0.08111909476191671	0.20115211225375298	0.1346339031599788	0.4169051101756485
421.0	1508.61	34231.6	20832.36161964445	13399.23838035555	0.5822861762655626	0.36644651611172924	-0.06701205119477416	0.4334585673065034	0.07806062737164042	0.1992216512910037	0.14361249784158656	0.4208947765042307
422.0	1511.8	34878.9	20832.278111622232	14046.62188837777	0.6104193026988011	0.3678040970401466	-0.06787408469035028	0.4356781817304969	0.0751796244496905	0.19654019466768538	0.15345523020350763	0.42517504932088346
423.0	1514.99	35505.2	20832.084125132853	14673.115874867144	0.6376446402509035	0.37423104651574973	-0.0687361181859264	0.44296716470167613	0.07246143911227239	0.1931386255281327	0.16426622760450463	0.4298662922449097
424.0	1518.17	35729.7	20831.780904048337	14897.91909595166	0.6474138378949573	0.3758638061403567	-0.06959544938214332	0.4454592555225	0.06990077974946143	0.18906952785300707	0.1761244494251082	0.4350947570275767
425.0	1521.36	36092.9	20831.36970691382	15261.53029308618	0.6632151668672974	0.3964312179341824	-0.07045748287771939	0.4668887008119018	0.06746980908434116	0.18435309394937296	0.18923784761708753	0.44106075065080164
426.0	1524.54	36011.7	20830.851807172363	15180.848192827634	0.6597089920893712	0.393244287699684	-0.07131681407393634	0.4645611017736203	0.0651732849686827	0.17907072574155788	0.20367425644035336	0.44791826715059396
427.0	1527.72	36252.8	20830.228493528542	15422.57150647146	0.6702134804804621	0.40613040162221936	-0.07217614527015326	0.4783065468923726	0.06299398253711137	0.17326557669153206	0.21964125336442278	0.45590081259306625
428.0	1530.9	36322.2	20829.501069867787	15492.69893013221	0.673260984242664	0.42076840062573423	-0.07303547646637021	0.49380387709210444	0.06092344488879663	0.16699886314357068	0.2373273430688203	0.4652496511011876
429.0	1534.08	36589.1	20828.6708554981	15760.429144501897	0.6848956457339201	0.4305728383207715	-0.07389480766258708	0.5044676459833586	0.05895404343547291	0.1603349765186401	0.2569417411476975	0.4762307611018105
430.0	1537.26	36680.4	20827.739185220187	15852.660814779814	0.6889037262749345	0.4362565964983768	-0.07475413885880403	0.5110107353571808	0.05707888064531269	0.15334038946376205	0.27871388490274407	0.4891331550118188
431.0	1540.44	37072.7	20826.707409595165	16245.992590404832	0.7059966123876419	0.4544733183856103	-0.07561347005502098	0.5300867884406313	0.05529170401063591	0.1460825640466255	0.30289103033637493	0.5042652983936363
432.0	1543.61	37211.7	20825.576895036822	16386.123104963175	0.7120862168251545	0.47681951306841636	-0.07647009895187867	0.553289612020295	0.05359206809829793	0.13865256334688197	0.3296439484112315	0.5218885798564115
433.0	1546.79	37153.9	20824.349024204934	16329.550975795068	0.7096277809169769	0.48040918871188687	-0.07732943014809562	0.5577386188599824	0.05196408226531992	0.13106963518041445	0.3594026713396503	0.5424363887853847
434.0	1549.96	37388.8	20823.025196145398	16565.774803854605	0.7198932800206619	0.49922716219201	-0.0781860590449534	0.5774132212369634	0.050413281131458175	0.12344530220821473	0.39222573557946827	0.5660843189191411
435.0	1553.13	37553.0	20821.60682623366	16731.39317376634	0.7270905015789129	0.513436484118929	-0.07904268794181116	0.5924791720607401	0.048930125453021715	0.1158166944457656	0.42840644813312817	0.5931532680319155
