	Raman shift	Intensity	Baseline	Corrected Intensity	intensity_norm	intensity_sub	linear_baseline	intensity_final	Curve 1	Curve 2	Curve 3	Fit Sum
312.0	1153.82	21960.7	21208.014888732654	752.6851112673467	0.0207198149180307	-0.016101339136643394	0.0015642438748449518	-0.017665583011488347	0.029516979873655546	1.6147104232452677E-20	0.0031429990074519206	0.032659978881107464
313.0	1157.14	22054.6	21223.26923624299	831.3307637570069	0.022884761904891887	-0.00783696005261868	8.413958493723294E-4	-0.00867835590199101	0.03044791184559625	3.715370338348885E-20	0.0031908753574265074	0.033638787203022755
314.0	1160.46	21956.2	21238.318428792078	717.8815712079231	0.019761747729336983	-0.010222224103526908	1.1854782389975624E-4	-0.010340771927426664	0.031425001028471025	8.480510857427694E-20	0.0032398508102659345	0.03466485183873696
315.0	1163.78	22018.4	21253.1627134114	765.2372865886027	0.021065349518864223	-0.007950127576745864	-6.043002015728165E-4	-0.007345827375173048	0.0324518013341291	1.9202349213322024E-19	0.0032899591668929303	0.035741760501022034
316.0	1167.1	22051.0	21267.802337850317	783.1976621496833	0.021559760331451336	1.1627882037874501E-4	-0.0013271482270453897	0.0014434270474241347	0.033532277736452724	4.3131956302407924E-19	0.0033412355336255657	0.03687351327007829
317.0	1170.42	22055.8	21282.237550623424	773.5624493765754	0.021294523484905382	5.789223323275118E-4	-0.0020499962525180123	0.002628918584845524	0.034670862861109486	9.610730379340656E-19	0.0033937163829519334	0.03806457924406142
318.0	1173.73	22187.7	21296.468601028504	891.2313989714967	0.024533698567166137	0.009523920675489718	-0.0027706670249018138	0.012294587700391532	0.03586880063126976	2.11930641201844E-18	0.003447275896227904	0.03931607652749766
319.0	1177.05	22028.8	21310.495739136913	718.3042608630858	0.01977338347354347	0.009256821175986828	-0.0034935150503743865	0.012750336226361214	0.037138878760392825	4.647146696179062E-18	0.0035022769953519006	0.040641155755744736
320.0	1180.36	22122.1	21324.319215911244	797.7807840887544	0.021961202558727307	0.019322754624852792	-0.0042141858227581885	0.023536940447610982	0.038479645535676905	1.0085097727889954E-17	0.003558429046603386	0.0420380745822803
321.0	1183.67	22065.8	21337.939283032378	727.8607169676216	0.020036452317066713	0.01679356899042022	-0.004934856595142041	0.02172842558556226	0.039901757555993844	2.1712371531155195E-17	0.0036159379943041864	0.04351769555029805
322.0	1186.98	22105.4	21351.356192978972	754.0438070210294	0.020757216912735785	0.02112727743620613	-0.0056555273675258436	0.026782804803731974	0.041412992970334496	4.6373282091926743E-17	0.003674847764375516	0.04508784073471006
323.0	1190.29	22217.2	21364.570198957546	852.6298010424543	0.023471078950201365	0.021943417753523285	-0.006376198139909646	0.02831961589343293	0.043022065688151964	9.825662188317583E-17	0.0037352040685340562	0.04675726975668612
324.0	1193.6	22311.9	21377.58155492865	934.3184450713525	0.025719793000534792	0.031369469726959774	-0.007096868912293447	0.03846633863925322	0.044738724902238874	2.0653290085217525E-16	0.003797054491813365	0.048535779394052445
325.0	1196.91	22470.0	21390.390515705458	1079.6094842945422	0.029719345266002103	0.029713729565379387	-0.0078175396846773	0.03753126925005669	0.04657385820936048	4.306754170402535E-16	0.0038604485851120767	0.05043430679447299
326.0	1200.21	22443.2	21402.99733703547	1040.2026629645297	0.028634559567118058	0.036568242637254514	-0.00853603320397233	0.045104275841226844	0.048533448031692294	8.889878068399406E-16	0.003925239164698365	0.052458687196391546
327.0	1203.52	22636.7	21415.4022757458	1221.2977242542001	0.03361972015595111	0.038038770838469876	-0.009256703976356131	0.04729547481482601	0.050642814056542654	1.8244583731535E-15	0.003991872544112715	0.05463468660065719
328.0	1206.82	22817.9	21427.605589703748	1390.2944102962538	0.038271838291589595	0.04591706156388904	-0.009975197495651162	0.055892259059540206	0.05290403887786358	3.7066186914454895E-15	0.004060001790676496	0.05696404066854378
329.0	1210.12	22862.2	21439.607537997916	1422.592462002085	0.039160934732504996	0.05128486333924859	-0.010693691014946194	0.06197855435419478	0.055339592372174694	7.470956370233342E-15	0.004129883616007431	0.0594694759881896
330.0	1213.42	22974.7	21451.408381107205	1523.2916188927957	0.041932967634370336	0.05104197828821405	-0.011412184534241275	0.06245416282245533	0.05796741051264648	1.4939251037469874E-14	0.004201578418798156	0.06216898893145957
331.0	1216.72	23193.2	21463.008380933115	1730.1916190668853	0.04762848312414728	0.0562497117445369	-0.012130678053536306	0.0683803897980732	0.060807117794715246	2.963710551875333E-14	0.004275149211807041	0.06508226700655192
332.0	1220.02	23379.6	21474.407800900433	1905.1921990995652	0.052445875649316055	0.05847001690837234	-0.012849171572831337	0.07131918848120368	0.0638800844121167	5.833068598556235E-14	0.004350661758243052	0.06823074617041809
333.0	1223.32	23662.4	21485.606906164125	2176.793093835877	0.05992246869767924	0.07384905200003627	-0.013567665092126369	0.08741671709216264	0.06720946250475235	1.138971134355862E-13	0.004428184716488884	0.07163764722135513
334.0	1226.61	23765.4	21496.605963784335	2268.794036215666	0.06245505831564574	0.06936437832007045	-0.014283981358332629	0.08364835967840308	0.07080880393962055	2.2020018548850914E-13	0.00450754534657792	0.07531634928641867
335.0	1229.91	24163.3	21507.405242997997	2655.8947570020027	0.07311111510388785	0.07328037450911994	-0.015002474877627708	0.08828284938674764	0.07472663770890825	4.232065962171198E-13	0.004589300809065977	0.07931593851839742
336.0	1233.2	24195.6	21518.005015310842	2677.5949846891563	0.07370847606483456	0.08235817158081674	-0.01571879114383397	0.0980769627246507	0.07896746664092265	8.053735381068156E-13	0.004673033397396719	0.08364050003912474
337.0	1236.49	24681.2	21528.40555488451	3152.794445115491	0.08678970315673659	0.08975440019725173	-0.016435107410040232	0.10618950760729196	0.08357247068214037	1.5206087015670775E-12	0.004759068674578555	0.08833153935823952
338.0	1239.78	24928.4	21538.607138558233	3389.7928614417688	0.09331376381455751	0.0983552630895857	-0.017151423676246492	0.11550668676583219	0.08857291242629792	2.848477374084999E-12	0.004847491475838866	0.09342040390498525
339.0	1243.07	25119.8	21548.61004632403	3571.18995367597	0.09830723867077346	0.09541530382925593	-0.017867739942452752	0.11328304377170868	0.09400135200761504	5.29399180049402E-12	0.004938390561365358	0.09893974257427439
340.0	1246.36	25666.9	21558.414561563714	4108.485438436288	0.11309783680255071	0.10755015427828131	-0.018584056208659012	0.12613421048694032	0.09989142061581494	9.761778339539431E-12	0.0050318588351903485	0.10492327946076706
341.0	1249.65	25876.9	21568.020971230268	4308.879028769734	0.11861424471379192	0.1093612932662845	-0.01930037247486532	0.12866166574114982	0.10627754325849088	1.785869856566665E-11	0.005127993578376928	0.11140553685472651
342.0	1252.94	26439.1	21577.429566385163	4861.670433614836	0.13383141245792768	0.1280561133297309	-0.02001668874107158	0.14807280207080248	0.11319460882973968	3.2414987568637704E-11	0.00522689669757921	0.11842150555973388
343.0	1256.22	26649.8	21586.640642398746	5063.159357601253	0.1393779725672439	0.13121870186631712	-0.02073082775418907	0.1519495296205062	0.1206539487747864	5.82701022243958E-11	0.005328361165768649	0.12598230999882515
344.0	1259.5	26944.9	21595.65449950304	5349.24550049696	0.1472533135865867	0.13665536535146355	-0.02144496676730656	0.15810033211877011	0.12871006027370094	1.0393017914671161E-10	0.005432794297798254	0.13414285467542936
345.0	1262.78	27377.9	21604.471442993217	5773.428557006784	0.1589301679453098	0.15152220196349225	-0.02215910578042405	0.1736813077439163	0.1373963921763831	1.839219433470896E-10	0.0055403124468697855	0.14293670480717482
346.0	1266.07	27563.4	21613.091783513697	5950.308216486304	0.16379928751778164	0.15101443227785255	-0.02287542204663031	0.17388985432448287	0.14677454379326013	3.2349053525735056E-10	0.005651380302332668	0.15242592441908334
347.0	1269.34	27939.0	21621.515837482337	6317.484162517663	0.1739068577755655	0.167284700001425	-0.023587383806659028	0.19087208380808404	0.15678592320999912	5.626071089219447E-10	0.005765098179474206	0.16255102195208043
348.0	1272.62	28382.4	21629.743927267307	6752.656072732694	0.18588621182708823	0.17713292546253404	-0.024301522819776517	0.20143444828231055	0.16754652198108494	9.724897052986342E-10	0.005882628482408298	0.17342915143598295
349.0	1275.9	28852.6	21637.776381554264	7214.823618445735	0.19860869811643556	0.18473016082869378	-0.025015661832894057	0.20974582266158784	0.17905069385026884	1.6678645772590851E-9	0.0060037699931024865	0.1850544655112359
350.0	1279.17	29246.2	21645.613535781504	7600.586464218497	0.20922792606051727	0.20185465820282902	-0.025727623592922775	0.2275822817957518	0.1912794485186497	2.8335692363189442E-9	0.006128284670569645	0.19740773602278858
351.0	1282.45	29631.4	21653.255732602138	7978.144267397864	0.21962128669118358	0.2065707148061466	-0.026441762606040264	0.23301247741218686	0.2043218497181255	4.784228677752783E-9	0.0062570899692174775	0.21057894447157166
352.0	1285.72	30167.4	21660.703322269866	8506.696677730135	0.23417120664127253	0.22011584214134844	-0.027153724366068985	0.24726956650741744	0.21810623070590618	8.002174674088563E-9	0.006389563844988279	0.22449580255306914
353.0	1288.99	30570.1	21667.956663016525	8902.143336983474	0.24505700930566512	0.23109932069404585	-0.027865686126097702	0.25896500682014356	0.23267139245408106	1.3280695645562922E-8	0.006526264480162473	0.23919767021493918
354.0	1292.26	31161.0	21675.01612158065	9485.983878419349	0.2611288935227257	0.24590027062161351	-0.02857764788612642	0.27447791850773995	0.24800846423543907	2.1870077446726435E-8	0.006667372496721186	0.2546758586022377
355.0	1295.53	31263.0	21681.88207360293	9581.11792639707	0.26374773085190106	0.24526827040976829	-0.02928960964615514	0.2745578800559234	0.26409773081706023	3.5735224745035815E-8	0.006813078205726541	0.27091084475801147
356.0	1298.8	31989.2	21688.554904210014	10300.645095789987	0.28355477838764065	0.27320118428471923	-0.03000157140618386	0.3032027556909031	0.2809065809359084	5.793745504948118E-8	0.006963582233465478	0.28787022110682897
357.0	1302.07	32354.4	21695.035008109673	10659.364991890328	0.2934295716356424	0.28153562417312994	-0.030713533166212576	0.3122491573393425	0.29838711701004383	9.320495716658086E-8	0.007119096194966511	0.3055063064099675
358.0	1305.34	32980.1	21701.322790310325	11278.777209689673	0.31048066819467984	0.29850631267176836	-0.03142549492624129	0.32993180759800966	0.3164734096349422	1.487768323496668E-7	0.007279843418997764	0.32375340183077234
359.0	1308.6	33528.4	21707.418666479745	11820.981333520256	0.3254063906852531	0.31597552926787614	-0.03213527943318124	0.3481108087010574	0.33502083702569235	2.3531126502165635E-7	0.00744554283606084	0.34246661517301824
360.0	1311.86	33959.0	21713.323063564472	12245.676936435528	0.33709735435276794	0.3277552091290338	-0.03284506394012119	0.360600273069155	0.353973398314853	3.6930695842710963E-7	0.0076169247931990435	0.36159069241501046
361.0	1315.12	34650.0	21719.03642033204	12930.963579667961	0.355961833271006	0.3478626160251479	-0.033554848447061136	0.38141746447220903	0.373193149805978	5.751347701302655E-7	0.007794250218745797	0.38098797515949395
362.0	1318.39	35195.0	21724.559187795647	13470.440812204353	0.3708124902633099	0.3629189523129086	-0.0342668102070899	0.3971857625199985	0.39257066638061555	8.899462135990003E-7	0.007978367960128801	0.40054992428695796
363.0	1321.65	35744.6	21729.89182989946	14014.708170100537	0.38579500918486326	0.3785264823604244	-0.03497659471402985	0.4135030770744543	0.41178496798229697	1.3646155020651217E-6	0.008168444727377114	0.4199547773251761
364.0	1324.9	36248.7	21735.034824058104	14513.665175941893	0.3995302308045395	0.3927337704465117	-0.035684201967881024	0.4284179724143927	0.43060150723787777	2.0736726096333174E-6	0.008364728443292441	0.43896830935377984
365.0	1328.16	36952.7	21739.988661700914	15212.711338299083	0.4187734799221057	0.412432664292589	-0.03639398647482098	0.44882665076741	0.44886602807944836	3.1309185487858648E-6	0.008568753868558475	0.45743791286655566
366.0	1331.42	37766.9	21744.753848770877	16022.146151229124	0.441055493025676	0.435433483745473	-0.037103770981760924	0.47253725472723396	0.46621826991856924	4.690732954256718E-6	0.008780275093220855	0.4750032357447444
367.0	1334.67	38408.0	21749.330906423686	16658.669093576314	0.45857761131802205	0.4490149559091941	-0.0378113782356121	0.4868263341448062	0.48228480102830773	6.965044752149068E-6	0.008998975332151087	0.491290741405211
368.0	1337.92	39084.0	21753.720371837175	17330.279628162825	0.47706561614942017	0.4722074474046439	-0.038518985489463274	0.5107264328941071	0.49678310594131797	1.0262781264380668E-5	0.009225879478339298	0.5060192482009216
369.0	1341.18	39585.7	21757.922798847852	17827.777201152145	0.49076066269704194	0.48195477210845966	-0.03922876999640323	0.5211835421048628	0.5094113849544659	1.5023347939977421E-5	0.009462137762710291	0.5188885460651163
370.0	1344.43	40256.6	21761.938758622488	18494.66124137751	0.5091185572247978	0.5013944808857124	-0.0399363772502544	0.5413308581359668	0.5197714838355977	2.1797843110366107E-5	0.009706739647757886	0.529500021326466
371.0	1347.68	40738.9	21765.768840155633	18973.131159844368	0.5222898130475494	0.5116772507191302	-0.04064398450410558	0.5523212352232357	0.5276221789551558	3.1384721453926E-5	0.0099608620844009	0.5376144257610107
372.0	1350.93	40980.8	21769.4136509365	19211.3863490635	0.5288484699812155	0.5199477070341542	-0.04135159175795675	0.5612992987921109	0.5327365417630187	4.484158901681E-5	0.010225000804358262	0.5430063841563938
373.0	1354.17	41352.6	21772.873817427426	19579.726182572573	0.5389880795775789	0.5262420761330782	-0.042057021758719164	0.5682990978917973	0.5349584733698939	6.350973041781638E-5	0.010498821976430085	0.5455208050767417
374.0	1357.42	41260.6	21776.14998530212	19484.45001469788	0.5363653299909171	0.5165514975895021	-0.04276462901257034	0.5593161266020725	0.5342333523616211	8.935712484273383E-5	0.010784577332994014	0.5451072868194577
375.0	1360.67	40978.8	21779.24281981401	19199.55718018599	0.5285228382049161	0.512340934669761	-0.043472236266421514	0.5558131709361825	0.5305722071175695	1.2476020018439095E-4	0.011082038767473958	0.5417790060852278
376.0	1363.91	40593.6	21782.153005700977	18811.44699429902	0.5178389929966053	0.4900883008680778	-0.04417766626718392	0.5342659671352618	0.524110718303222	1.7268329117387142E-4	0.01139087460063293	0.5356742761950288
377.0	1367.15	40092.6	21784.881246900437	18307.71875309956	0.5039724294491157	0.4805028127357378	-0.04488309626794633	0.5253859090036841	0.5150318964982744	2.3719365410078172E-4	0.011712660647207941	0.5269817507995832
378.0	1370.39	39849.1	21787.428266161252	18061.671733838746	0.49719928006180647	0.4678885973180989	-0.04558852626870873	0.5134771235868076	0.5035900296700271	3.233212939157194E-4	0.01204812275599168	0.5159614737199345
379.0	1373.63	39053.8	21789.794804539997	17264.005195460006	0.4752412224436808	0.44479356040336004	-0.04629395626947114	0.4910875166728312	0.49008569002264984	4.373650189894853E-4	0.012398037719450174	0.5029210927610895
380.0	1376.87	38506.1	21791.981621154926	16714.118378845073	0.46010401181526484	0.4319488842701419	-0.04699938627023349	0.47894827054037536	0.47484639226261643	5.871273009971533E-4	0.01276323757168045	0.48819675713529403
381.0	1380.11	37758.9	21793.989492388297	15964.910507611705	0.43947991789510044	0.4099783183002384	-0.0477048162709959	0.45768313457123433	0.4582082910533043	7.821661191862505E-4	0.01314461431256585	0.4721350714850564
382.0	1383.34	37134.9	21795.819211336486	15339.080788663516	0.42225216122408554	0.3877065238084036	-0.048408069018669536	0.4361145928270731	0.44055651499566106	0.0010331779164783415	0.013541867743428122	0.45513156065556754
383.0	1386.58	36742.1	21797.47158706077	14944.62841293923	0.41139372906349275	0.37258684614641924	-0.04911349901943194	0.4217003451658512	0.4220910926237309	0.00135552982980732	0.013958482947898972	0.4374051054014372
384.0	1389.81	36033.3	21798.947443961482	14234.35255603852	0.39184135041879137	0.3478587629565651	-0.04981675176710558	0.3976755147236707	0.40320698080135386	0.0017634896099285348	0.014392985910004994	0.4193634563212874
385.0	1393.04	35537.0	21800.2476213836	13736.752378616398	0.37814347939008763	0.32695222148241077	-0.05052000451477921	0.37747222599719	0.38409677137703385	0.002276856694322792	0.014847812175751917	0.4012214402471086
386.0	1396.28	35016.6	21801.372972906447	13215.227027093551	0.3637869993736042	0.31132643837558815	-0.05122543451554162	0.3625518728911298	0.3649166129798927	0.002919615404945454	0.015325740707801145	0.3831619690926393
387.0	1399.51	34467.7	21802.32436584609	12665.375634153908	0.3486507638833765	0.2960612056831423	-0.05192868726321525	0.34798989294635757	0.3459675013959238	0.003712582808532779	0.015825193529350325	0.36550527773380687
388.0	1402.74	33995.6	21803.10268073381	12192.49731926619	0.33563343297493553	0.2814605532213525	-0.05263194001088889	0.3340924932322414	0.32734113654892477	0.004685172846915815	0.0163490894944507	0.3483753988902913
389.0	1405.96	33410.0	21803.70881076627	11606.291189233729	0.31949642915186743	0.2637424845820643	-0.05333301550547375	0.31707550008753804	0.3092156575424093	0.0058637644873648104	0.01689728179281701	0.33197670382259115
390.0	1409.19	33281.0	21804.14366133263	11476.85633866737	0.31593336392375065	0.252884662664096	-0.05403626825314739	0.3069209309172434	0.2915757237111449	0.007288432538038902	0.01747490041381337	0.31633905666299716
391.0	1412.41	32880.1	21804.40814942834	11075.69185057166	0.3048901616329094	0.2449727953494884	-0.05473734374773225	0.29971013909722066	0.27460559394271206	0.008984907259909415	0.018080231441659607	0.30167073264428107
392.0	1415.64	32495.9	21804.503203525703	10691.396796474299	0.29431133886145205	0.2338208963307209	-0.055440596495405885	0.2892614928261268	0.25825635183996704	0.01099966273065932	0.018719066312831375	0.28797508088345775
393.0	1418.86	32046.0	21804.429763172717	10241.570236827283	0.2819285735834098	0.2220896917100525	-0.0561416719899907	0.2782313637000432	0.24266946300677733	0.013356337627030005	0.019389651563076864	0.2754154521968842
394.0	1422.08	31779.8	21804.18877860876	9975.611221391238	0.2746072894326739	0.21254133796359714	-0.056842747484575566	0.2693840854481727	0.2278198205589641	0.01609588209886054	0.020096311466674423	0.26401201412449904
395.0	1425.3	31571.4	21803.78121031479	9767.61878968521	0.268881701634021	0.2019831318346015	-0.05754382297916043	0.2595269548137619	0.21372257170696102	0.01925136593907493	0.020841667457471093	0.25381560510350704
396.0	1428.52	31092.0	21803.208028747362	9288.791971252638	0.2557006211168212	0.1970614813130913	-0.058244898473745296	0.2553063797868366	0.200383236193867	0.022852182843428673	0.021628596283659453	0.24486401532095511
397.0	1431.74	30804.3	21802.470214130648	9001.829785869351	0.2478011645172294	0.18595909728674526	-0.05894597396833016	0.2449050712550754	0.1877992442792615	0.026922364812176802	0.022460266594005185	0.2371818756854435
398.0	1434.96	30633.4	21801.56875597761	8831.831244022393	0.24312146742919574	0.18248728670011038	-0.05964704946291502	0.2421343361630254	0.17596125181022734	0.031478794558364755	0.023340183476372258	0.23078022984496435
399.0	1438.17	30306.3	21800.50465280303	8505.79534719697	0.2341463949350921	0.17468300220509017	-0.06034594770441112	0.2350289499095013	0.1648876525197183	0.03651293442532046	0.02426926338045437	0.22566985032549314
400.0	1441.39	30203.8	21799.278911953512	8404.521088046487	0.2313585306952568	0.16921818428150226	-0.061047023198995985	0.23026520748049825	0.15448985929201503	0.04205334647249466	0.02525763728782929	0.22180084305233896
401.0	1444.6	30015.3	21797.892549281456	8217.407450718543	0.22620769155145254	0.16414290432445044	-0.06174592144049202	0.22588882576494246	0.14480917024468468	0.04805056358924913	0.026304027165844877	0.2191637609997787
402.0	1447.81	29774.0	21796.34658904377	7977.653410956231	0.21960777446081034	0.1647538772376087	-0.06244481968198811	0.22719869691959682	0.13578596883634397	0.05449242425409752	0.02741689743094487	0.21769529052138634
403.0	1451.02	29468.7	21794.642063714764	7674.057936285237	0.2112504389017968	0.15884920519323592	-0.06314371792348422	0.22199292311672014	0.12739168331378453	0.06133572331020313	0.02860249277872814	0.2173298994027158
404.0	1454.23	29542.0	21792.780013746396	7749.219986253604	0.21331948974509315	0.1590353383061684	-0.06384261616498031	0.22287795447114872	0.1195960059083742	0.06852208538437277	0.029867970552077315	0.2179860618448243
405.0	1457.44	29243.7	21790.76148726468	7452.93851273532	0.20516349303007408	0.15540334713112003	-0.0645415144064764	0.21994486153759643	0.11236743294315542	0.0759779149224521	0.031221587021464672	0.21956693488707218
406.0	1460.65	29222.0	21788.58754014485	7433.41245985515	0.2046259824619753	0.1513866452055518	-0.06524041264797249	0.21662705785352432	0.10567374988373009	0.08361494122963466	0.03267292279268119	0.22196161390604593
407.0	1463.85	29256.0	21786.259235715075	7469.740764284925	0.20562602316000825	0.154468994392161	-0.06593713363637976	0.22040612802854076	0.09950100566442577	0.09130735459927286	0.03422811024316337	0.22503647050686199
408.0	1467.06	29578.0	21783.777644736936	7794.222355263064	0.21455830893095287	0.15704464148322486	-0.06663603187787587	0.22368067336110073	0.0937783185350285	0.09899012490073283	0.035909920969147226	0.22867836440490855
409.0	1470.26	30081.1	21781.14384544174	8299.956154558258	0.22848008121304997	0.1569381190039565	-0.06733275286628318	0.22427087187023967	0.0885096137528459	0.10649362716843466	0.03772314114453284	0.23272638206581342
410.0	1473.47	30726.3	21778.358923855	8947.941076144998	0.2463177233345281	0.1611196751295384	-0.06803165110777928	0.22915132623731768	0.08363082693272682	0.11373636002399165	0.03969713480789816	0.23706432176461661
411.0	1476.67	31345.2	21775.42397430219	9569.77602569781	0.26343551252874114	0.16044064788361043	-0.0687283720961866	0.22916901997979702	0.07914231562685324	0.12054270915175375	0.04184072993177521	0.2415257547103822
412.0	1479.87	31729.1	21772.340100056717	9956.759899943281	0.2740883527810583	0.16344894595860562	-0.06942509308459388	0.2328740390431995	0.07499946432139852	0.12680680808330944	0.0441845863687929	0.24599085877350085
413.0	1483.07	31753.9	21769.108413961774	9984.791586038227	0.27486000528093263	0.1692903800732013	-0.07012181407300119	0.2394121941462025	0.07117478787938472	0.13240494161585992	0.046757717045379656	0.2503374465406243
414.0	1486.26	31786.4	21765.730038817295	10020.669961182706	0.2758476603858696	0.17004949925549975	-0.07081635780831975	0.24086585706381952	0.06765284438857984	0.13720892423665088	0.04958466689864147	0.2544464355238722
415.0	1489.46	31900.4	21762.20610740801	10138.193892591993	0.27908284342694195	0.16980616158245826	-0.07151307879672707	0.24131924037918534	0.06438707721055797	0.14114779831397622	0.0527223488508698	0.258257224375404
416.0	1492.65	32116.8	21758.537762539305	10358.262237460694	0.285140855345524	0.17279017931407664	-0.07220762253204563	0.24499780184612227	0.06137507515383188	0.1441128202725786	0.05619614646764088	0.26168404189405137
417.0	1495.85	32583.6	21754.726157154764	10828.873842845234	0.2980957885783956	0.17912844527108257	-0.0729043435204529	0.25203278879153546	0.05857661454746272	0.14605771156639286	0.06007953096355662	0.2647138570774122
418.0	1499.04	33286.0	21750.772454556227	11535.227545443773	0.3175401986848538	0.17995340920923789	-0.07359888725577145	0.2535522964650093	0.055989501363867565	0.1469275865608648	0.06440660680303728	0.2673236947277696
419.0	1502.23	34381.2	21746.677828874417	12634.52217112558	0.3478014338860675	0.18361758757822585	-0.07429343099109	0.25791101856931586	0.053586555835919376	0.14671091194697405	0.06925423470783634	0.2695517024907298
420.0	1505.42	35657.1	21742.443465775294	13914.656534224705	0.3830408011547577	0.19640987826671225	-0.07498797472640856	0.2713978529931208	0.05135116934928166	0.14541248859627404	0.07469500850502013	0.2714586664505758
421.0	1508.61	36940.7	21738.07056355933	15202.629436440668	0.41849594667825507	0.20265628652442175	-0.07568251846172705	0.2783388049861488	0.04926816320723065	0.14306098670374387	0.08080857114058822	0.27313772105156275
422.0	1511.8	37975.3	21733.56033444165	16241.739665558354	0.44710043387277276	0.20448522821411827	-0.0763770621970456	0.28086229041116384	0.04732371858472406	0.13970789328142927	0.08768114983516119	0.27471276170131453
423.0	1514.99	38736.8	21728.91400584001	17007.88599415999	0.46819080737840224	0.20477721364324847	-0.07707160593236416	0.28184881957561264	0.04550529832863926	0.13542563795882467	0.09540474898837362	0.2763356852758375
424.0	1518.17	39304.2	21724.132821413914	17580.067178586083	0.48394173437751126	0.21239170262291063	-0.07776397241459394	0.29015567503750456	0.043806735914774686	0.13032224776135065	0.10404719509914767	0.278176178775273
425.0	1521.36	39629.1	21719.218041830725	17909.881958169273	0.4930208314499755	0.22623688251686047	-0.07845851614991244	0.3046953986667729	0.04220714592818927	0.12447124656026312	0.11376215971532333	0.28044055220377573
426.0	1524.54	39393.0	21714.170945337886	17678.829054662114	0.48666043807261594	0.22019573368292877	-0.07915088263214222	0.299346616315071	0.040707412675233916	0.11802592057954273	0.1245885815989672	0.28332191485374386
