;Raman shift;Intensity;Baseline;Corrected Intensity
223;852.964;18051.3;18086.17374914796;-34.87374914796237
224;856.403;18067.0;18112.463930279773;-45.463930279773194
225;859.84;18079.4;18138.706113805878;-59.30611380587652
226;863.276;18094.2;18164.90476560561;-70.70476560560928
227;866.71;18104.7;18191.063759090237;-86.36375909023627
228;870.141;18077.3;18217.186261330426;-139.88626133042635
229;873.573;18194.3;18243.274576622898;-48.974576622898894
230;877.003;18312.9;18269.329611800636;43.57038819936497
231;880.432;18390.7;18295.351784440616;95.3482155593847
232;883.86;18514.0;18321.341512555504;192.65848744449613
233;887.287;18669.0;18347.29921511143;321.7007848885696
234;890.712;18743.7;18373.22531300109;370.47468699891033
235;894.134;18805.3;18399.120230334178;406.17976966582137
236;897.556;18968.4;18424.984394925134;543.4156050748679
237;900.978;19105.8;18450.818238650176;654.9817613498235
238;904.398;19166.4;18476.622198819674;689.7778011803275
239;907.816;19373.4;18502.396719293793;871.0032807062089
240;911.232;19456.6;18528.14225083048;928.45774916952
241;914.648;19467.3;18553.8592528977;913.4407471023005
242;918.063;19579.2;18579.548194247982;999.6518057520188
243;921.476;19558.4;18605.209552768258;953.1904472317437
244;924.886;19655.1;18630.843816341956;1024.2561836580426
245;928.297;19590.7;18656.451482384404;934.2485176155969
246;931.707;19579.3;18682.033058553472;897.2669414465272
247;935.115;19566.2;18707.589061849525;858.6109381504757
248;938.52;19673.2;18733.120018245587;940.0799817544139
249;941.925;19838.9;18758.626462300785;1080.2735376992168
250;945.33;19953.1;18784.10893797505;1168.9910620249502
251;948.731;20564.8;18809.568000031028;1755.2319999689716
252;952.133;21130.4;18835.00421492125;2295.395785078752
253;955.533;22207.1;18860.418166650576;3346.681833349423
254;958.93;23744.4;18885.81046217782;4858.589537822183
255;962.328;26113.3;18911.181741928594;7202.118258071405
256;965.723;29068.2;18936.532694914407;10131.667305085593
257;969.118;32784.4;18961.86408216793;13822.535917832072
258;972.512;36701.8;18987.1767660385;17714.6232339615
259;975.903;39944.9;19012.47174710082;20932.428252899183
260;979.294;41870.2;19037.750203075793;22832.449796924204
261;982.682;41637.2;19063.013521008615;22574.18647899138
262;986.071;40318.8;19088.26331626897;21230.536683731032
263;989.458;38242.2;19113.5014299684;19128.698570031596
264;992.843;36050.3;19138.729915523792;16911.57008447621
265;996.228;34040.3;19163.951017639;14876.348982361003
266;999.609;31944.0;19189.167150133566;12754.832849866434
267;1002.99;30014.0;19214.380875590527;10799.619124409473
268;1006.37;28503.7;19239.59488414123;9264.105115858772
269;1009.75;27113.8;19264.811973913187;7848.988026086812
270;1013.13;25836.8;19290.035035674962;6546.764964325037
271;1016.5;24784.2;19315.267038685;5468.932961315
272;1019.88;23784.6;19340.511017669396;4444.088982330602
273;1023.25;23120.1;19365.770062043568;3754.3299379564305
274;1026.62;22563.6;19391.047305663822;3172.5526943361765
275;1029.99;21921.9;19416.345919929758;2505.554080070244
276;1033.37;21417.7;19441.669107966485;1976.0308920335156
277;1036.73;21246.4;19467.02009795465;1779.3799020453516
278;1040.1;20871.2;19492.40213783519;1378.7978621648108
279;1043.47;20599.1;19517.81849334284;1081.2815066571602
280;1046.83;20331.4;19543.272444000304;788.1275559996975
281;1050.19;20231.4;19568.767280143114;662.632719856887
282;1053.56;20127.4;19594.30629998807;533.0937000119302
283;1056.92;20020.7;19619.892808378296;400.807191621705
284;1060.28;20001.4;19645.530115487843;355.869884512158
285;1063.63;19996.7;19671.221535498826;325.47846450117504
286;1066.99;19991.8;19696.970386152054;294.82961384794544
287;1070.35;19987.2;19722.7799884431;264.42001155690014
288;1073.7;19997.0;19748.65366631583;248.34633368417053
289;1077.05;19811.1;19774.59474635829;36.505253641709714
290;1080.41;19878.2;19800.606557641975;77.59344235802564
291;1083.76;19897.8;19826.692429603434;71.10757039656528
292;1087.1;19786.8;19852.855692455207;-66.05569245520746
293;1090.45;19728.3;19879.099677120896;-150.79967712089638
294;1093.8;19678.7;19905.427054627744;-226.7270546277432
295;1097.14;19804.4;19931.83898951422;-127.43898951421943
296;1100.49;19797.9;19958.334381315522;-160.43438131552102
297;1103.83;19819.7;19984.910856451334;-165.2108564513328
298;1107.17;19863.2;20011.564438601894;-148.3644386018932
299;1110.51;20122.2;20038.289500990988;83.91049900901271
300;1113.85;20166.0;20065.07893468168;100.92106531832178
301;1117.19;20145.4;20091.925631576127;53.474368423874694
302;1120.53;20293.3;20118.822484585697;174.47751541430262
303;1123.86;20415.1;20145.762387156487;269.33761284351203
304;1127.19;20399.7;20172.73823447937;226.96176552063116
305;1130.53;20497.7;20199.742924438582;297.9570755614186
306;1133.86;20577.7;20226.769357187954;350.93064281204715
307;1137.19;20549.0;20253.810435860876;295.18956413912383
308;1140.51;20676.8;20280.859067100046;395.9409328999536
309;1143.84;20711.4;20307.908160500025;403.4918394999768
310;1147.17;20751.2;20334.95062961478;416.24937038521966
311;1150.49;20951.8;20361.979392033187;589.8206079668125
312;1153.82;20957.2;20388.987369506587;568.2126304934136
313;1157.14;20920.9;20415.967489684528;504.93251031547334
314;1160.46;21009.4;20442.91268589866;566.4873141013413
315;1163.78;21087.6;20469.81589652996;617.7841034700396
316;1167.1;21205.9;20496.67006562426;709.2299343757404
317;1170.42;21151.9;20523.46814340522;628.4318565947797
318;1173.73;21304.7;20550.2030871888;754.4969128112025
319;1177.05;21239.7;20576.86786057527;662.8321394247323
320;1180.36;21309.8;20603.45543470986;706.3445652901391
321;1183.67;21329.9;20629.95878736612;699.941212633883
322;1186.98;21519.7;20656.370903381016;863.3290966189852
323;1190.29;21634.2;20682.684774590918;951.5152254090826
324;1193.6;21655.8;20708.89340146547;946.9065985345296
325;1196.91;21683.6;20734.98979398947;948.6102060105295
326;1200.21;21867.6;20760.96697161676;1106.6330283832394
327;1203.52;22096.6;20786.81796328728;1309.782036712717
328;1206.82;22155.0;20812.535809007295;1342.464190992705
329;1210.12;22450.0;20838.113561880855;1611.8864381191452
330;1213.42;22487.1;20863.544288436675;1623.5557115633237
331;1216.72;22680.7;20888.821071322334;1791.8789286776664
332;1220.02;22960.3;20913.937009420944;2046.362990579055
333;1223.32;23135.4;20938.885219534382;2196.514780465619
334;1226.61;23481.1;20963.658838928164;2517.4411610718344
335;1229.91;23763.9;20988.251026832953;2775.648973167048
336;1233.2;24009.7;21012.65496765382;2997.045032346181
337;1236.49;24334.9;21036.86387355231;3298.0361264476924
338;1239.78;24668.6;21060.8709866604;3607.729013339598
339;1243.07;24980.4;21084.669582090406;3895.7304179095954
340;1246.36;25283.7;21108.25297103193;4175.447028968072
341;1249.65;25758.8;21131.614503631863;4627.185496368136
342;1252.94;26027.3;21154.747571791548;4872.552428208452
343;1256.22;26358.7;21177.64561368416;5181.054386315842
344;1259.5;26676.0;21200.302116208382;5475.697883791618
345;1262.78;27060.7;21222.710618073444;5837.989381926556
346;1266.07;27526.3;21244.86471274554;6281.435287254459
347;1269.34;27960.0;21266.758052070763;6693.241947929237
348;1272.62;28254.0;21288.384350709537;6965.615649290463
349;1275.9;28835.1;21309.7373902547;7525.362609745298
350;1279.17;29179.9;21330.811021955233;7849.088978044769
351;1282.45;29556.0;21351.59917231373;8204.40082768627
352;1285.72;30082.7;21372.095846323653;8710.604153676348
353;1288.99;30544.2;21392.29513102246;9151.90486897754
354;1292.26;31017.1;21412.191200553643;9604.908799446355
355;1295.53;31507.6;21431.778320579753;10075.821679420245
356;1298.8;32045.0;21451.050852812394;10593.949147187606
357;1302.07;32478.0;21470.003259721383;11007.996740278617
358;1305.34;33065.0;21488.63010971603;11576.369890283971
359;1308.6;33605.8;21506.926081285597;12098.873918714406
360;1311.86;34192.1;21524.885968683036;12667.214031316962
361;1315.12;34778.2;21542.504687150027;13235.69531284997
362;1318.39;35512.3;21559.77727860037;13952.522721399633
363;1321.65;36357.3;21576.698917304813;14780.60108269519
364;1324.9;37016.3;21593.264917059325;15423.035082940678
365;1328.16;37764.6;21609.470739465873;16155.129260534126
366;1331.42;38692.0;21625.31200035676;17066.68799964324
367;1334.67;39619.9;21640.784477115572;17979.11552288443
368;1337.92;40447.8;21655.884117792757;18791.915882207246
369;1341.18;41251.2;21670.607050229897;19580.5929497701
370;1344.43;42087.3;21684.949590187716;20402.350409812287
371;1347.68;42599.4;21698.908249232856;20900.491750767145
372;1350.93;43097.9;21712.479742955453;21385.42025704455
373;1354.17;43221.7;21725.660995950548;21496.03900404945
374;1357.42;42936.7;21738.449146667383;21198.250853332614
375;1360.67;42694.4;21750.841548515556;20943.558451484445
376;1363.91;42103.9;21762.835766887165;20341.064233112837
377;1367.15;41382.7;21774.429576609877;19608.27042339012
378;1370.39;40514.1;21785.620955921982;18728.479044078016
379;1373.63;39518.8;21796.408079144494;17722.39192085551
380;1376.87;38670.6;21806.7893078832;16863.8106921168
381;1380.11;37911.7;21816.763180967795;16094.936819032202
382;1383.34;37284.2;21826.32840586608;15457.871594133918
