;Raman shift;Intensity;Baseline;Corrected Intensity;intensity_norm;intensity_sub;linear_baseline;intensity_final
316;1167.1;21205.9;20041.455099686107;1164.4449003138943;0.050602888703717486;0.029159407192644895;0.02527417422033333;0.0038852329723115635
317;1170.42;21151.9;20057.525417342014;1094.374582657987;0.04755786657787865;0.02684226542530078;0.024377010833087947;0.0024652545922128344
318;1173.73;21304.7;20073.421345852094;1231.2786541479072;0.0535072605688032;0.038497482677126785;0.02348254974520179;0.015014932931924994
319;1177.05;21239.7;20089.14303977464;1150.55696022536;0.049999365182394534;0.039482802884837895;0.022585386357956466;0.01689741652688143
320;1180.36;21309.8;20104.69065489922;1205.10934510078;0.052370029745079386;0.04973158181120487;0.021690925270070313;0.028040656541134558
321;1183.67;21329.9;20120.06434816595;1209.8356518340515;0.052575419260323;0.04933253593367651;0.020796464182184095;0.028536071751492413
322;1186.98;21519.7;20135.264277720064;1384.4357222799372;0.06016295554482448;0.06053301606829482;0.01990200309429794;0.040631012973996884
323;1190.29;21634.2;20150.29060291662;1483.909397083382;0.06448574943028149;0.06295808823360341;0.019007542006411783;0.04395054622719163
324;1193.6;21655.8;20165.14348449511;1490.6565155048884;0.0647789566764657;0.07042863340289068;0.018113080918525627;0.052315552484365056
325;1196.91;21683.6;20179.823084678945;1503.7769153210538;0.06534912545943407;0.06534350975881136;0.017218619830639416;0.04812488992817194
326;1200.21;21867.6;20194.329567182176;1673.2704328178224;0.0727147479973305;0.08064843106746697;0.01632686104211243;0.06432157002535455
327;1203.52;22096.6;20208.66309722263;1887.9369027773682;0.0820434362717646;0.08646248695428337;0.015432399954226274;0.07103008700005708
328;1206.82;22155.0;20222.823841691406;1932.1761583085936;0.08396592665613441;0.09161114992843386;0.01454064116569929;0.07707050876273457
329;1210.12;22450.0;20236.81196936754;2213.18803063246;0.09617776467079242;0.10830169327753601;0.013648882377172305;0.0946528109003637
330;1213.42;22487.1;20250.62765096224;2236.4723490377582;0.0971896234306939;0.10629863408453762;0.012757123588645256;0.09354151049589236
331;1216.72;22680.7;20264.2710593999;2416.4289406001008;0.10500993624401364;0.11363116486440326;0.011865364800118273;0.10176580006428498
332;1220.02;22960.3;20277.74236984138;2682.557630158619;0.11657500081251805;0.12259914207157434;0.010973606011591287;0.11162553605998304
333;1223.32;23135.4;20291.04175986397;2844.3582401360327;0.12360631526687615;0.13753289856923318;0.010081847223064305;0.12745105134616888
334;1226.61;23481.1;20304.16940972751;3176.930590272488;0.13805879954960373;0.14496811955402844;0.009192790733896488;0.13577532882013196
335;1229.91;23763.9;20317.1255025362;3446.774497463801;0.1497853150758406;0.1499545744810727;0.008301031945369443;0.14165354253570325
336;1233.2;24009.7;20329.91022457117;3679.7897754288315;0.15991138130186106;0.16856107681784321;0.00741197545620163;0.1611491013616416
337;1236.49;24334.9;20342.523765560323;3992.3762344396782;0.17349534546482925;0.1764600425053444;0.006522918967033813;0.16993712353831059
338;1239.78;24668.6;20354.96631891135;4313.63368108865;0.1874561218086787;0.1924976210837069;0.005633862477866;0.18686375860584092
339;1243.07;24980.4;20367.238082024312;4613.161917975689;0.2004726192236528;0.19758068438213527;0.004744805988698184;0.19283587839343708
340;1246.36;25283.7;20379.339256612922;4904.360743387078;0.21312714821765985;0.20757946569339045;0.0038557494995303705;0.20372371619386007
341;1249.65;25758.8;20391.27004900404;5367.529950995959;0.23325493602222078;0.22400198457471335;0.002966693010362495;0.22103529156435087
342;1252.94;26027.3;20403.03067042889;5624.269329571111;0.2444119724748669;0.23863667334667013;0.002077636521194682;0.23655903682547544
343;1256.22;26358.7;20414.621337486213;5944.078662513788;0.25830981863052954;0.25015054792960273;0.001191282331386035;0.24895926559821668
344;1259.5;26676.0;20426.04227239902;6249.95772760098;0.2716023018413985;0.26100435360627533;0.0003049281415773916;0.26069942546469793
345;1262.78;27060.7;20437.293703334395;6623.406296665606;0.2878311301628121;0.2804231641809945;-0.0005814260482312518;0.28100459022922575
346;1266.07;27526.3;20448.375864709382;7077.924135290617;0.3075829583477229;0.29479810310779386;-0.0014704825373990649;0.29626858564519293
347;1269.34;27960.0;20459.288997564425;7500.711002435575;0.3259558644231951;0.3193337066490546;-0.002354134427848542;0.3216878410769031
348;1272.62;28254.0;20470.03335001789;7783.9666499821105;0.3382652094197964;0.3295119230552422;-0.003240488617657182;0.3327524116728994
349;1275.9;28835.1;20480.609177688846;8354.490822311152;0.3630582856635625;0.3491797483758207;-0.004126842807465891;0.3533065911832866
350;1279.17;29179.9;20491.016743980326;8688.883256019675;0.37758986470328887;0.3702165968456006;-0.005010494697915362;0.37522709154351597
351;1282.45;29556.0;20501.256320649863;9054.743679350137;0.39348893753867653;0.3804383656536396;-0.0058968488877240086;0.3863352145413636
352;1285.72;30082.7;20511.328188143856;9571.371811856145;0.4159398717849974;0.4018845072850733;-0.006780500778173486;0.4086650080632468
353;1288.99;30544.2;20521.23263596344;10022.967364036562;0.435564707154983;0.42160701854336374;-0.007664152668622956;0.4292711712119867
354;1292.26;31017.1;20530.96996318112;10486.130036818879;0.45569221097779333;0.4404635880766811;-0.008547804559072433;0.44901139263575357
355;1295.53;31507.6;20540.540478892366;10967.059521107632;0.4765918011269192;0.4581123406847864;-0.009431456449521904;0.4675437971343083
356;1298.8;32045.0;20549.944502678773;11495.055497321227;0.4995367439173809;0.4891831498144595;-0.01031510833997138;0.4994982581544309
357;1302.07;32478.0;20559.182365088986;11918.817634911014;0.5179520319911446;0.5060580845286321;-0.011198760230420851;0.517256844759053
358;1305.34;33065.0;20568.25440816671;12496.745591833289;0.5430668520011093;0.5310924964781978;-0.012082412120870328;0.5431749085990681
359;1308.6;33605.8;20577.160985874456;13028.639014125547;0.566181164789322;0.556750303371945;-0.012963361711960629;0.5697136650839056
360;1311.86;34192.1;20585.902464671464;13606.197535328534;0.5912799303560226;0.5819377851322883;-0.013844311303050937;0.5957820964353393
361;1315.12;34778.2;20594.47922404561;14183.720775954385;0.6163771627465996;0.6082779455007414;-0.014725260894141237;0.6230032063948827
362;1318.39;35512.3;20602.891657090964;14909.408342909039;0.6479131222191165;0.6400195842687152;-0.01560891278459077;0.655628497053306
363;1321.65;36357.3;20611.14017108529;15746.159828914711;0.6842755489063743;0.6770070220819354;-0.016489862375681077;0.6934968844576165
364;1324.9;37016.3;20619.225188215758;16397.074811784245;0.7125621414491817;0.705765681091154;-0.01736810966741221;0.7231337907585662
365;1328.16;37764.6;20627.147146415682;17137.452853584316;0.7447364999248691;0.7383956842953525;-0.018249059258502516;0.756644743553855
366;1331.42;38692.0;20634.906500015462;18057.093499984538;0.784701012856877;0.779079003576674;-0.019130008849592817;0.7982090124262669
367;1334.67;39619.9;20642.503720482942;18977.39627951706;0.8246942998847582;0.8151316444759302;-0.020008256141323955;0.8351399006172542
368;1337.92;40447.8;20649.939297343062;19797.86070265694;0.8603489451825438;0.8554907764377675;-0.020886503433055086;0.8763772798708226
369;1341.18;41251.2;20657.21373909817;20593.986260901827;0.8949459046498326;0.8861400140612503;-0.021767453024145386;0.9079074670853957
370;1344.43;42087.3;20664.32757404846;21422.972425951542;0.9309708764072977;0.9232468000682122;-0.022645700315876524;0.9458925003840888
371;1347.68;42599.4;20671.28135108811;21928.11864891189;0.9529228451888822;0.9423102828604629;-0.023523947607607655;0.9658342304680706
372;1350.93;43097.9;20678.07564053425;22419.82435946575;0.9742907341627889;0.9653899712157276;-0.024402194899338786;0.9897921661150664
373;1354.17;43221.7;20684.711034632124;22536.988965367873;0.9793823168653124;0.9666363134208117;-0.025277739891710754;0.9919140533125225
374;1357.42;42936.7;20691.1881480468;22245.511851953197;0.9667156944035474;0.9469018620021324;-0.026155987183441885;0.9730578491855744
375;1360.67;42694.4;20697.507617980333;21996.89238201967;0.9559115220779766;0.9397296185428216;-0.027034234475173016;0.9667638530179946
376;1363.91;42103.9;20703.670103880348;21400.229896119654;0.9299825619704241;0.9022318698418966;-0.027909779467544985;0.9301416493094417
377;1367.15;41382.7;20709.676287191345;20673.023712808652;0.8983806084998716;0.8749109917864937;-0.028785324459916946;0.9036963162464107
378;1370.39;40514.1;20715.526870758047;19798.57312924195;0.8603799048640033;0.8310692221202957;-0.029660869452288907;0.8607300915725846
379;1373.63;39518.8;20721.2225780982;18797.577421901802;0.8168799725290528;0.786432310488732;-0.03053641444466087;0.8169687249333928
380;1376.87;38670.6;20726.76415252813;17943.83584747187;0.7797792133080981;0.7516240857629751;-0.031411959437032774;0.7830360452000079
381;1380.11;37911.7;20732.152356161714;17179.547643838283;0.7465657990060481;0.7170641994111862;-0.032287504429404736;0.7493517038405909
