# VDIFF	I_in
-0.9996628	-7.01525e-05
-0.8996827	-6.31601e-05
-0.7997627	-5.61634e-05
-0.6997773	-4.91593e-05
-0.5998171	-4.21533e-05
-0.4998644	-3.51342e-05
-0.3998698	-2.81168e-05
-0.2999236	-2.1098e-05
-0.1999431	-1.40705e-05
-0.0999621	-7.0381e-06
-2.394017e-07	-6.09357e-11
0.0999785	7.0432e-06
0.1999512	1.40936e-05
0.2999417	2.11525e-05
0.3998838	2.82142e-05
0.4998843	3.52871e-05
0.5998574	4.23664e-05
0.6998067	4.94512e-05
0.7998067	5.64944e-05
0.899755	6.35979e-05
0.9997346	7.07144e-05
