# VDIFF	I_in
-0.9997459	-6.53217e-05
-0.8997648	-5.88076e-05
-0.7998326	-5.22915e-05
-0.6998329	-4.57699e-05
-0.5998559	-3.92363e-05
-0.4999046	-3.27099e-05
-0.3999008	-2.61758e-05
-0.2999493	-1.96408e-05
-0.1999562	-1.30982e-05
-0.0999695	-6.5517e-06
-1.8295e-06	5.034768e-10
0.0999857	6.5557e-06
0.1999725	1.3118e-05
0.2999653	1.96864e-05
0.3999202	2.6258e-05
0.4999216	3.28395e-05
0.5999037	3.94256e-05
0.6998643	4.60173e-05
0.7998706	5.25818e-05
0.8998324	5.91858e-05
0.99982	6.57992e-05
