# VDIFF	I_in
-0.99965	-7.06525e-05
-0.8996717	-6.36068e-05
-0.7997448	-5.656e-05
-0.6997614	-4.95064e-05
-0.5998039	-4.2451e-05
-0.4998532	-3.53826e-05
-0.3998623	-2.83149e-05
-0.2999186	-2.12458e-05
-0.1999357	-1.41688e-05
-0.0999627	-7.087e-06
-7.8466e-06	9.76849e-11
0.0999672	7.0931e-06
0.1999467	1.41933e-05
0.2999299	2.13007e-05
0.3998711	2.84122e-05
0.4998593	3.5534e-05
0.5998322	4.26616e-05
0.6997815	4.97952e-05
0.7997803	5.68912e-05
0.8997296	6.40483e-05
0.9997017	7.12166e-05
