# VDIFF	I_in
-0.9997046	-6.53975e-05
-0.8997217	-5.88803e-05
-0.7997891	-5.23607e-05
-0.6997939	-4.58343e-05
-0.5998227	-3.92954e-05
-0.4998809	-3.27624e-05
-0.3998854	-2.62202e-05
-0.2999366	-1.96758e-05
-0.1999488	-1.31229e-05
-0.0999687	-6.5642e-06
-6.5086e-06	4.816658e-10
0.0999759	6.5712e-06
0.1999599	1.31501e-05
0.2999461	1.9737e-05
0.3998931	2.6328e-05
0.4998867	3.2931e-05
0.5998698	3.95401e-05
0.6998265	4.6156e-05
0.7998234	5.2738e-05
0.8997779	5.93802e-05
0.9997629	6.60328e-05
