# VDIFF	I_in
-0.9997058	-6.92663e-05
-0.899722	-6.23607e-05
-0.7997958	-5.54546e-05
-0.6998042	-4.85401e-05
-0.5998384	-4.16238e-05
-0.4998848	-3.46927e-05
-0.399886	-2.7764e-05
-0.2999362	-2.08337e-05
-0.1999478	-1.38949e-05
-0.099965	-6.9506e-06
2.4352e-06	4.399698e-10
0.0999857	6.9571e-06
0.1999667	1.39219e-05
0.2999579	2.08948e-05
0.3999051	2.78727e-05
0.4999067	3.4863e-05
0.599887	4.18598e-05
0.6998419	4.8864e-05
0.7998466	5.58249e-05
0.8998036	6.28567e-05
0.9997863	6.9901e-05
