# VDIFF	I_in
-0.9997327	-6.87176e-05
-0.8997455	-6.18494e-05
-0.7998174	-5.49854e-05
-0.6998206	-4.81182e-05
-0.5998582	-4.12526e-05
-0.4998966	-3.43764e-05
-0.3998978	-2.75076e-05
-0.2999466	-2.06382e-05
-0.1999558	-1.37627e-05
-0.0999747	-6.8837e-06
-1.1591e-06	2.44408e-11
0.0999813	6.8899e-06
0.1999682	1.37883e-05
0.2999619	2.06962e-05
0.3999128	2.76097e-05
0.4999136	3.45394e-05
0.599899	4.14781e-05
0.6998558	4.84262e-05
0.7998638	5.53416e-05
0.8998177	6.23282e-05
0.9998065	6.93313e-05
