# VDIFF	I_in
-0.9997008	-6.62916e-05
-0.8997117	-5.96825e-05
-0.7997891	-5.30718e-05
-0.6997969	-4.64544e-05
-0.5998231	-3.98247e-05
-0.49988	-3.32017e-05
-0.3998771	-2.65706e-05
-0.2999334	-1.99378e-05
-0.1999461	-1.32972e-05
-0.0999657	-6.6515e-06
1.349e-06	-2.20755e-10
0.0999899	6.6572e-06
0.1999651	1.33212e-05
0.2999605	1.99927e-05
0.3999003	2.66685e-05
0.4999003	3.33548e-05
0.5998829	4.0048e-05
0.699839	4.67474e-05
0.799842	5.34086e-05
0.8997894	6.01314e-05
0.9997777	6.68669e-05
