# VDIFF	I_in
-0.9997619	-6.37265e-05
-0.8997761	-5.73753e-05
-0.799839	-5.10236e-05
-0.6998456	-4.4662e-05
-0.5998664	-3.82924e-05
-0.4999162	-3.19246e-05
-0.3999082	-2.55489e-05
-0.2999517	-1.91715e-05
-0.1999578	-1.27862e-05
-0.0999747	-6.3959e-06
5.7825e-06	-1.029932e-10
0.0999861	6.4012e-06
0.1999743	1.28092e-05
0.2999723	1.92244e-05
0.3999242	2.56439e-05
0.4999315	3.20735e-05
0.5999158	3.8509e-05
0.6998781	4.49508e-05
0.7998858	5.1372e-05
0.8998446	5.78265e-05
0.9998355	6.42919e-05
