# VDIFF	I_in
-0.9997972	-5.27137e-05
-0.8998086	-4.74596e-05
-0.7998708	-4.22038e-05
-0.6998559	-3.69333e-05
-0.5998899	-3.16704e-05
-0.4999353	-2.64042e-05
-0.3999292	-2.11314e-05
-0.29997	-1.58569e-05
-0.1999702	-1.05756e-05
-0.0999816	-5.2905e-06
8.0384e-06	6.641367e-10
0.0999902	5.2946e-06
0.1999798	1.05953e-05
0.2999825	1.5902e-05
0.3999416	2.12123e-05
0.4999474	2.65312e-05
0.5999333	3.18551e-05
0.6999013	3.71846e-05
0.799902	4.25225e-05
0.8998644	4.78647e-05
0.9998701	5.31708e-05
