# VDIFF	I_in
-0.9997377	-5.32949e-05
-0.8997545	-4.79796e-05
-0.7998171	-4.26658e-05
-0.6998134	-3.73346e-05
-0.5998458	-3.20119e-05
-0.4999017	-2.66873e-05
-0.3998962	-2.13563e-05
-0.2999472	-1.60245e-05
-0.1999562	-1.06867e-05
-0.0999714	-5.3451e-06
1.1002e-06	5.704064e-10
0.0999823	5.3495e-06
0.1999685	1.0704e-05
0.299962	1.60632e-05
0.3999085	2.14249e-05
0.4999122	2.67945e-05
0.599895	3.2168e-05
0.6998574	3.75457e-05
0.7998479	4.29302e-05
0.8998016	4.83185e-05
0.9998009	5.36752e-05
