# VDIFF	I_in
-0.9996875	-6.85607e-05
-0.8997096	-6.17263e-05
-0.7997713	-5.48911e-05
-0.6997817	-4.80471e-05
-0.599823	-4.12022e-05
-0.4998686	-3.43431e-05
-0.3998726	-2.74846e-05
-0.2999281	-2.06245e-05
-0.1999443	-1.37556e-05
-0.0999699	-6.8808e-06
-7.2642e-06	5.169936e-10
0.0999722	6.8884e-06
0.1999558	1.37846e-05
0.2999412	2.06896e-05
0.3998851	2.76004e-05
0.4998819	3.45229e-05
0.5998592	4.14536e-05
0.6998151	4.83916e-05
0.79981	5.52905e-05
0.8997625	6.2263e-05
0.9997438	6.92467e-05
