# VDIFF	I_in
-0.9997201	-6.41884e-05
-0.899739	-5.77884e-05
-0.7997958	-5.13884e-05
-0.6997995	-4.49813e-05
-0.5998323	-3.85612e-05
-0.4998836	-3.21487e-05
-0.3998863	-2.5728e-05
-0.299937	-1.93057e-05
-0.1999475	-1.28757e-05
-0.0999703	-6.4407e-06
-4.877493e-07	4.12272e-10
0.0999761	6.4457e-06
0.1999583	1.28986e-05
0.2999523	1.93593e-05
0.3998968	2.58237e-05
0.4998991	3.2299e-05
0.5998786	3.87807e-05
0.6998333	4.52689e-05
0.7998377	5.17248e-05
0.8997935	5.82283e-05
0.9997737	6.47416e-05
