# VDIFF	I_in
-0.9997284	-5.40424e-05
-0.8997434	-4.8657e-05
-0.7998071	-4.327e-05
-0.6997998	-3.78663e-05
-0.5998428	-3.2471e-05
-0.4998937	-2.70727e-05
-0.3998933	-2.1667e-05
-0.2999425	-1.62592e-05
-0.1999584	-1.08447e-05
-0.099971	-5.4249e-06
-8.2648e-06	2.520344e-10
0.0999786	5.4305e-06
0.199959	1.08674e-05
0.2999512	1.63115e-05
0.3999017	2.17601e-05
0.4999019	2.72184e-05
0.599882	3.26823e-05
0.6998381	3.81526e-05
0.7998314	4.36321e-05
0.8997887	4.91174e-05
0.9997759	5.45592e-05
