# VDIFF	I_in
-0.9997728	-6.0735e-05
-0.8997914	-5.46802e-05
-0.7998448	-4.86226e-05
-0.6998504	-4.25606e-05
-0.5998696	-3.64874e-05
-0.4999189	-3.04194e-05
-0.399913	-2.43439e-05
-0.2999579	-1.82671e-05
-0.1999604	-1.21829e-05
-0.0999739	-6.0939e-06
3.1054e-06	6.775953e-10
0.0999921	6.0988e-06
0.1999783	1.22044e-05
0.2999764	1.83166e-05
0.3999317	2.44328e-05
0.4999373	3.05587e-05
0.5999218	3.66901e-05
0.6998849	4.28269e-05
0.7998816	4.89737e-05
0.8998494	5.50697e-05
0.9998427	6.12305e-05
