# VDIFF	I_in
-0.9997058	-7.20495e-05
-0.8997244	-6.48651e-05
-0.7997819	-5.76801e-05
-0.6997911	-5.04871e-05
-0.5998282	-4.32921e-05
-0.499876	-3.6083e-05
-0.3998803	-2.88758e-05
-0.2999328	-2.16671e-05
-0.1999482	-1.445e-05
-0.0999728	-7.2279e-06
2.6029e-06	6.338858e-10
0.0999762	7.2342e-06
0.1999547	1.44759e-05
0.2999436	2.17256e-05
0.3998887	2.89798e-05
0.4998858	3.62455e-05
0.5998613	4.35175e-05
0.699828	5.07598e-05
0.7998149	5.80562e-05
0.8997691	6.53608e-05
0.9997533	7.26744e-05
