# VDIFF	I_in
-0.9997814	-5.97987e-05
-0.8997952	-5.38367e-05
-0.7998503	-4.78737e-05
-0.699852	-4.19033e-05
-0.5998733	-3.59224e-05
-0.499921	-2.99473e-05
-0.3999144	-2.39649e-05
-0.2999605	-1.7982e-05
-0.1999659	-1.1992e-05
-0.099979	-5.9982e-06
-5.5059e-06	7.80271e-10
0.0999808	6.0032e-06
0.1999685	1.20118e-05
0.2999686	1.80264e-05
0.399921	2.40439e-05
0.4999242	3.007e-05
0.5999125	3.61007e-05
0.6998753	4.21362e-05
0.7998719	4.81795e-05
0.899838	5.41932e-05
0.999831	6.02476e-05
