# VDIFF	I_in
-0.9994832	-5.4299e-05
-0.8995279	-4.88844e-05
-0.7996133	-4.34691e-05
-0.6996308	-3.80376e-05
-0.5996938	-3.2615e-05
-0.4997687	-2.71896e-05
-0.3997938	-2.17585e-05
-0.2998678	-1.6326e-05
-0.1999037	-1.0888e-05
-0.0999438	-5.4458e-06
1.03829e-05	7.062244e-10
0.0999631	5.4504e-06
0.199922	1.09056e-05
0.2998928	1.63665e-05
0.3998212	2.18297e-05
0.4997942	2.73008e-05
0.5997541	3.27765e-05
0.699688	3.82561e-05
0.7996579	4.37431e-05
0.8995875	4.92339e-05
0.9995632	5.46924e-05
