# VDIFF	I_in
-0.9997289	-6.9024e-05
-0.8997386	-6.2141e-05
-0.7998124	-5.52579e-05
-0.6998158	-4.8366e-05
-0.5998474	-4.14727e-05
-0.4998915	-3.45676e-05
-0.3998898	-2.76632e-05
-0.2999395	-2.0757e-05
-0.1999484	-1.3843e-05
-0.0999643	-6.9241e-06
1.05493e-05	5.585723e-10
0.0999907	6.9293e-06
0.1999773	1.38659e-05
0.2999709	2.08095e-05
0.3999221	2.77571e-05
0.4999222	3.47148e-05
0.5999025	4.16793e-05
0.699865	4.86493e-05
0.7998699	5.55838e-05
0.8998276	6.25715e-05
0.9998124	6.95707e-05
