# VDIFF	I_in
-0.9997678	-5.81028e-05
-0.8997776	-5.23108e-05
-0.7998457	-4.65172e-05
-0.6998476	-4.07172e-05
-0.5998675	-3.49085e-05
-0.4999168	-2.91037e-05
-0.3999126	-2.32915e-05
-0.2999571	-1.74778e-05
-0.1999601	-1.16566e-05
-0.0999745	-5.831e-06
-1.6617e-06	-4.36921e-11
0.0999851	5.836e-06
0.1999755	1.1679e-05
0.2999765	1.75289e-05
0.3999261	2.33825e-05
0.4999317	2.92461e-05
0.5999203	3.51154e-05
0.6998809	4.0991e-05
0.7998768	4.68759e-05
0.8998508	5.27112e-05
0.9998442	5.86173e-05
