# VDIFF	I_in
-0.9997357	-6.62163e-05
-0.8997493	-5.96154e-05
-0.7998066	-5.30145e-05
-0.6998136	-4.6406e-05
-0.5998388	-3.97842e-05
-0.4998947	-3.31692e-05
-0.3998953	-2.65459e-05
-0.2999415	-1.99203e-05
-0.1999533	-1.3286e-05
-0.0999729	-6.6463e-06
-4.0841e-06	1.708349e-10
0.0999794	6.6536e-06
0.1999624	1.33155e-05
0.2999565	1.99859e-05
0.3999021	2.66615e-05
0.4999037	3.335e-05
0.5998822	4.0046e-05
0.6998444	4.67505e-05
0.7998458	5.34153e-05
0.8998036	6.01533e-05
0.9997876	6.69037e-05
