;Raman shift;Intensity;Baseline;Corrected Intensity
120;491.53;15101.9;12895.186564699825;2206.7134353001748
121;495.11;15033.7;12931.148288303111;2102.5517116968895
122;498.689;15124.1;12966.816501856485;2157.2834981435153
123;502.267;15255.9;13002.192110663138;2253.7078893368616
124;505.841;15232.1;13037.276041599085;2194.823958400915
125;509.416;15328.0;13072.069244077422;2255.930755922578
126;512.989;15308.8;13106.572689459472;2202.2273105405275
127;516.561;15328.4;13140.787371665856;2187.6126283341437
128;520.131;15382.7;13174.714306639466;2207.985693360535
129;523.701;15371.4;13208.354532199313;2163.0454678006863
130;527.266;15325.6;13241.709108244262;2083.8908917557383
131;530.833;15376.7;13274.77911630363;2101.92088369637
132;534.398;15280.7;13307.565658745636;1973.1343412543647
133;537.961;15186.4;13340.069858957688;1846.3301410423119
134;541.521;15203.8;13372.29286005853;1831.50713994147
135;545.082;15024.0;13404.235823630203;1619.7641763697975
136;548.642;14966.7;13435.899929569812;1530.8000704301885
137;552.198;14937.3;13467.286373972103;1470.013626027896
138;555.754;14802.3;13498.396368239815;1303.903631760184
139;559.309;14694.3;13529.23113847582;1165.0688615241797
140;562.863;14588.3;13559.791923822007;1028.5080761779918
141;566.414;14536.1;13590.079975070954;946.0200249290465
142;569.965;14512.4;13620.09655330031;892.3034466996905
143;573.515;14470.7;13649.842929047914;820.8570709520864
144;577.061;14541.3;13679.320381774634;861.9796182253649
145;580.608;14489.9;13708.53019914989;781.3698008501087
146;584.153;14541.3;13737.473677462902;803.8263225370974
147;587.695;14464.9;13766.152120816581;698.7478791834183
148;591.238;14573.1;13794.566841352102;778.5331586478987
149;594.778;14636.9;13822.719158198108;814.1808418018918
150;598.318;14684.7;13850.610398268576;834.0896017314244
151;601.856;14737.1;13878.24189661928;858.8581033807204
152;605.392;14715.0;13905.614996646886;809.3850033531144
153;608.928;14913.1;13932.731050336633;980.368949663367
154;612.46;14835.6;13959.591417767617;876.0085822323836
155;615.993;14928.0;13986.197468822607;941.8025311773927
156;619.523;14968.1;14012.550582144464;955.5494178555364
157;623.053;15088.1;14038.652145794065;1049.447854205935
158;626.58;15108.0;14064.503557387785;1043.496442612215
159;630.108;15116.9;14090.106225036468;1026.7937749635312
160;633.632;15178.4;14115.461567285918;1062.9384327140815
161;637.157;15158.1;14140.571012949871;1017.5289870501292
162;640.679;15154.7;14165.436001471448;989.2639985285532
163;644.201;15108.4;14190.057982469054;918.3420175309457
164;647.72;15188.0;14214.438415453724;973.5615845462762
165;651.239;15256.9;14238.5787691199;1018.3212308800994
166;654.756;15135.3;14262.48052189764;872.8194781023594
167;658.272;15336.3;14286.145162400204;1050.1548375997954
168;661.786;15312.6;14309.574187969041;1003.0258120309591
169;665.3;15343.8;14332.769106447135;1011.0308935528647
170;668.81;15408.0;14355.73143570772;1052.2685642922806
171;672.32;15481.7;14378.462703734314;1103.2372962656864
172;675.83;15580.0;14400.964449033128;1179.0355509668716
173;679.336;15661.1;14423.238221142727;1237.8617788572737
174;682.843;15787.3;14445.285581392021;1342.0144186079779
175;686.347;15852.1;14467.108103488526;1384.991896511474
176;689.85;16007.2;14488.707374559892;1518.492625440109
177;693.353;15959.4;14510.084995583678;1449.3150044163212
178;696.853;16054.0;14531.242582722367;1522.757417277633
179;700.351;16092.2;14552.181766631584;1540.018233368417
180;703.85;16197.2;14572.904193194527;1624.295806805474
181;707.346;16348.3;14593.411523694569;1754.8884763054302
182;710.84;16278.3;14613.70543565803;1664.594564341969
183;714.335;16382.7;14633.787624160126;1748.9123758398746
184;717.827;16365.8;14653.659800922;1712.1401990779996
185;721.317;16367.0;14673.323695153917;1693.6763048460834
186;724.808;16527.0;14692.781053187528;1834.2189468124725
187;728.296;16593.2;14712.03363829125;1881.1663617087506
188;731.782;16559.3;14731.083232075684;1828.2167679243157
189;735.267;16601.1;14749.931634963088;1851.1683650369105
190;738.753;16665.2;14768.58066565788;1896.61933434212
191;742.235;16691.9;14787.03216137616;1904.8678386238407
192;745.716;16744.4;14805.287978300215;1939.112021699786
193;749.196;16797.8;14823.349991661007;1974.4500083389921
194;752.674;16900.7;14841.220096080611;2059.4799039193895
195;756.153;16983.9;14858.900205925598;2124.9997940744033
196;759.628;17067.9;14876.392256157334;2191.507743842667
197;763.102;17254.2;14893.698202987172;2360.5017970128283
198;766.575;17368.3;14910.820024541528;2457.479975458471
199;770.047;17844.4;14927.759722551833;2916.6402774481685
200;773.517;18266.7;14944.519323324306;3322.1806766756945
201;776.988;18247.4;14961.100882331562;3286.299117668439
202;780.456;18047.0;14977.506488268016;3069.4935117319837
203;783.922;17926.6;14993.73826269107;2932.861737308929
204;787.387;18023.3;15009.79835785305;3013.50164214695
205;790.85;18060.7;15025.688955334896;3035.011044665105
206;794.312;18152.1;15041.412266852549;3110.6877331474498
207;797.773;18077.9;15056.970534472057;3020.9294655279446
208;801.233;18197.2;15072.36603136633;3124.8339686336712
209;804.691;18392.2;15087.601060917548;3304.5989390824525
210;808.148;18242.8;15102.677957756223;3140.1220422437764
211;811.603;18227.8;15117.599089558844;3110.2009104411554
212;815.057;18227.7;15132.366855403105;3095.333144596896
213;818.51;18288.4;15146.983685468711;3141.4163145312905
214;821.964;18296.8;15161.452040888706;3135.3479591112937
215;825.414;18318.1;15175.774414210282;3142.3255857897166
216;828.863;18194.3;15189.953329334123;3004.3466706658764
217;832.311;18227.3;15203.991341584162;3023.3086584158373
218;835.755;18078.1;15217.891036327801;2860.2089636721976
219;839.2;18131.4;15231.655029165524;2899.7449708344775
220;842.643;17918.6;15245.28596429989;2673.3140357001084
221;846.086;18029.7;15258.786514930907;2770.9134850690934
222;849.527;18032.1;15272.159380991716;2759.9406190082827
223;852.966;17837.8;15285.407290124589;2552.39270987541
224;856.405;17909.8;15298.532997571192;2611.2670024288072
225;859.842;17887.0;15311.539284097113;2575.4607159028874
226;863.278;17884.1;15324.428956580612;2559.6710434193865
227;866.712;17835.8;15337.204847654537;2498.5951523454623
228;870.145;17955.2;15349.86981554845;2605.33018445155
229;873.577;17910.3;15362.426743477863;2547.873256522136
230;877.005;17957.3;15374.878540711585;2582.4214592884146
231;880.434;17966.9;15387.228141997159;2579.671858002843
232;883.862;18037.9;15399.478507906337;2638.4214920936647
233;887.289;18017.2;15411.632624807595;2605.567375192406
234;890.714;18117.1;15423.693505453592;2693.406494546407
235;894.138;18066.8;15435.66418865266;2631.1358113473398
236;897.558;18154.9;15447.547740147193;2707.352259852809
237;900.98;18111.7;15459.347251990948;2652.3527480090524
238;904.4;18230.8;15471.06584331119;2759.73415668881
239;907.818;18219.3;15482.7066597587;2736.5933402412993
240;911.236;18325.1;15494.272874581597;2830.827125418402
241;914.65;18157.8;15505.76768839392;2652.032311606079
242;918.065;18088.4;15517.194330117985;2571.205669882016
243;921.478;17950.4;15528.556055196415;2421.843944803586
244;924.89;17866.6;15539.856144783887;2326.743855216111
245;928.299;17837.6;15551.097904253518;2286.5020957464803
246;931.708;17837.4;15562.284662245855;2275.115337754147
247;935.117;17687.0;15573.41977026645;2113.5802297335504
248;938.522;17594.8;15584.506602571997;2010.2933974280022
249;941.927;17430.2;15595.54855455499;1834.6514454450116
250;945.332;17492.9;15606.54904171084;1886.350958289162
251;948.735;17389.7;15617.511497881467;1772.1885021185335
252;952.134;17217.0;15628.439375772285;1588.5606242277154
253;955.535;17243.1;15639.336145810588;1603.7638541894103
254;958.932;17104.8;15650.205294309286;1454.5947056907135
255;962.33;17102.3;15661.050323618909;1441.2496763810905
256;965.726;16957.3;15671.874750635943;1285.425249364056
257;969.12;16907.1;15682.682106669361;1224.4178933306375
258;972.514;16848.7;15693.475935882369;1155.2240641176322
259;975.906;16765.2;15704.259794682344;1060.9402053176564
260;979.296;16687.4;15715.037251028885;972.3627489711162
261;982.686;16677.6;15725.811883490982;951.7881165090166
262;986.073;16602.3;15736.58728036126;865.7127196387391
263;989.46;16499.4;15747.367039450206;752.0329605497955
264;992.845;16391.1;15758.154767225422;632.9452327745767
265;996.23;16445.2;15768.954077674845;676.2459223251553
266;999.611;16386.6;15779.768591115855;606.8314088841435
267;1002.99;16223.3;15790.601934628294;432.6980653717055
268;1006.37;16261.9;15801.457741360304;460.44225863969586
269;1009.75;16258.6;15812.339648787001;446.260351212999
270;1013.13;16157.6;15823.251298987925;334.34870101207525
271;1016.51;16245.3;15834.196338505222;411.10366149477704
272;1019.88;16265.9;15845.17841722451;420.7215827754899
273;1023.26;16211.1;15856.201189142434;354.8988108575668
274;1026.63;16250.9;15867.268312462866;383.631687537134
275;1030.0;16188.8;15878.383448938648;310.41655106135113
276;1033.37;16312.8;15889.55026415894;423.2497358410601
277;1036.74;16234.0;15900.772426817062;333.2275731829377
278;1040.1;16306.8;15912.053609838818;394.7463901611809
279;1043.47;16261.4;15923.39748948229;338.0025105177101
280;1046.83;16309.7;15934.807745953012;374.89225404698846
281;1050.2;16267.8;15946.288062836547;321.5119371634519
282;1053.56;16133.1;15957.842127467373;175.25787253262752
283;1056.92;16305.6;15969.473630395069;336.1263696049318
284;1060.28;16166.1;15981.18626392178;184.9137360782206
285;1063.64;16244.3;15992.983723710906;251.31627628909337
286;1066.99;16217.3;16004.869707274993;212.43029272500644
287;1070.35;16280.4;16016.84791463973;263.5520853602702
288;1073.7;16176.7;16028.9220479551;147.7779520449003
289;1077.06;16129.3;16041.095812006597;88.20418799340223
290;1080.41;16203.8;16053.37291305748;150.42708694251996
291;1083.76;16107.6;16065.757058253055;41.842941746945144
292;1087.11;16123.0;16078.25195624289;44.74804375711028
293;1090.46;16023.3;16090.861316094955;-67.56131609495606
294;1093.8;16062.2;16103.588847324705;-41.38884732470433
295;1097.15;16023.0;16116.437584510035;-93.43758451003487
296;1100.49;16172.7;16129.410148754274;43.28985124572682
297;1103.83;16230.9;16142.50822771928;88.39177228072003
298;1107.17;16220.8;16155.733509499803;65.06649050019587
299;1110.51;16153.9;16169.087683074527;-15.18768307452774
300;1113.85;16251.0;16182.572438072792;68.42756192720844
301;1117.19;16296.7;16196.189312398985;100.51068760101589
302;1120.53;16295.1;16209.939844641754;85.1601553582459
303;1123.86;16324.3;16223.82557439485;100.47442560514901
304;1127.2;16392.0;16237.848042103615;154.15195789638528
305;1130.53;16454.8;16252.008789218138;202.79121078186108
306;1133.86;16450.4;16266.309358730026;184.0906412699751
307;1137.19;16438.4;16280.751295658774;157.64870434122713
308;1140.52;16512.3;16295.336146864776;216.96385313522296
309;1143.85;16397.6;16310.065460784908;87.53453921509026
310;1147.17;16578.3;16324.940788025675;253.35921197432435
311;1150.5;16604.6;16339.963680068913;264.6363199310854
312;1153.82;16541.7;16355.135690930048;186.5643090699523
313;1157.14;16519.4;16370.45837727086;148.94162272914218
314;1160.46;16608.4;16385.933297618758;222.46670238124352
315;1163.78;16546.8;16401.56201199056;145.2379880094377
316;1167.1;16591.6;16417.34608262775;174.2539173722471
317;1170.42;16466.4;16433.287073224197;33.112926775804226
318;1173.73;16580.3;16449.386549216288;130.9134507837116
319;1177.05;16571.7;16465.64607637155;106.05392362844941
320;1180.36;16435.3;16482.06722176664;-46.76722176664043
321;1183.67;16491.2;16498.65155353872;-7.451553538718144
322;1186.98;16454.4;16515.40017262043;-61.0001726204282
323;1190.29;16524.3;16532.314105503396;-8.014105503396422
324;1193.6;16453.0;16549.393769287522;-96.39376928752245
325;1196.91;16437.4;16566.639501011807;-129.23950101180526
326;1200.21;16541.7;16584.0506747415;-42.35067474149764
327;1203.52;16618.8;16601.625373439256;17.17462656074349
328;1206.82;16645.7;16619.36125698449;26.338743015508953
329;1210.13;16700.6;16637.255985428354;63.34401457164495
330;1213.43;16721.2;16655.307219085444;65.89278091455708
331;1216.73;16804.1;16673.5126189038;130.58738109620026
332;1220.02;16909.3;16691.869846490372;217.43015350962742
333;1223.32;16927.8;16710.376564757975;217.42343524202442
334;1226.62;17010.3;16729.030438793707;281.26956120629256
335;1229.91;17095.3;16747.82913585889;347.4708641411089
336;1233.2;17111.9;16766.770326027538;345.12967397246393
337;1236.5;17214.8;16785.851682848348;428.9483171516513
338;1239.79;17281.7;16805.070883321325;476.6291166786759
339;1243.07;17354.6;16824.425608735943;530.1743912640559
340;1246.36;17614.0;16843.913545147963;770.0864548520367
341;1249.65;17570.7;16863.53238391488;707.1676160851202
342;1252.94;17654.6;16883.279824095058;771.3201759049407
343;1256.22;17777.7;16903.153571818522;874.5464281814784
344;1259.5;17778.1;16923.151340928507;854.9486590714914
345;1262.79;17906.2;16943.2708540137;962.9291459863016
346;1266.07;17994.6;16963.509842212257;1031.0901577877412
347;1269.35;17951.9;16983.866046291616;968.0339537083855
348;1272.62;18101.8;17004.337217330103;1097.4627826698961
349;1275.9;18201.0;17024.92111608637;1176.0788839136294
350;1279.18;18240.8;17045.6155142937;1195.1844857063006
351;1282.45;18203.1;17066.418195446146;1136.681804553853
352;1285.72;18341.1;17087.32695498961;1253.7730450103882
353;1289.0;18397.2;17108.339599736795;1288.8604002632055
354;1292.27;18417.3;17129.453949038125;1287.8460509618744
355;1295.54;18505.4;17150.667835132626;1354.732164867375
356;1298.81;18485.6;17171.979103137783;1313.620896862216
357;1302.07;18504.1;17193.38561171839;1310.714388281609
358;1305.34;18630.2;17214.885232675442;1415.3147673245585
359;1308.6;18732.4;17236.47585091708;1495.9241490829227
360;1311.87;18915.7;17258.15536550458;1657.5446344954216
361;1315.13;18806.6;17279.921690458457;1526.6783095415412
362;1318.39;18980.7;17301.772756374656;1678.927243625345
363;1321.65;19061.6;17323.706509115902;1737.8934908840965
364;1324.91;19149.6;17345.72091133418;1803.879088665817
365;1328.16;19278.3;17367.813943060406;1910.4860569395933
366;1331.42;19425.8;17389.98360236427;2035.8163976357282
367;1334.67;19505.1;17412.227906420314;2092.8720935796846
368;1337.93;19720.7;17434.544892761223;2286.1551072387774
369;1341.18;19772.4;17456.932619848405;2315.4673801515964
370;1344.43;19963.2;17479.389169004808;2483.810830995193
371;1347.68;20025.7;17501.91264470804;2523.787355291959
372;1350.93;20103.8;17524.501176273807;2579.2988237261925
373;1354.18;20172.3;17547.15291825568;2625.1470817443187
374;1357.42;20022.7;17569.866051000212;2452.833948999789
375;1360.67;20146.4;17592.63878110542;2553.7612188945823
376;1363.91;20034.0;17615.469339697658;2418.530660302342
377;1367.15;19882.7;17638.35598344087;2244.344016559131
378;1370.39;19918.8;17661.296993184304;2257.5030068156957
379;1373.63;19836.8;17684.290672220624;2152.509327779375
380;1376.87;19799.8;17707.335346417527;2092.4646535824722
381;1380.11;19679.4;17730.42936316779;1948.9706368322113
382;1383.35;19703.8;17753.571090788835;1950.2289092111641
383;1386.58;19666.9;17776.758917087784;1890.1410829122178
384;1389.81;19644.7;17799.99124937404;1844.7087506259595
385;1393.05;19565.2;17823.266513858416;1741.9334861415846
386;1396.28;19566.9;17846.583155198798;1720.3168448012038
387;1399.51;19549.3;17869.939635472394;1679.3603645276053
388;1402.74;19430.1;17893.33443395959;1536.7655660404089
389;1405.97;19524.4;17916.766046734356;1607.6339532656457
390;1409.19;19554.3;17940.232985238315;1614.0670147616838
391;1412.42;19481.1;17963.733776989437;1517.366223010562
392;1415.64;19445.2;17987.266965646344;1457.9330343536567
393;1418.86;19480.6;18010.83111004132;1469.7688899586792
394;1422.09;19415.4;18034.42478358596;1380.975216414041
395;1425.31;19600.8;18058.046574389547;1542.7534256104518
396;1428.53;19460.0;18081.695084371102;1378.304915628898
397;1431.74;19474.3;18105.36893087716;1368.9310691228384
398;1434.96;19509.7;18129.0667450373;1380.6332549627004
399;1438.18;19469.2;18152.787171670407;1316.412828329594
400;1441.39;19392.6;18176.52886940169;1216.0711305983095
401;1444.6;19362.1;18200.290510020484;1161.8094899795142
402;1447.82;19412.7;18224.070777476823;1188.6292225231773
403;1451.03;19324.3;18247.86836733881;1076.431632661188
404;1454.24;19271.1;18271.681987060845;999.4180129391534
405;1457.44;19314.3;18295.51035486165;1018.7896451383494
406;1460.65;19350.0;18319.35219895411;1030.6478010458886
407;1463.86;19267.0;18343.206257738995;923.7937422610048
408;1467.06;19312.9;18367.071279923537;945.8287200764644
409;1470.27;19200.3;18390.94602345292;809.3539765470778
410;1473.47;19286.3;18414.829255730605;871.4707442693943
411;1476.67;19226.8;18438.719752253568;788.0802477464313
412;1479.87;19237.7;18462.616297233486;775.0837027665148
413;1483.07;19282.7;18486.517682762824;796.1823172371769
414;1486.26;19256.6;18510.42270868487;746.177291315129
415;1489.46;19302.4;18534.33018280473;768.0698171952718
416;1492.66;19299.2;18558.238920389278;740.9610796107227
417;1495.85;19314.4;18582.14774438608;732.2522556139229
418;1499.04;19325.2;18606.05548515229;719.1445148477105
419;1502.23;19367.0;18629.96098036758;737.0390196324188
420;1505.42;19453.9;18653.863074903074;800.036925096927
421;1508.61;19518.6;18677.760621000267;840.8393789997317
422;1511.8;19572.4;18701.652478901004;870.7475210989978
423;1514.99;19793.8;18725.537517255507;1068.2624827444924
424;1518.17;19753.2;18749.414613421468;1003.7853865785328
425;1521.36;19896.8;18773.28265543919;1123.5173445608089
426;1524.54;19958.4;18797.140541386823;1161.2594586131781
427;1527.72;20027.2;18820.98718057768;1206.2128194223224
428;1530.9;20114.4;18844.82149393766;1269.578506062342
429;1534.08;20214.9;18868.642414454796;1346.257585545205
430;1537.26;20338.1;18892.4488878129;1445.6511121870972
431;1540.44;20528.4;18916.239873158356;1612.1601268416453
432;1543.61;20654.6;18940.014344094056;1714.585655905943
433;1546.79;20863.6;18963.771290344484;1899.828709655514
434;1549.96;21003.9;18987.509718779977;2016.390281220025
435;1553.14;21288.0;19011.228655269144;2276.771344730856
436;1556.31;21309.8;19034.927145844493;2274.8728541555065
437;1559.48;21375.4;19058.604259306223;2316.7957406937785
438;1562.65;21385.9;19082.259087203267;2303.6409127967345
439;1565.81;21465.1;19105.890744252498;2359.2092557475007
440;1568.98;21568.8;19129.498368207187;2439.3016317928123
441;1572.14;21769.3;19153.081120412684;2616.2188795873153
442;1575.31;21775.2;19176.638186607343;2598.561813392658
443;1578.47;21976.7;19200.16877869171;2776.5312213082907
444;1581.63;21909.6;19223.672134551936;2685.927865448062
445;1584.79;21990.1;19247.14751983948;2742.9524801605185
446;1587.95;22070.0;19270.594227065056;2799.4057729349443
447;1591.11;21877.7;19294.011576168894;2583.688423831107
448;1594.27;21793.4;19317.398915085272;2476.0010849147293
449;1597.42;21764.8;19340.75561758536;2424.0443824146387
450;1600.58;21723.6;19364.081082200322;2359.5189177996763
451;1603.73;21567.2;19387.374731701755;2179.8252682982456
452;1606.89;21437.8;19410.636012456427;2027.1639875435721
453;1610.04;21378.3;19433.86439262936;1944.4356073706404
454;1613.19;21221.0;19457.059360657207;1763.9406393427926
455;1616.34;21209.7;19480.220424420975;1729.4795755790255
456;1619.48;21095.0;19503.347109441074;1591.6528905589257
457;1622.63;21071.4;19526.438958532704;1544.961041467297
458;1625.78;20825.8;19549.49553042759;1276.3044695724093
459;1628.92;20797.8;19572.51639930705;1225.2836006929501
460;1632.06;20893.1;19595.50115211543;1297.5988478845684
461;1635.2;20725.1;19618.449388049907;1106.6506119500918
462;1638.34;20609.4;19641.360719283635;968.0392807163662
463;1641.48;20574.0;19664.234769056282;909.765230943718
464;1644.62;20730.7;19687.071170287913;1043.6288297120882
465;1647.76;20650.6;19709.869564996232;940.7304350037666
466;1650.9;20707.2;19732.629605635215;974.5703943647859
467;1654.03;20737.8;19755.35095406614;982.4490459338595
468;1657.16;20749.9;19778.03328189598;971.8667181040219
469;1660.3;20787.6;19800.676270556178;986.9237294438208
470;1663.43;20820.6;19823.279611196846;997.320388803153
471;1666.56;20823.6;19845.84300483732;977.7569951626792
472;1669.69;20862.7;19868.366162470124;994.3338375298772
473;1672.81;20900.8;19890.848804865345;1009.951195134654
474;1675.94;20919.2;19913.290662736403;1005.909337263598
475;1679.07;20840.7;19935.691476896205;905.0085231037956
476;1682.19;20984.1;19958.05099821675;1026.049001783249
477;1685.31;20916.1;19980.36898662011;935.7310133798892
478;1688.44;20889.8;20002.645212288844;887.1547877111552
479;1691.56;20885.0;20024.87945476282;860.1205452371796
480;1694.68;20926.7;20047.07150245344;879.6284975465605
481;1697.79;20954.7;20069.2211523733;885.4788476267022
482;1700.91;20911.6;20091.32821033126;820.2717896687391
483;1704.03;20847.3;20113.392490990977;733.9075090090228
484;1707.14;20790.0;20135.413817218807;654.5861827811932
485;1710.26;20848.7;20157.392019220177;691.307980779824
486;1713.37;20678.3;20179.326933746364;498.9730662536349
487;1716.48;20765.8;20201.21840446171;564.5815955382895
488;1719.59;20664.4;20223.066280020284;441.333719979717
489;1722.7;20661.3;20244.870414721972;416.42958527802693
490;1725.81;20522.9;20266.630667280002;256.2693327199995
491;1728.92;20535.3;20288.346900571876;246.9530994281231
492;1732.02;20639.3;20310.018980037778;329.28101996222176
493;1735.13;20539.8;20331.64677358741;208.153226412589
494;1738.23;20559.7;20353.23015242328;206.4698475767218
495;1741.33;20632.4;20374.768989829412;257.63101017058943
496;1744.43;20643.8;20396.263161154537;247.53683884546263
497;1747.53;20654.2;20417.712544323676;236.48745567632432
498;1750.63;20728.3;20439.11701973721;289.1829802627908
499;1753.73;20827.2;20460.476470160378;366.72352983962264
500;1756.83;20901.0;20481.790781250253;419.2092187497474
