	Raman shift	Intensity	Baseline	Corrected Intensity	Curve 1	Curve 2	Curve 3	Curve 4	Curve 5	Fit Sum
64.0	288.758	16818.9	10720.478381416942	6098.421618583059	0.24245981063869831	0.7974164632237454	7.757214548725058E-157	4.02857057921472	0.0	5.068446853077163
65.0	292.42	16949.7	10775.770724890624	6173.929275109376	0.24425369680104705	0.8029405843449781	8.453047476543097E-156	4.051413046482753	0.0	5.098607327628778
66.0	296.079	16872.7	10830.773465739137	6041.926534260863	0.24606606393699829	0.8085176944207174	9.121898010007984E-155	4.074431330072687	0.0	5.129015088430403
67.0	299.736	16913.7	10885.485353831398	6028.2146461686025	0.2478976630958292	0.8141500001922611	9.754629760915419E-154	4.097633535054235	0.0	5.159681198342325
68.0	303.394	16700.1	10939.905199455583	5760.194800544416	0.2497502906055738	0.8198429123748223	1.0357040325313878E-152	4.121040858508094	0.0	5.19063406148849
69.0	307.048	16615.8	10994.03187318201	5621.7681268179895	0.2516216960610833	0.8255894036926887	1.0883324099361432E-151	4.1446233328018485	0.0	5.221834432555621
70.0	310.701	16544.3	11047.864303182942	5496.435696817058	0.25351368572345545	0.8313949096399003	1.1340549454374825E-150	4.168402208689129	0.0	5.253310804052484
71.0	314.353	16421.9	11101.40147384831	5320.498526151692	0.25542656030557265	0.8372602345841917	1.1718068723828552E-149	4.1923796511682	0.0	5.285066446057964
72.0	318.005	16378.3	11154.642424532392	5223.657575467607	0.2573611587538124	0.8431878283096027	1.2014521969165404E-148	4.216564505989307	0.0	5.317113493052722
73.0	321.653	16380.9	11207.586247794454	5173.313752205546	0.25931565584847793	0.8491719786231292	1.2192249032957665E-147	4.240932336614366	0.0	5.349419971085973
74.0	325.3	16390.2	11260.232088430332	5129.967911569669	0.2612919488558725	0.8552183740575141	1.2269378338331579E-146	4.265505176617603	0.0	5.38201549953099
75.0	328.948	16380.0	11312.579142968996	5067.420857031004	0.26329146314615487	0.8613312433092513	1.2259495402449527E-145	4.290298961393707	0.0	5.4149216678491126
76.0	332.592	16472.0	11364.62665923909	5107.373340760911	0.2653117776668609	0.8675030555537948	1.2124614744495035E-144	4.315281934958538	0.0	5.448096768179194
77.0	336.235	16512.0	11416.37393574345	5095.62606425655	0.2673548620685842	0.8737396996949933	1.1891450798811746E-143	4.340476743729859	0.0	5.4815713054934365
78.0	339.876	16641.4	11467.820322058651	5173.57967794135	0.26942048666836593	0.8800403399864725	1.1558600162681632E-142	4.365878758376388	0.0	5.515339585031226
79.0	343.516	16833.1	11518.965218717522	5314.134781282477	0.27150955608402777	0.8864075982515797	1.1141779160392757E-141	4.391497273874765	0.0	5.549414428210373
80.0	347.157	17053.0	11569.808077988679	5483.191922011321	0.2736235918500528	0.8928459654220516	1.0664081259596036E-140	4.4173489961286405	0.0	5.583818553400745
81.0	350.794	17234.4	11620.34840528209	5614.051594717912	0.27576004100176144	0.8993475229259601	1.0103432977412464E-139	4.443400808399136	0.0	5.618508372326858
82.0	354.43	17557.2	11670.585760839635	5886.614239160366	0.277921002008137	0.9059185144166172	9.493000636888991E-139	4.46967642794799	0.0	5.653515944372744
83.0	358.064	17662.8	11720.519761043704	5942.280238956295	0.28010624366591086	0.9125580873412782	8.840231400741413E-138	4.496171077397149	0.0	5.688835408404337
84.0	361.697	17811.0	11770.150081142823	6040.849918857177	0.2823167372987826	0.9192690402056599	8.164322162193899E-137	4.522894531064871	0.0	5.724480308569314
85.0	365.33	17695.9	11819.476455808315	5876.423544191686	0.2845534899820118	0.926054269940833	7.482386453898552E-136	4.549856859978107	0.0	5.760464619900951
86.0	368.96	17540.8	11868.49868011999	5672.301319880009	0.2868150389278822	0.9329091797205152	6.792556907074272E-135	4.577038353980687	0.0	5.796762572629085
87.0	372.588	17218.4	11917.21660792189	5301.183392078112	0.2891023764645006	0.9398366190885107	6.111817501476452E-134	4.604448890337908	0.0	5.833387885890919
88.0	376.215	16861.9	11965.630149781062	4896.26985021894	0.2914165318259711	0.9468395388695183	5.4540426741681505E-133	4.6320986493278	0.0	5.870354720023289
89.0	379.841	16549.7	12013.739269276384	4535.9607307236165	0.2937579228756296	0.9539190312380241	4.827035557084772E-132	4.659990395792487	0.0	5.907667349906141
90.0	383.465	16147.9	12061.543978949428	4086.356021050571	0.29612631814489504	0.9610742226459197	4.2344717721214974E-131	4.688119137572226	0.0	5.945319678363041
91.0	387.088	15901.6	12109.044336701365	3792.5556632986354	0.2985227934640254	0.9683081857929293	3.684165484822164E-130	4.716495375119824	0.0	5.9833263543767785
92.0	390.711	15769.3	12156.240441296908	3613.059558703091	0.30094846491648775	0.975624103154336	3.180979429346799E-129	4.745129931995282	0.0	6.021702500066106
93.0	394.331	15542.3	12203.13242942633	3339.167570573669	0.3034017629413278	0.9830170553876663	2.7207793560289057E-128	4.774001915810303	0.0	6.0604207341392975
94.0	397.949	15538.8	12249.720473910496	3289.079526089503	0.30588378800832394	0.9904901743796737	2.3067518513112327E-127	4.8031219428427505	0.0	6.099495905230748
95.0	401.566	15446.4	12296.004780961935	3150.395219038064	0.30839568219040825	0.9980467050886679	1.9397431163261946E-126	4.832500959517158	0.0	6.138943346796234
96.0	405.182	15439.6	12341.985589683967	3097.614410316033	0.3109379233054446	1.0056878841784185	1.6178046943447698E-125	4.862142016860519	0.0	6.178767824344382
97.0	408.796	15413.2	12387.663170683853	3025.536829316148	0.3135102825485788	1.013412821441084	1.3375063575002977E-124	4.8920398998703085	0.0	6.2189630038599715
98.0	412.409	15340.0	12433.03782554499	2906.9621744550095	0.3161139554047348	1.0212248999094657	1.0967596388016113E-123	4.922205907080288	0.0	6.259544762394489
99.0	416.02	15370.3	12478.109886106155	2892.1901138938447	0.3187487144354818	1.0291232254784128	8.915056319497374E-123	4.952634758008871	0.0	6.300506697922766
100.0	419.63	15416.1	12522.879713275728	2893.2202867242722	0.32141579240519186	1.0371112771333972	7.187698772706864E-122	4.983337993242532	0.0	6.341865062781121
101.0	423.239	15312.1	12567.347696883982	2744.752303116018	0.3241157163913637	1.0451904090556627	5.747930767607745E-121	5.014318890494505	0.0	6.383625015941531
102.0	426.846	15243.4	12611.514255693395	2631.8857443066045	0.32684826187708566	1.0533597228799356	4.556621881484977E-120	5.045572071319895	0.0	6.425780056076916
103.0	430.452	15337.7	12655.379835913958	2682.3201640860425	0.32961472067266484	1.0616228488947344	3.5829243140442067E-119	5.077109453689849	0.0	6.468347023257248
104.0	434.056	15267.4	12698.944910074511	2568.455089925488	0.3324148705360764	1.0699788862613353	2.792873056468069E-118	5.108925592174656	0.0	6.5113193489720675
105.0	437.659	15241.8	12742.209977527094	2499.590022472905	0.33525004453692264	1.078431570515743	2.1594105999623466E-117	5.141032664317536	0.0	6.554714279370202
106.0	441.26	15365.4	12785.175563308294	2580.2244366917057	0.33812002312141715	1.0869799989998783	1.6551878512024965E-116	5.1734251571192775	0.0	6.598525179240573
107.0	444.86	15348.0	12827.842217450583	2520.157782549417	0.3410261823488054	1.0956280165074812	1.2584533060736837E-115	5.206115515106248	0.0	6.642769713962535
108.0	448.459	15418.2	12870.210515788673	2547.989484211328	0.3439691287940147	1.10437716479889	9.490900207732502E-115	5.239107367588641	0.0	6.687453661181546
109.0	452.056	15345.6	12912.281059358844	2433.3189406411566	0.34694864805113695	1.1132265405169879	7.096079578555382E-114	5.272395100747417	0.0	6.732570289315542
110.0	455.652	15359.2	12954.054474677265	2405.145525322736	0.3499661843831579	1.122180160981663	5.262805364708546E-113	5.305991575712069	0.0	6.7781379210768895
111.0	459.246	15364.1	12995.53141259329	2368.5685874067112	0.3530215272734004	1.1312371229470768	3.8695993463844356E-112	5.339891109767392	0.0	6.824149759987869
112.0	462.839	15351.3	13036.712548007723	2314.5874519922763	0.3561161687243204	1.1404015639141176	2.8223425602960716E-111	5.374106850821413	0.0	6.8706245834598505
113.0	466.431	15399.7	13077.598579507046	2322.1014204929543	0.35925078106740477	1.1496751790863018	2.0419786881375665E-110	5.40864270767987	0.0	6.917568667833576
114.0	470.021	15357.1	13118.190228823607	2238.9097711763934	0.3624251609519405	1.1590570678058327	1.4647221932584764E-109	5.443492895064246	0.0	6.964975123822019
115.0	473.609	15339.9	13158.488240910763	2181.4117590892365	0.3656399742741604	1.1685488958884542	1.041663245516549E-108	5.478661159584212	0.0	7.0128500297468275
116.0	477.197	15338.4	13198.49338311096	2139.9066168890404	0.36889772885891575	1.1781577501540237	7.352669810200317E-108	5.514171193124056	0.0	7.0612266721369945
117.0	480.781	15481.6	13238.206444580754	2243.3935554192467	0.3721954872827167	1.187874649698111	5.140054177997262E-107	5.549987268653008	0.0	7.110057405633835
118.0	484.365	15525.8	13277.628235875756	2248.171764124243	0.3755376396869303	1.1977122054687266	3.566508193563448E-106	5.586153280744768	0.0	7.159403125900425
119.0	487.948	15437.8	13316.759589985502	2121.040410014497	0.3789240345335984	1.2076696261251154	2.454925288704611E-105	5.622663561206115	0.0	7.209257221864829
120.0	491.53	15513.2	13355.601362381232	2157.5986376187684	0.38235545103298674	1.2177488532799798	1.6763147817624898E-104	5.659522453947228	0.0	7.259626758260195
121.0	495.11	15542.4	13394.154429744583	2148.245570255416	0.38583170794326016	1.2279490008227156	1.1349226564918833E-103	5.696723928699353	0.0	7.310504637465329
122.0	498.689	15576.1	13432.419690333176	2143.6803096668245	0.38935457009004343	1.2382748846446254	7.622658096226368E-103	5.734282703402717	0.0	7.361912158137386
123.0	502.267	15659.9	13470.398063887082	2189.501936112918	0.39292486887291583	1.248728565510491	5.079007014758475E-102	5.77220332724249	0.0	7.4138567616258975
124.0	505.841	15792.1	13508.090491583158	2284.0095084168424	0.3965403984808983	1.2593032138151898	3.3519655766109146E-101	5.810458151323503	0.0	7.46630176361959
125.0	509.416	15793.6	13545.49793649328	2248.10206350672	0.400207064291609	1.2700157113610937	2.1969451967885011E-100	5.849105225097049	0.0	7.519328000749752
126.0	512.989	15826.3	13582.621384529406	2243.6786154705933	0.403922697596472	1.280859312415801	1.4277560107144056E-99	5.888117040202562	0.0	7.5728990502148354
127.0	516.561	15847.7	13619.461844084506	2228.2381559154946	0.4076892241043581	1.291839226754189	9.205246645564461E-99	5.927509191802049	0.0	7.6270376426605955
128.0	520.131	15896.2	13656.020345988338	2240.179654011663	0.41150649478712914	1.3029545995137979	5.884925819528627E-98	5.967275401187377	0.0	7.6817364954883045
129.0	523.701	15888.0	13692.297943353038	2195.702056646962	0.41537759684393816	1.3142139836460922	3.7344338489916444E-97	6.007442940765303	0.0	7.7370345212553335
130.0	527.266	15900.1	13728.29571169253	2171.8042883074704	0.4192980092266699	1.3256037982250586	2.34622469636896E-96	6.047960112893881	0.0	7.792861920345609
131.0	530.833	15769.8	13764.014748477754	2005.7852515222457	0.42327639828008295	1.3371487677472693	1.4646934140679345E-95	6.088911454840453	0.0	7.849336620867805
132.0	534.398	15761.1	13799.456172897688	1961.6438271023126	0.4273093638287756	1.3488385434253152	9.067012682621088E-95	6.13025662429992	0.0	7.906404531554012
133.0	537.961	15723.3	13834.621124199148	1888.6788758008515	0.4313978953711916	1.3606755218211728	5.565798665607753E-94	6.17200058763012	0.0	7.964074004822485
134.0	541.521	15608.9	13869.51076124538	1739.3892387546202	0.4355418324031486	1.372658760692761	3.3862741163613318E-93	6.214136492592809	0.0	8.022337085688719
135.0	545.082	15614.7	13904.126261786409	1710.5737382135922	0.43974691641206026	1.3848043549015496	2.046123755673106E-92	6.256717170904521	0.0	8.08126844221813
136.0	548.642	15494.2	13938.468820966144	1555.7311790338572	0.4440119474422759	1.3971083048854165	1.2266427418936041E-91	6.299724652480798	0.0	8.14084490480849
137.0	552.198	15370.7	13972.539651034225	1398.1603489657755	0.44833439005593156	1.4095627798888877	7.285041134552428E-91	6.343127805065729	0.0	8.201024975010547
138.0	555.754	15312.8	14006.3399797976	1306.4600202023994	0.45272021661988116	1.4221844519366935	4.294863417099532E-90	6.386980833944285	0.0	8.26188550250086
139.0	559.309	15275.7	14039.871049044812	1235.8289509551887	0.4571694109048906	1.4349727041925986	2.5122034480661383E-89	6.431277449749229	0.0	8.323419564846718
140.0	562.863	15222.6	14073.134113629	1149.465886371001	0.46168319196267743	1.4479304616045054	1.4579782821361487E-88	6.476023603826658	0.0	8.38563725739384
141.0	566.414	15033.6	14106.130440761577	927.4695592384232	0.46626021120526945	1.4610532721922724	8.38713670784889E-88	6.521199770115251	0.0	8.448513253512793
142.0	569.965	14990.7	14138.861309148615	851.8386908513858	0.4709055844611819	1.474355200287789	4.789484872949583E-87	6.566850063836244	0.0	8.512110848585216
143.0	573.515	15083.9	14171.32800677087	912.5719932291304	0.4756193408770215	1.4878356954852343	2.7137170622747085E-86	6.612968080172973	0.0	8.576423116535228
144.0	577.061	14997.1	14203.531830127466	793.5681698725348	0.480398747092366	1.5014863193213044	1.5233902001618556E-85	6.659520583765375	0.0	8.641405650179045
145.0	580.608	15040.4	14235.474084843247	804.925915156753	0.48525188397220537	1.515329498165496	8.493546828758647E-85	6.706579466308839	0.0	8.707160848446541
146.0	584.153	15058.7	14267.156084478731	791.5439155212698	0.490176082497403	1.5293569322895584	4.6964370264098E-84	6.754111698991399	0.0	8.77364471377836
147.0	587.695	15151.6	14298.579150643698	853.0208493563023	0.49517129824872896	1.5435678210631805	2.5742257522894983E-83	6.802109908094091	0.0	8.840849027406001
148.0	591.238	15129.6	14329.74461286336	799.8553871366403	0.5002446471712115	1.557981691693665	1.4013950325197476E-82	6.850635084855289	0.0	8.908861423720165
149.0	594.778	15124.7	14360.653809193129	764.0461908068719	0.5053919120621396	1.5725858262324048	7.562792441057614E-82	6.899639342861432	0.0	8.977617081155977
150.0	598.318	15164.4	14391.308085686966	773.0919143130341	0.5106189707631764	1.5873961525022093	4.0516873355671746E-81	6.949171009366877	0.0	9.047186132632262
151.0	601.856	15330.1	14421.70879603929	908.3912039607112	0.5159244573879734	1.6024080219726087	2.1528444264430464E-80	6.999209237009787	0.0	9.117541716370368
152.0	605.392	15291.2	14451.857301675429	839.3426983245718	0.5213099293857981	1.6176250586924352	1.1345345263282079E-79	7.049760828199764	0.0	9.188695816277997
153.0	608.928	15345.9	14481.754973104627	864.1450268953722	0.5267801011052898	1.6330597603877868	5.935565154483821E-79	7.100861758984635	0.0	9.260701620477711
154.0	612.46	15388.4	14511.403189229552	876.9968107704481	0.5323304212697801	1.648698457829127	3.0770754197021566E-78	7.152461258448348	0.0	9.333490137547255
155.0	615.993	15576.6	14540.803337594312	1035.796662405688	0.5379704637371758	1.66456726567381	1.584388369851018E-77	7.204639772549839	0.0	9.407177501960824
156.0	619.523	15615.6	14569.956814512992	1045.643185487008	0.5436956401083561	1.6806523795056845	8.087782593979959E-77	7.257345989738105	0.0	9.481694009352145
157.0	623.053	15624.9	14598.865026657624	1026.0349733423755	0.5495126221354019	1.69697163286421	4.0987110095449055E-76	7.3106323628860626	0.0	9.557116617885674
158.0	626.58	15688.7	14627.529391156675	1061.1706088433257	0.5554183178829745	1.713515414759597	2.059302535419953E-75	7.364461394471101	0.0	9.633395127113673
159.0	630.108	15687.9	14655.951335398957	1031.9486646010428	0.5614213667572446	1.7303069518862055	1.0276513676286949E-74	7.418902315808945	0.0	9.710630634452396
160.0	633.632	15778.3	14684.132297384987	1094.1677026150119	0.5675152107578428	1.747326908305795	5.0820490649479854E-74	7.47388603604856	0.0	9.788728155112198
161.0	637.157	15822.6	14712.073725434764	1110.5262745652362	0.5737104988964973	1.7646040043518916	2.4962510616375686E-73	7.529498782897678	0.0	9.867813286146067
162.0	640.679	15788.7	14739.777078809953	1048.9229211900474	0.5800022981508707	1.7821234204494196	1.215660504236695E-72	7.585686066025297	0.0	9.947811784625587
163.0	644.201	15822.1	14767.243827877477	1054.8561721225233	0.5863980783501066	1.799904872795667	5.877608027574957E-72	7.642504254115247	0.0	10.028807205261021
164.0	647.72	15755.2	14794.475453493485	960.7245465065153	0.5928945570977886	1.8179381208136582	2.8175670019866304E-71	7.6999136046998915	0.0	10.110746282611338
165.0	651.239	15754.7	14821.473447062674	933.2265529373271	0.5994994974840825	1.8362435648722542	1.3409651552321692E-70	7.757971874110443	0.0	10.19371493646678
166.0	654.756	15816.2	14848.239309596982	967.9606904030188	0.6062114763693818	1.8548160655137076	6.330644593257591E-70	7.816655312870767	0.0	10.277682854753856
167.0	658.272	15837.7	14874.774551440605	962.9254485593956	0.6130347491994794	1.8736661787298163	2.9659322196768583E-69	7.875989741134076	0.0	10.362690669063372
168.0	661.786	16019.3	14901.080692617334	1118.2193073826656	0.6199697857140883	1.8927939464844494	1.3783851947483405E-68	7.935967580275733	0.0	10.448731312474271
169.0	665.3	16065.4	14927.159262780197	1138.2407372198031	0.6270230605125322	1.9122159186719414	6.360019906877459E-68	7.996632727820094	0.0	10.535871707004567
170.0	668.81	16041.3	14953.011802764404	1088.2881972355954	0.6341890379991327	1.9319155327413984	2.908534648150726E-67	8.057925468338489	0.0	10.62403003907902
171.0	672.32	16242.7	14978.63986478757	1264.0601352124304	0.6414784478106398	1.9519209242462476	1.3206131223309363E-66	8.1199251653243	0.0	10.713324537381187
172.0	675.83	16265.8	15004.045011950178	1261.754988049821	0.6488941383228007	1.972238449916263	5.953365890008184E-66	8.182642725850295	0.0	10.803775314089359
173.0	679.336	16390.7	15029.228819993303	1361.471180006698	0.6564303676133547	1.992850931506431	2.660082944377769E-65	8.246016545082226	0.0	10.89529784420201
174.0	682.843	16234.7	15054.192877275558	1180.5071227244425	0.6641007264782943	2.0137940336044435	1.1806048998794029E-64	8.31014737350891	0.0	10.988042133591648
