#Acq. time (s)=	60
#Accumulations=	10
#Range (cm-¹)=	50...3000
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	High Sensitivity
#Detector ADC=	1 MHz Ultra 
#Detector temperature (°C)=	-70.2
#Instrument=	LabRAM HR Evol
#Detector=	Synapse
#Objective=	x100
#Grating=	300gr_mm
#ND Filter=	50%
#Laser (nm)=	532
#Slit=	100.021
#Hole=	1000.03
#AFM=	Off
#Collection=	Microscope
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-58
#Full time(mm:ss)=	10:01
#Project=	NiSi_800Â°C
#Sample=	1
#Site=	
#Title=	Green_50%_100x_60sx10
#Remark=	
#Date=	10.03.2026 10:24
#Acquired=	10.03.2026 10:24:08
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
51.3771	6086.89
55.1338	6086.89
58.889	6951.22
62.6428	8128.78
66.395	9092
70.1436	10884.3
73.8928	12981.9
77.6406	15209
81.3868	18741.1
85.1315	23481.9
88.8748	31815.8
92.6144	42149.1
96.3546	46285.9
100.093	45255.9
103.831	36738.6
107.564	27939.4
111.298	23707.2
115.031	21994
118.763	21643.2
122.49	22344.3
126.218	24665.7
129.945	29136.6
133.668	32871.9
137.392	33826.9
141.115	31838.1
144.833	27396.1
148.553	23978.7
152.271	22382
155.985	21118.9
159.7	20281.2
163.413	19673.8
167.123	19635.4
170.834	19733.9
174.543	20312.3
178.248	21081.8
181.954	21534.4
185.657	21381.3
189.36	20456.8
193.059	18867.4
196.759	18148.3
200.458	18238.4
204.153	18921.7
207.849	19642.7
211.541	19710.2
215.234	19253.7
218.923	18244.4
222.613	17196.1
226.299	16649
229.986	16306.8
233.67	16129.4
237.354	16056
241.034	15944.2
244.715	15971.8
248.393	15837.1
252.069	15838.9
255.746	15951.3
259.419	15914.1
263.093	15971.2
266.763	16038.4
270.432	16214.1
274.101	16156
277.767	16320.6
281.434	16371.9
285.097	16480.2
288.758	16650.9
292.42	16646.7
296.079	16571.7
299.736	16482.1
303.394	16344
307.048	16284.8
310.701	16157.9
314.353	16129.6
318.005	16046.6
321.653	16064.4
325.3	16003.9
328.948	16166.9
332.592	16193.8
336.235	16269.8
339.876	16325.7
343.516	16473.3
347.157	16630.4
350.794	16960
354.43	17116.3
358.064	17368.1
361.697	17554.9
365.33	17512.6
368.96	17481.4
372.588	17177.3
376.215	16873
379.841	16375.6
383.465	15951.2
387.088	15626
390.711	15301.6
394.331	15208.1
397.949	15121.4
401.566	15139
405.182	15020.9
408.796	14939.4
412.409	14886
416.02	14960.3
419.63	14814
423.239	14887.7
426.846	14885.1
430.452	14913.9
434.056	14864.7
437.659	14867.9
441.26	14860
444.86	14880.1
448.459	14951.3
452.056	14938.8
455.652	14940.6
459.246	14947.7
462.839	14947.4
466.431	14963.4
470.021	14853.2
473.609	14938
477.197	14919.8
480.781	15013.2
484.365	14949.3
487.948	15035.3
491.53	15101.9
495.11	15033.7
498.689	15124.1
502.267	15255.9
505.841	15232.1
509.416	15328
512.989	15308.8
516.561	15328.4
520.131	15382.7
523.701	15371.4
527.266	15325.6
530.833	15376.7
534.398	15280.7
537.961	15186.4
541.521	15203.8
545.082	15024
548.642	14966.7
552.198	14937.3
555.754	14802.3
559.309	14694.3
562.863	14588.3
566.414	14536.1
569.965	14512.4
573.515	14470.7
577.061	14541.3
580.608	14489.9
584.153	14541.3
587.695	14464.9
591.238	14573.1
594.778	14636.9
598.318	14684.7
601.856	14737.1
605.392	14715
608.928	14913.1
612.46	14835.6
615.993	14928
619.523	14968.1
623.053	15088.1
626.58	15108
630.108	15116.9
633.632	15178.4
637.157	15158.1
640.679	15154.7
644.201	15108.4
647.72	15188
651.239	15256.9
654.756	15135.3
658.272	15336.3
661.786	15312.6
665.3	15343.8
668.81	15408
672.32	15481.7
675.83	15580
679.336	15661.1
682.843	15787.3
686.347	15852.1
689.85	16007.2
693.353	15959.4
696.853	16054
700.351	16092.2
703.85	16197.2
707.346	16348.3
710.84	16278.3
714.335	16382.7
717.827	16365.8
721.317	16367
724.808	16527
728.296	16593.2
731.782	16559.3
735.267	16601.1
738.753	16665.2
742.235	16691.9
745.716	16744.4
749.196	16797.8
752.674	16900.7
756.153	16983.9
759.628	17067.9
763.102	17254.2
766.575	17368.3
770.047	17844.4
773.517	18266.7
776.988	18247.4
780.456	18047
783.922	17926.6
787.387	18023.3
790.85	18060.7
794.312	18152.1
797.773	18077.9
801.233	18197.2
804.691	18392.2
808.148	18242.8
811.603	18227.8
815.057	18227.7
818.51	18288.4
821.964	18296.8
825.414	18318.1
828.863	18194.3
832.311	18227.3
835.755	18078.1
839.2	18131.4
842.643	17918.6
846.086	18029.7
849.527	18032.1
852.966	17837.8
856.405	17909.8
859.842	17887
863.278	17884.1
866.712	17835.8
870.145	17955.2
873.577	17910.3
877.005	17957.3
880.434	17966.9
883.862	18037.9
887.289	18017.2
890.714	18117.1
894.138	18066.8
897.558	18154.9
900.98	18111.7
904.4	18230.8
907.818	18219.3
911.236	18325.1
914.65	18157.8
918.065	18088.4
921.478	17950.4
924.89	17866.6
928.299	17837.6
931.708	17837.4
935.117	17687
938.522	17594.8
941.927	17430.2
945.332	17492.9
948.735	17389.7
952.134	17217
955.535	17243.1
958.932	17104.8
962.33	17102.3
965.726	16957.3
969.12	16907.1
972.514	16848.7
975.906	16765.2
979.296	16687.4
982.686	16677.6
986.073	16602.3
989.46	16499.4
992.845	16391.1
996.23	16445.2
999.611	16386.6
1002.99	16223.3
1006.37	16261.9
1009.75	16258.6
1013.13	16157.6
1016.51	16245.3
1019.88	16265.9
1023.26	16211.1
1026.63	16250.9
1030	16188.8
1033.37	16312.8
1036.74	16234
1040.1	16306.8
1043.47	16261.4
1046.83	16309.7
1050.2	16267.8
1053.56	16133.1
1056.92	16305.6
1060.28	16166.1
1063.64	16244.3
1066.99	16217.3
1070.35	16280.4
1073.7	16176.7
1077.06	16129.3
1080.41	16203.8
1083.76	16107.6
1087.11	16123
1090.46	16023.3
1093.8	16062.2
1097.15	16023
1100.49	16172.7
1103.83	16230.9
1107.17	16220.8
1110.51	16153.9
1113.85	16251
1117.19	16296.7
1120.53	16295.1
1123.86	16324.3
1127.2	16392
1130.53	16454.8
1133.86	16450.4
1137.19	16438.4
1140.52	16512.3
1143.85	16397.6
1147.17	16578.3
1150.5	16604.6
1153.82	16541.7
1157.14	16519.4
1160.46	16608.4
1163.78	16546.8
1167.1	16591.6
1170.42	16466.4
1173.73	16580.3
1177.05	16571.7
1180.36	16435.3
1183.67	16491.2
1186.98	16454.4
1190.29	16524.3
1193.6	16453
1196.91	16437.4
1200.21	16541.7
1203.52	16618.8
1206.82	16645.7
1210.13	16700.6
1213.43	16721.2
1216.73	16804.1
1220.02	16909.3
1223.32	16927.8
1226.62	17010.3
1229.91	17095.3
1233.2	17111.9
1236.5	17214.8
1239.79	17281.7
1243.07	17354.6
1246.36	17614
1249.65	17570.7
1252.94	17654.6
1256.22	17777.7
1259.5	17778.1
1262.79	17906.2
1266.07	17994.6
1269.35	17951.9
1272.62	18101.8
1275.9	18201
1279.18	18240.8
1282.45	18203.1
1285.72	18341.1
1289	18397.2
1292.27	18417.3
1295.54	18505.4
1298.81	18485.6
1302.07	18504.1
1305.34	18630.2
1308.6	18732.4
1311.87	18915.7
1315.13	18806.6
1318.39	18980.7
1321.65	19061.6
1324.91	19149.6
1328.16	19278.3
1331.42	19425.8
1334.67	19505.1
1337.93	19720.7
1341.18	19772.4
1344.43	19963.2
1347.68	20025.7
1350.93	20103.8
1354.18	20172.3
1357.42	20022.7
1360.67	20146.4
1363.91	20034
1367.15	19882.7
1370.39	19918.8
1373.63	19836.8
1376.87	19799.8
1380.11	19679.4
1383.35	19703.8
1386.58	19666.9
1389.81	19644.7
1393.05	19565.2
1396.28	19566.9
1399.51	19549.3
1402.74	19430.1
1405.97	19524.4
1409.19	19554.3
1412.42	19481.1
1415.64	19445.2
1418.86	19480.6
1422.09	19415.4
1425.31	19600.8
1428.53	19460
1431.74	19474.3
1434.96	19509.7
1438.18	19469.2
1441.39	19392.6
1444.6	19362.1
1447.82	19412.7
1451.03	19324.3
1454.24	19271.1
1457.44	19314.3
1460.65	19350
1463.86	19267
1467.06	19312.9
1470.27	19200.3
1473.47	19286.3
1476.67	19226.8
1479.87	19237.7
1483.07	19282.7
1486.26	19256.6
1489.46	19302.4
1492.66	19299.2
1495.85	19314.4
1499.04	19325.2
1502.23	19367
1505.42	19453.9
1508.61	19518.6
1511.8	19572.4
1514.99	19793.8
1518.17	19753.2
1521.36	19896.8
1524.54	19958.4
1527.72	20027.2
1530.9	20114.4
1534.08	20214.9
1537.26	20338.1
1540.44	20528.4
1543.61	20654.6
1546.79	20863.6
1549.96	21003.9
1553.14	21288
1556.31	21309.8
1559.48	21375.4
1562.65	21385.9
1565.81	21465.1
1568.98	21568.8
1572.14	21769.3
1575.31	21775.2
1578.47	21976.7
1581.63	21909.6
1584.79	21990.1
1587.95	22070
1591.11	21877.7
1594.27	21793.4
1597.42	21764.8
1600.58	21723.6
1603.73	21567.2
1606.89	21437.8
1610.04	21378.3
1613.19	21221
1616.34	21209.7
1619.48	21095
1622.63	21071.4
1625.78	20825.8
1628.92	20797.8
1632.06	20893.1
1635.2	20725.1
1638.34	20609.4
1641.48	20574
