	Raman shift	Intensity	Baseline	Corrected Intensity	Curve 1	Curve 2	Curve 3	Curve 4	Curve 5	Fit Sum
17.0	115.031	21994.0	7613.08257396869	14380.91742603131	1.5208231046047826E-301	0.0	8.676184842095093E-77	0.0	0.0	8.676184842095093E-77
18.0	118.763	21643.2	7677.138715370145	13966.061284629855	1.3365482278815255E-299	0.0	2.503914512643761E-76	0.0	0.0	2.503914512643761E-76
19.0	122.49	22344.3	7741.05232789749	14603.247672102509	1.1509559499523705E-297	0.0	7.193753395224272E-76	0.0	0.0	7.193753395224272E-76
20.0	126.218	24665.7	7804.817129623484	16860.882870376518	9.781966136263609E-296	0.0	2.0609950971125447E-75	0.0	0.0	2.0609950971125447E-75
21.0	129.945	29136.6	7868.426984653367	21268.17301534663	8.185626491161839E-294	0.0	5.884892021098976E-75	0.0	0.0	5.884892021098976E-75
22.0	133.668	32871.9	7931.875925701199	24940.024074298803	6.720489962641691E-292	0.0	1.6733087303582573E-74	0.0	0.0	1.6733087303582573E-74
23.0	137.392	33826.9	7995.158198162773	25831.741801837226	5.445674502244023E-290	0.0	4.744613194819223E-74	0.0	0.0	4.744613194819223E-74
24.0	141.115	31838.1	8058.268296834121	23779.831703165877	4.3448931143949156E-288	0.0	1.3408173448346351E-73	0.0	0.0	1.3408173448346351E-73
25.0	144.833	27396.1	8121.2009748286955	19274.899025171304	3.3974632044701934E-286	0.0	3.7722545017648206E-73	0.0	0.0	3.7722545017648206E-73
26.0	148.553	23978.7	8183.951223058255	15794.748776941746	2.6251282022556208E-284	0.0	1.0586253872673623E-72	0.0	0.0	1.0586253872673623E-72
27.0	152.271	22382.0	8246.51422518355	14135.48577481645	1.9949695058031664E-282	0.0	2.960136273142408E-72	0.0	0.0	2.960136273142408E-72
28.0	155.985	21118.9	8308.885322812814	12810.014677187188	1.487699660061038E-280	0.0	8.24275109390355E-72	5.1995E-320	0.0	8.24275109390355E-72
29.0	159.7	20281.2	8371.059998909135	11910.140001090866	1.0950047136000597E-278	0.0	2.2888857696307357E-71	2.46971E-318	0.0	2.2888857696307357E-71
30.0	163.413	19673.8	8433.033864535746	11240.766135464253	7.927446884053078E-277	0.0	6.3330053752491335E-71	1.17467215E-316	0.0	6.3330053752491335E-71
31.0	167.123	19635.4	8494.802649857278	11140.597350142723	5.6386992199620456E-275	0.0	1.7454726222454066E-70	5.501812444E-315	0.0	1.7454726222454066E-70
32.0	170.834	19733.9	8556.362197446027	11177.537802553974	3.958717912829028E-273	0.0	4.797439042406348E-70	2.5535341309E-313	0.0	4.797439042406348E-70
33.0	174.543	20312.3	8617.70846128026	11694.59153871974	2.73382110513585E-271	0.0	1.3138467017612688E-69	1.170846024494E-311	0.0	1.3138467017612688E-69
34.0	178.248	21081.8	8678.837507113609	12402.96249288639	1.8528861319295203E-269	0.0	3.5833234543554135E-69	5.2929120840239E-310	0.0	3.5833234543554135E-69
35.0	181.954	21534.4	8739.745517645622	12794.654482354379	1.2395642353052002E-267	0.0	9.745925043680202E-69	2.3711847282287794E-308	0.0	9.745925043680202E-69
36.0	185.657	21381.3	8800.428799605465	12580.871200394535	8.148276506660946E-266	0.0	2.640510627315911E-68	1.0484148952790778E-306	0.0	2.640510627315911E-68
37.0	189.36	20456.8	8860.88378766884	11595.91621233116	5.281035128066082E-264	0.0	7.1323535404432E-68	4.589195180031922E-305	0.0	7.1323535404432E-68
38.0	193.059	18867.4	8921.107042320155	9946.292957679847	3.3595563129628296E-262	0.0	1.9186416838694895E-67	1.980658767482608E-303	0.0	1.9186416838694895E-67
39.0	196.759	18148.3	8981.09524000298	9167.20475999702	2.1095981287812066E-260	0.0	5.146991813502763E-67	8.471650575763953E-302	0.0	5.146991813502763E-67
40.0	200.458	18238.4	9040.845156623807	9197.554843376194	1.3046698555839646E-258	0.0	1.3761951222846576E-66	3.5836859389699244E-300	0.0	1.3761951222846576E-66
41.0	204.153	18921.7	9100.35365976117	9821.346340238832	7.920347602679239E-257	0.0	3.6646267133794666E-66	1.4948072134170567E-298	0.0	3.6646267133794666E-66
42.0	207.849	19642.7	9159.617708969145	10483.082291030856	4.746255088057777E-255	0.0	9.731501188883746E-66	6.179190051026839E-297	0.0	9.731501188883746E-66
43.0	211.541	19710.2	9218.634362015271	10491.56563798473	2.7920539532026614E-253	0.0	2.5737011062720706E-65	2.518765418921176E-295	0.0	2.5737011062720706E-65
44.0	215.234	19253.7	9277.40078149791	9976.29921850209	1.6213111769768124E-251	0.0	6.787942719230759E-65	1.0175124223027961E-293	0.0	6.787942719230759E-65
45.0	218.923	18244.4	9335.914234931075	8908.485765068926	9.242681860277441E-250	0.0	1.7830001376430688E-64	4.053386093951535E-292	0.0	1.7830001376430688E-64
46.0	222.613	17196.1	9394.172089591768	7801.927910408231	5.20123033690137E-248	0.0	4.6705475310712214E-64	1.600282862379481E-290	0.0	4.6705475310712214E-64
47.0	226.299	16649.0	9452.171801841838	7196.828198158162	2.873600355953266E-246	0.0	1.2184910284636665E-63	6.230433017470091E-289	0.0	1.2184910284636665E-63
48.0	229.986	16306.8	9509.910906062407	6796.889093937592	1.5672190946066517E-244	0.0	3.170162374708486E-63	2.4040579472458793E-287	0.0	3.170162374708486E-63
49.0	233.67	16129.4	9567.387008602878	6562.012991397121	8.401115208359035E-243	0.0	8.216670333539285E-63	9.15712772060591E-286	0.0	8.216670333539285E-63
50.0	237.354	16056.0	9624.597783781543	6431.402216218457	4.440824656160707E-241	0.0	2.1232631285292286E-62	3.453455286446508E-284	0.0	2.1232631285292286E-62
51.0	241.034	15944.2	9681.540971536811	6262.659028463189	2.304882228139474E-239	0.0	5.464618223169913E-62	1.284469928795012E-282	0.0	5.464618223169913E-62
52.0	244.715	15971.8	9738.214376121114	6233.585623878886	1.1809462153447079E-237	0.0	1.4025659844648281E-61	4.734876410794536E-281	0.0	1.4025659844648281E-61
53.0	248.393	15837.1	9794.61586441346	6042.484135586541	5.947781062266543E-236	0.0	3.586331816993021E-61	1.7230946061691103E-279	0.0	3.586331816993021E-61
54.0	252.069	15838.9	9850.743365628714	5988.156634371286	2.9478029550462146E-234	0.0	9.13807753573068E-61	6.196672783976891E-278	0.0	9.13807753573068E-61
55.0	255.746	15951.3	9906.594869406577	6044.705130593422	1.4422695424078828E-232	0.0	2.3220333163698556E-60	2.2086579419467053E-276	0.0	2.3220333163698556E-60
56.0	259.419	15914.1	9962.168425268319	5951.931574731681	6.929611328587611E-231	0.0	5.876816711177532E-60	7.764503756603225E-275	0.0	5.876816711177532E-60
57.0	263.093	15971.2	10017.46214318226	5953.737856817741	3.286869131389479E-229	0.0	1.483291468213868E-59	2.705353886324881E-273	0.0	1.483291468213868E-59
58.0	266.763	16038.4	10072.474192636026	5965.925807363974	1.5310643784148385E-227	0.0	3.7288584124989185E-59	9.297499778002676E-272	0.0	3.7288584124989185E-59
59.0	270.432	16214.1	10127.202802654614	6086.897197345386	7.026159278723133E-226	0.0	9.343729146434933E-59	3.160854103966554E-270	0.0	9.343729146434933E-59
60.0	274.101	16156.0	10181.646261922278	5974.353738077722	3.1798849207044454E-224	0.0	2.3343652251398694E-58	1.0640402481953697E-268	0.0	2.3343652251398694E-58
61.0	277.767	16320.6	10235.802919992248	6084.797080007753	1.4149050225351563E-222	0.0	5.81029299068295E-58	3.536580529300396E-267	0.0	5.81029299068295E-58
62.0	281.434	16371.9	10289.671186161278	6082.228813838721	6.215399730415179E-221	0.0	1.4422518131090817E-57	1.1650503550956505E-265	0.0	1.4422518131090817E-57
63.0	285.097	16480.2	10343.24953057409	6136.95046942591	2.6816631450198054E-219	0.0	3.5658346581510844E-57	3.7859707515626725E-264	0.0	3.5658346581510844E-57
64.0	288.758	16650.9	10396.536484197688	6254.3635158023135	1.1387810005923684E-217	0.0	8.785696063955567E-57	1.2159541007869793E-262	0.0	8.785696063955567E-57
65.0	292.42	16646.7	10449.53063936857	6197.169360631431	4.774342653439353E-216	0.0	2.1587753491086687E-56	3.870801689689048E-261	0.0	2.1587753491086687E-56
66.0	296.079	16571.7	10502.230650966867	6069.469349033134	1.968144739606124E-214	0.0	5.284812903813447E-56	1.2167192293947363E-259	0.0	5.284812903813447E-56
67.0	299.736	16482.1	10554.635235844398	5927.4647641556	7.985907432157482E-213	0.0	1.2892928700114955E-55	3.780101849002519E-258	0.0	1.2892928700114955E-55
68.0	303.394	16344.0	10606.743171547667	5737.256828452333	3.1991683210169266E-211	0.0	3.1368345190007034E-55	1.164035614398576E-256	0.0	3.1368345190007034E-55
69.0	307.048	16284.8	10658.55329489782	5626.2467051021795	1.2589606800966667E-209	0.0	7.601923256557848E-55	3.536302254233197E-255	0.0	7.601923256557848E-55
70.0	310.701	16157.9	10710.064500088572	5447.835499911427	4.881702216573273E-208	0.0	1.8363922980472718E-54	1.062866658078838E-253	0.0	1.8363922980472718E-54
71.0	314.353	16129.6	10761.275737576088	5368.324262423912	1.8651740013387307E-206	0.0	4.421998677569439E-54	3.160515853507848E-252	0.0	4.421998677569439E-54
72.0	318.005	16046.6	10812.18601229488	5234.41398770512	7.028975935500083E-205	0.0	1.0616661014555999E-53	9.30662269993901E-251	0.0	1.0616661014555999E-53
73.0	321.653	16064.4	10862.7943828627	5201.6056171373	2.602392752109717E-203	0.0	2.5389782666086683E-53	2.7038284891899395E-249	0.0	2.5389782666086683E-53
74.0	325.3	16003.9	10913.099960241436	5090.800039758564	9.494319369330365E-202	0.0	6.052652599715145E-53	7.771968993991123E-248	0.0	6.052652599715145E-53
75.0	328.948	16166.9	10963.101907409035	5203.798092590965	3.419965207428889E-200	0.0	1.4389812869798198E-52	2.2143574633541092E-246	0.0	1.4389812869798198E-52
76.0	332.592	16193.8	11012.79943825143	5181.000561748569	1.2103760077272289E-198	0.0	3.407793401533495E-52	6.225016690007319E-245	0.0	3.407793401533495E-52
77.0	336.235	16269.8	11062.191818692532	5207.608181307467	4.221308610595515E-197	0.0	8.044720520784491E-52	1.7314540150357416E-243	0.0	8.044720520784491E-52
78.0	339.876	16325.7	11111.278366466253	5214.421633533748	1.4493924720272404E-195	0.0	1.8926374775927516E-51	4.76066718955471E-242	0.0	1.8926374775927516E-51
79.0	343.516	16473.3	11160.058451382587	5313.241548617412	4.904176944072787E-194	0.0	4.4386030453484743E-51	1.2951247625016074E-240	0.0	4.4386030453484743E-51
80.0	347.157	16630.4	11208.531495395731	5421.86850460427	1.6384297013052582E-192	0.0	1.0381281544121163E-50	3.4924531076991377E-239	0.0	1.0381281544121163E-50
81.0	350.794	16960.0	11256.696973592301	5703.303026407699	5.378804255682345E-191	0.0	2.418668032858936E-50	9.293195923172704E-238	0.0	2.418668032858936E-50
82.0	354.43	17116.3	11304.554415277593	5811.745584722406	1.7402146977183205E-189	0.0	5.617302464953542E-50	2.4468044859829606E-236	0.0	5.617302464953542E-50
83.0	358.064	17368.1	11352.103406789927	6015.996593210071	5.5433353312537265E-188	0.0	1.3001891308462503E-49	6.368654031504211E-235	0.0	1.3001891308462503E-49
84.0	361.697	17554.9	11399.34359258507	6155.5564074149315	1.7402500833390828E-186	0.0	2.9999519702023217E-49	1.6402308167384958E-233	0.0	2.9999519702023217E-49
85.0	365.33	17512.6	11446.274677278752	6066.325322721246	5.3893802059124794E-185	0.0	6.901628720718892E-49	4.183707157427702E-232	0.0	6.901628720718892E-49
86.0	368.96	17481.4	11492.89642704226	5988.503572957741	1.6418323138283121E-183	0.0	1.582053567199317E-48	1.0540476053327857E-230	0.0	1.582053567199317E-48
87.0	372.588	17177.3	11539.208668710125	5638.091331289874	4.924958185896148E-182	0.0	3.614306229583421E-48	2.6254062196288733E-229	0.0	3.614306229583421E-48
88.0	376.215	16873.0	11585.211289001905	5287.788710998095	1.4560440551101362E-180	0.0	8.231203680372642E-48	6.470833185804738E-228	0.0	8.231203680372642E-48
89.0	379.841	16375.6	11630.904231018074	4744.695768981926	4.242770863333171E-179	0.0	1.8686907594309896E-47	1.578173593318051E-226	0.0	1.8686907594309896E-47
90.0	383.465	15951.2	11676.287490736979	4274.912509263022	1.2173940150118772E-177	0.0	4.2281519402629457E-47	3.8054221221374956E-225	0.0	4.2281519402629457E-47
91.0	387.088	15626.0	11721.361111583925	3904.638888416075	3.442935082121511E-176	0.0	9.536789830892507E-47	9.08010789319955E-224	0.0	9.536789830892507E-47
92.0	390.711	15301.6	11766.125179733324	3535.474820266676	9.606068117147234E-175	0.0	2.1448174926302502E-46	2.1458594610745932E-222	0.0	2.1448174926302502E-46
93.0	394.331	15208.1	11810.579820405976	3397.5201795940247	2.636889406701328E-173	0.0	4.806457277130839E-46	5.009582112335059E-221	0.0	4.806457277130839E-46
94.0	397.949	15121.4	11854.72519417742	3266.6748058225803	7.12815522138726E-172	0.0	1.0735094228464618E-45	1.1563206459868928E-219	0.0	1.0735094228464618E-45
95.0	401.566	15139.0	11898.561495598395	3240.4385044016053	1.8993474681070188E-170	0.0	2.3901804539513765E-45	2.641274893088686E-218	0.0	2.3901804539513765E-45
96.0	405.182	15020.9	11942.088951886384	3078.8110481136155	4.9885990401990696E-169	0.0	5.305186062690717E-45	5.970503025740616E-217	0.0	5.305186062690717E-45
97.0	408.796	14939.4	11985.30782266325	2954.09217733675	1.2903705473580075E-167	0.0	1.1736036590297868E-44	1.3344457292491769E-215	0.0	1.1736036590297868E-44
98.0	412.409	14886.0	12028.218398338959	2857.7816016610413	3.290107924980186E-166	0.0	2.5881543524243863E-44	2.9516313253399127E-214	0.0	2.5881543524243863E-44
99.0	416.02	14960.3	12070.8209988644	2889.4790011356	8.261971690089641E-165	0.0	5.68870319519584E-44	6.455464253773779E-213	0.0	5.68870319519584E-44
100.0	419.63	14814.0	12113.115972768264	2700.8840272317357	2.0451730749120533E-163	0.0	1.2464849589525694E-43	1.3972472035568297E-211	0.0	1.2464849589525694E-43
101.0	423.239	14887.7	12155.103697474025	2732.5963025259753	4.990615239294172E-162	0.0	2.7227797804538193E-43	2.992973442932891E-210	0.0	2.7227797804538193E-43
102.0	426.846	14885.1	12196.784577413991	2688.315422586009	1.1994402243723832E-160	0.0	5.927850468482941E-43	6.339466904593376E-209	0.0	5.927850468482941E-43
103.0	430.452	14913.9	12238.159044346428	2675.7409556535713	2.841801372941988E-159	0.0	1.2865789716736475E-42	1.3289102384142734E-207	0.0	1.2865789716736475E-42
104.0	434.056	14864.7	12279.227556912749	2585.472443087252	6.631709398988909E-158	0.0	2.783161306440682E-42	2.7546745482819674E-206	0.0	2.783161306440682E-42
105.0	437.659	14867.9	12319.990600511772	2547.909399488228	1.5256705581334536E-156	0.0	6.002021805311042E-42	5.65128432216187E-205	0.0	6.002021805311042E-42
106.0	441.26	14860.0	12360.448686397034	2499.551313602966	3.457234556066437E-155	0.0	1.2900987327756633E-41	1.1464819694033459E-203	0.0	1.2900987327756633E-41
107.0	444.86	14880.1	12400.602351301155	2479.4976486988453	7.723485688326225E-154	0.0	2.7644476113636394E-41	2.3019648321017403E-202	0.0	2.7644476113636394E-41
108.0	448.459	14951.3	12440.45215695226	2510.847843047739	1.7010579413240747E-152	0.0	5.905475265592193E-41	4.5745140054247255E-201	0.0	5.905475265592193E-41
109.0	452.056	14938.8	12479.998689873448	2458.8013101265515	3.690457850120327E-151	0.0	1.257396901423902E-40	8.989809534634963E-200	0.0	1.257396901423902E-40
110.0	455.652	14940.6	12519.242561696285	2421.3574383037158	7.893607864949797E-150	0.0	2.669031889239755E-40	1.748557839802954E-198	0.0	2.669031889239755E-40
111.0	459.246	14947.7	12558.18440864035	2389.51559135965	1.6631918249628496E-148	0.0	5.64689408094675E-40	3.363413120776328E-197	0.0	5.64689408094675E-40
112.0	462.839	14947.4	12596.824891138796	2350.5751088612033	3.4550646356010226E-147	0.0	1.1910558735290523E-39	6.403443215383167E-196	0.0	1.1910558735290523E-39
113.0	466.431	14963.4	12635.16469351992	2328.235306480079	7.076554916004317E-146	1.881E-320	2.504507176257919E-39	1.2066560071874407E-194	0.0	2.504507176257919E-39
114.0	470.021	14853.2	12673.204523617766	2179.995476382235	1.4278468181239313E-144	8.04386E-318	5.2491836787857616E-39	2.2487444561954853E-193	0.0	5.2491836787857616E-39
115.0	473.609	14938.0	12710.945112548721	2227.054887451279	2.838213341946378E-143	3.246891194E-315	1.0965859486894939E-38	4.144673245895211E-192	0.0	1.0965859486894939E-38
116.0	477.197	14919.8	12748.387213229125	2171.412786770874	5.567249535321286E-142	1.27901837983E-312	2.2843065354923262E-38	7.567334245239399E-191	0.0	2.2843065354923262E-38
117.0	480.781	15013.2	12785.531600845856	2227.668399154145	1.0740813856048263E-140	4.88384423298807E-310	4.741040329991953E-38	1.364264289417186E-189	0.0	4.741040329991953E-38
118.0	484.365	14949.3	12822.379072299907	2126.920927700092	2.0449315559437485E-139	1.8197928691636803E-307	9.811976001172792E-38	2.436495782593818E-188	0.0	9.811976001172792E-38
119.0	487.948	15035.3	12858.930446768942	2176.3695532310576	3.8389354794233087E-138	6.606086715958435E-305	2.0244881807147496E-37	4.3072173998876666E-187	0.0	2.0244881807147496E-37
120.0	491.53	15101.9	12895.186564699825	2206.7134353001748	7.106211267570735E-137	2.3363485239747845E-302	4.164386110860344E-37	7.536944522458068E-186	1.9516E-319	4.164386110860344E-37
121.0	495.11	15033.7	12931.148288303111	2102.5517116968895	1.2960270652064963E-135	8.037183181959996E-300	8.538425878832324E-37	1.3044257377807623E-184	1.6470785E-317	8.538425878832324E-37
122.0	498.689	15124.1	12966.816501856485	2157.2834981435153	2.330763067891807E-134	2.6937968975597586E-297	1.7453573895204255E-36	2.234703533690109E-183	1.38009666E-315	1.7453573895204255E-36
123.0	502.267	15255.9	13002.192110663138	2253.7078893368616	4.133282560705883E-133	8.796895946776808E-295	3.5569002987924105E-36	3.7896613739737026E-182	1.13950862543E-313	3.5569002987924105E-36
124.0	505.841	15232.1	13037.276041599085	2194.823958400915	7.210575541168003E-132	2.7855568430935735E-292	7.222426374019612E-36	6.346562828122546E-181	9.23836834886E-312	7.222426374019612E-36
125.0	509.416	15328.0	13072.069244077422	2255.930755922578	1.2424157180028653E-130	8.622320567824137E-290	1.462684159792718E-35	1.0537846140370483E-179	7.39979831153566E-310	1.462684159792718E-35
126.0	512.989	15308.8	13106.572689459472	2202.2273105405275	2.1093617357186574E-129	2.5964514221474436E-287	2.9526864916564705E-35	1.730684742742725E-178	5.834402927152658E-308	2.9526864916564705E-35
127.0	516.561	15328.4	13140.787371665856	2187.6126283341437	3.531618074361428E-128	7.618810667054107E-285	5.9425164035487E-35	2.81372868433657E-177	4.533806984654944E-306	5.9425164035487E-35
128.0	520.131	15382.7	13174.714306639466	2207.985693360535	5.8263896336707865E-127	2.175041796683568E-282	1.1921371561691436E-34	4.524917693756269E-176	3.468148954452932E-304	1.1921371561691436E-34
129.0	523.701	15371.4	13208.354532199313	2163.0454678006863	9.486702344953769E-126	6.060465940953193E-280	2.3848181050882013E-34	7.209125514405452E-175	2.6179459208366916E-302	2.3848181050882013E-34
130.0	527.266	15325.6	13241.709108244262	2083.8908917557383	1.5185737574788207E-124	1.6353100964581793E-277	4.752677262431253E-34	1.1335027826769811E-173	1.9383574805921765E-300	4.752677262431253E-34
131.0	530.833	15376.7	13274.77911630363	2101.92088369637	2.402886679505137E-123	4.320527082300561E-275	9.448546526681684E-34	1.768419325073953E-172	1.4196961265499133E-298	9.448546526681684E-34
132.0	534.398	15280.7	13307.565658745636	1973.1343412543647	3.7468179456852047E-122	1.1107080490129289E-272	1.872408713529275E-33	2.7291824520417076E-171	1.0236561818730386E-296	1.872408713529275E-33
133.0	537.961	15186.4	13340.069858957688	1846.3301410423119	5.75749247599428E-121	2.778480626799887E-270	3.6986848249841895E-33	4.166499681255546E-170	7.266406835646685E-295	3.6986848249841895E-33
134.0	541.521	15203.8	13372.29286005853	1831.50713994147	8.712135024824614E-120	6.753176622870375E-268	7.281563093925719E-33	6.287498205517951E-169	5.072064110188794E-293	7.281563093925719E-33
135.0	545.082	15024.0	13404.235823630203	1619.7641763697975	1.3021672085755832E-118	1.6046914010757044E-265	1.4297631274097018E-32	9.40762340031083E-168	3.498048158383238E-291	1.4297631274097018E-32
136.0	548.642	14966.7	13435.899929569812	1530.8000704301885	1.9195533198982755E-117	3.71640668645615E-263	2.7989888603338064E-32	1.3935340136969505E-166	2.3779909913485337E-289	2.7989888603338064E-32
137.0	552.198	14937.3	13467.286373972103	1470.013626027896	2.784531362990397E-116	8.350886055650903E-261	5.459999116106828E-32	2.0389793488016227E-165	1.587837084574268E-287	5.459999116106828E-32
138.0	555.754	14802.3	13498.396368239815	1303.903631760184	3.9869308299790463E-115	1.8318182673709871E-258	1.062103350591779E-31	2.9558559912137043E-164	1.046345404829746E-285	1.062103350591779E-31
139.0	559.309	14694.3	13529.23113847582	1165.0688615241797	5.6303744522760695E-114	3.9166860506366836E-256	2.05988530348551E-31	4.2423259893092145E-163	6.796863043795266E-284	2.05988530348551E-31
140.0	562.863	14588.3	13559.791923822007	1028.5080761779918	7.842465656051567E-113	8.163013345481153E-254	3.983110726589161E-31	6.028073235920917E-162	4.35222273818903E-282	3.983110726589161E-31
141.0	566.414	14536.1	13590.079975070954	946.0200249290465	1.0758471129965613E-111	1.6534470298601706E-251	7.676189607826531E-31	8.467688976434154E-161	2.740791281482894E-280	7.676189607826531E-31
142.0	569.965	14512.4	13620.09655330031	892.3034466996905	1.4567970930539137E-110	3.269640179187032E-249	1.4752147034120573E-30	1.178522223731894E-159	1.7034535752766516E-278	1.4752147034120573E-30
143.0	573.515	14470.7	13649.842929047914	820.8570709520864	1.9457267489395065E-109	6.302855178652368E-247	2.826647239529505E-30	1.6239655390619683E-158	1.0436899064229993E-276	2.826647239529505E-30
144.0	577.061	14541.3	13679.320381774634	861.9796182253649	2.5577585941943687E-108	1.1792160622009176E-244	5.3970785033198975E-30	2.2106894080131907E-157	6.282047525241987E-275	5.3970785033198975E-30
145.0	580.608	14489.9	13708.53019914989	781.3698008501087	3.321366866926192E-107	2.1571732618971386E-242	1.0278132174409739E-29	2.983970581830979E-156	3.736250118194913E-273	1.0278132174409739E-29
146.0	584.153	14541.3	13737.473677462902	803.8263225370974	4.2512277882887548E-106	3.841521274971652E-240	1.9512005115350074E-29	3.984950762122552E-155	2.1881513537865922E-271	1.9512005115350074E-29
147.0	587.695	14464.9	13766.152120816581	698.7478791834183	5.359838668111115E-105	6.650206748924099E-238	3.691865520221247E-29	5.261431659480196E-154	1.2604884731809872E-269	3.691865520221247E-29
148.0	591.238	14573.1	13794.566841352102	778.5331586478987	6.675389209350961E-104	1.1256860795741557E-235	6.967225892490929E-29	6.888210874930871E-153	7.174859715253426E-268	6.967225892490929E-29
149.0	594.778	14636.9	13822.719158198108	814.1808418018918	8.189495588024889E-103	1.8524326893152087E-233	1.3104896308730584E-28	8.916055465966946E-152	4.01720593242039E-266	1.3104896308730584E-28
150.0	598.318	14684.7	13850.610398268576	834.0896017314244	9.917980150060212E-102	2.97647330157515E-231	2.45810833441351E-28	1.143537515567235E-150	2.2200338094004214E-264	2.45810833441351E-28
151.0	601.856	14737.1	13878.24189661928	858.8581033807204	1.1840434391628154E-100	4.656487471492132E-229	4.596305349055271E-28	1.4511648394433875E-149	1.2082040163867015E-262	4.596305349055271E-28
152.0	605.392	14715.0	13905.614996646886	809.3850033531144	1.393477198710486E-99	7.092989834567457E-227	8.567600204792331E-28	1.8221264365451084E-148	6.475536695840436E-261	8.567600204792331E-28
153.0	608.928	14913.1	13932.731050336633	980.368949663367	1.6189383070579088E-98	1.0550136102448556E-224	1.5925972803074956E-27	2.2670474384731933E-147	3.4256965658859147E-259	1.5925972803074956E-27
154.0	612.46	14835.6	13959.591417767617	876.0085822323836	1.8516697704347057E-97	1.523718207649167E-222	2.9501674563340753E-27	2.786963233125611E-146	1.7808183409918988E-257	2.9501674563340753E-27
155.0	615.993	14928.0	13986.197468822607	941.8025311773927	2.092208244854393E-96	2.1519864497846483E-220	5.450819980148433E-27	3.397332341949481E-145	9.147958556504791E-256	5.450819980148433E-27
156.0	619.523	14968.1	14012.550582144464	955.5494178555364	2.3289862766154E-95	2.955543349330889E-218	1.0038079855915433E-26	4.0950084771982404E-144	4.623071036181232E-254	1.0038079855915433E-26
157.0	623.053	15088.1	14038.652145794065	1049.447854205935	2.5594470293747254E-94	3.963948733930034E-216	1.8434866280878253E-26	4.891087223542586E-143	2.3061830436216662E-252	1.8434866280878253E-26
158.0	626.58	15108.0	14064.503557387785	1043.496442612215	2.7711816081974206E-93	5.170311257642659E-214	3.3744814927327763E-26	5.776695430258677E-142	1.131821594800843E-250	3.3744814927327763E-26
159.0	630.108	15116.9	14090.106225036468	1026.7937749635312	2.9641587211910493E-92	6.594944545778997E-212	6.160991664637343E-26	6.765446083553016E-141	5.489156460188906E-249	6.160991664637343E-26
160.0	633.632	15178.4	14115.461567285918	1062.9384327140815	3.121792175568531E-91	8.170342674270628E-210	1.1209899124374736E-25	7.829731679705639E-140	2.616343688201806E-247	1.1209899124374736E-25
161.0	637.157	15158.1	14140.571012949871	1017.5289870501292	3.2481080229742065E-90	9.89889827222544E-208	2.0343733459065773E-25	8.985551022122436E-139	1.2323492257216606E-245	2.0343733459065773E-25
