	Raman shift	Intensity	Baseline	Corrected Intensity	Curve 1	Curve 2	Curve 3	Curve 4	Curve 5	Fit Sum
157.0	623.053	15624.9	14598.865026657624	1026.0349733423755	6.736135193451575E-123	2.293853102455032E-174	7.9298836564369425E-22	3.018162144422595E-168	0.0	7.9298836564369425E-22
158.0	626.58	15688.7	14627.529391156675	1061.1706088433257	1.4816032581832902E-121	1.1785417154932128E-172	1.3163255362987417E-21	5.399619507146511E-167	0.0	1.3163255362987417E-21
159.0	630.108	15687.9	14655.951335398957	1031.9486646010428	3.20768710629426E-120	5.947040270421455E-171	2.180326311049564E-21	9.566115279588514E-166	2.1827E-319	2.180326311049564E-21
160.0	633.632	15778.3	14684.132297384987	1094.1677026150119	6.806245216272548E-119	2.931098883967234E-169	3.601074121077422E-21	1.6714621999358741E-164	3.1616525E-317	3.601074121077422E-21
161.0	637.157	15822.6	14712.073725434764	1110.5262745652362	1.4215768311803096E-117	1.4188812180980313E-167	5.934791386896718E-21	2.8921085423995835E-163	4.46781747E-315	5.934791386896718E-21
162.0	640.679	15788.7	14739.777078809953	1048.9229211900474	2.9126524619401107E-116	6.716494837347965E-166	9.754304890371313E-21	4.939564376710883E-162	6.1830458325E-313	9.754304890371313E-21
163.0	644.201	15822.1	14767.243827877477	1054.8561721225233	5.8693356488868485E-115	3.1193054484504187E-164	1.5995202735534233E-20	8.347845758708541E-161	8.4151439780966E-311	1.5995202735534233E-20
164.0	647.72	15755.2	14794.475453493485	960.7245465065153	1.1602976261843428E-113	1.4167147447442882E-162	2.6157970257799897E-20	1.3926174997547528E-159	1.1216680875338576E-308	2.6157970257799897E-20
165.0	651.239	15754.7	14821.473447062674	933.2265529373271	2.2560259986461014E-112	6.313055383165142E-161	4.267982078033843E-20	2.2988402796592508E-158	1.4703867741398032E-306	4.267982078033843E-20
166.0	654.756	15816.2	14848.239309596982	967.9606904030188	4.307117413481244E-111	2.754224472751724E-159	6.94584989701328E-20	3.7490144243146635E-157	1.8904529983019726E-304	6.94584989701328E-20
167.0	658.272	15837.7	14874.774551440605	962.9254485593956	8.081102814906055E-110	1.1777101551726087E-157	1.127648825032791E-19	6.045154022905397E-156	2.3871307027703414E-302	1.127648825032791E-19
168.0	661.786	16019.3	14901.080692617334	1118.2193073826656	1.4888225226222694E-108	4.930642692917692E-156	1.8260364339984717E-19	9.630348431491978E-155	2.9564744679067052E-300	1.8260364339984717E-19
169.0	665.3	16065.4	14927.159262780197	1138.2407372198031	2.6979253509060768E-107	2.0254652457072766E-154	2.9502042603419477E-19	1.5181306733640557E-153	3.6012811219273865E-298	2.9502042603419477E-19
170.0	668.81	16041.3	14953.011802764404	1088.2881972355954	4.793047066149943E-106	8.129793055205468E-153	4.752983985997577E-19	2.36076806315E-152	4.291044785096209E-296	4.752983985997577E-19
171.0	672.32	16242.7	14978.63986478757	1264.0601352124304	8.37576547030786E-105	3.201909812325089E-151	7.639940141783526E-19	3.632790932060681E-151	5.0288704058968846E-294	7.639940141783526E-19
172.0	675.83	16265.8	15004.045011950178	1261.754988049821	1.4396879595229394E-103	1.237409963709524E-149	1.2252448915749832E-18	5.531850130889181E-150	5.796678511255971E-292	1.2252448915749832E-18
173.0	679.336	16390.7	15029.228819993303	1361.471180006698	2.4263187337410683E-102	4.673028396400374E-148	1.9594451355836328E-18	8.31004516669496E-149	6.536603382821732E-290	1.9594451355836328E-18
174.0	682.843	16234.7	15054.192877275558	1180.5071227244425	4.0255157480779603E-101	1.7334973814653852E-146	3.126890325186229E-18	1.2362985201409906E-147	7.259807151882753E-288	3.126890325186229E-18
175.0	686.347	16438.8	15078.938785770253	1359.861214229746	6.553965776483656E-100	6.290787359487822E-145	4.9765784609807385E-18	1.81592054865341E-146	7.898981165707741E-286	4.9765784609807385E-18
176.0	689.85	16545.9	15103.46815925577	1442.4318407442315	1.0488167267646412E-98	2.237938726427027E-143	7.90141026216065E-18	2.6375319189514093E-145	8.442379529051366E-284	7.90141026216065E-18
177.0	693.353	16679.4	15127.78262510908	1551.6173748909223	1.6510288270142268E-97	7.81266245253187E-142	1.251675223827865E-17	3.791051469714889E-144	8.875416114072128E-282	1.251675223827865E-17
178.0	696.853	16617.4	15151.883825131466	1465.516174868535	2.5506644210306308E-96	2.668374229836172E-140	1.977525781460515E-17	5.380184832573969E-143	9.141562205863195E-280	1.977525781460515E-17
179.0	700.351	16791.1	15175.773416640379	1615.3265833596197	3.8703529437368825E-95	8.925794350091859E-139	3.1164127329597866E-17	7.544824349948275E-142	9.237413653816068E-278	3.1164127329597866E-17
180.0	703.85	16884.0	15199.453071608425	1684.5469283915754	5.78179111988537E-94	2.9329884782406717E-137	4.9007205198899664E-17	1.0478545730336764E-140	9.193922960021102E-276	4.9007205198899664E-17
181.0	707.346	16815.1	15222.924478161473	1592.175521838526	8.47720052979813E-93	9.429971046049346E-136	7.686225829449942E-17	1.4369791104475532E-139	8.965900823179392E-274	7.686225829449942E-17
182.0	710.84	16960.8	15246.189341270858	1714.6106587291415	1.220870456159513E-91	2.969583294168793E-134	1.2024654285045926E-16	1.9472980530143212E-138	8.578550004514979E-272	1.2024654285045926E-16
183.0	714.335	16988.9	15269.249381829666	1719.6506181703353	1.7310573874161055E-90	9.186618406819666E-133	1.8771786823799746E-16	2.613489822441806E-137	8.084712011388844E-270	1.8771786823799746E-16
184.0	717.827	17161.8	15292.106337877087	1869.6936621229124	2.4091628316428585E-89	2.78094265633605E-131	2.9227498328599513E-16	3.463608026212308E-136	7.46607832936065E-268	2.9227498328599513E-16
185.0	721.317	17110.2	15314.761964648811	1795.4380353511897	3.2936418307821405E-88	8.246054304131376E-130	4.539289297717571E-16	4.5361487181396684E-135	6.765127586223027E-266	4.539289297717571E-16
186.0	724.808	17158.6	15337.21803607745	1821.3819639225494	4.433242625847784E-87	2.402077523420074E-128	7.034918004313239E-16	5.883810809198176E-134	6.038100752514231E-264	7.034918004313239E-16
187.0	728.296	17230.1	15359.476344049988	1870.6236559500103	5.85752261460332E-86	6.8476832484667145E-127	1.0873966888291286E-15	7.53653306710701E-133	5.28124990481094E-262	1.0873966888291286E-15
188.0	731.782	17291.7	15381.538698667227	1910.1613013327733	7.603094700079519E-85	1.9122766401661295E-125	1.6766062763405028E-15	9.540106222714074E-132	4.532701154046589E-260	1.6766062763405028E-15
189.0	735.267	17330.7	15403.406928736204	1927.2930712637972	9.702401967733283E-84	5.236407880230086E-124	2.5789533589260677E-15	1.1943332904564296E-130	3.822304731123842E-258	2.5789533589260677E-15
190.0	738.753	17349.7	15425.08288216556	1924.6171178344412	1.2190323222031003E-82	1.4086946364303393E-122	3.958517153752953E-15	1.4808752518083703E-129	3.175021519494617E-256	3.958517153752953E-15
191.0	742.235	17399.3	15446.568426136864	1952.731573863135	1.5025567924723793E-81	3.705617740393416E-121	6.0594411144342024E-15	1.8120474230870255E-128	2.58153074026815E-254	6.0594411144342024E-15
192.0	745.716	17494.4	15467.865447077855	2026.5345529221468	1.820879923550138E-80	9.558850020886243E-120	9.253478234509061E-15	2.1929339153102238E-127	2.062425040850366E-252	9.253478234509061E-15
193.0	749.196	17578.2	15488.975850943585	2089.2241490564156	2.169564329701948E-79	2.4180146343147702E-118	1.409777861135303E-14	2.624764192564247E-126	1.6190318462058495E-250	1.409777861135303E-14
194.0	752.674	17625.6	15509.901563954447	2115.6984360455517	2.5398288914426797E-78	5.9927716117216035E-117	2.1424876239466122E-14	3.104987154894293E-125	1.247307691073496E-248	2.1424876239466122E-14
195.0	756.153	17642.8	15530.644533223067	2112.1554667769324	2.927532448637225E-77	1.4592110095839153E-115	3.249115281861426E-14	3.637990207074853E-124	9.465929495097279E-247	3.249115281861426E-14
196.0	759.628	17790.6	15551.206727019047	2239.393272980951	3.3109113053844974E-76	3.474944143639075E-114	4.91396918995806E-14	4.206928763369257E-123	7.032849623664278E-245	4.91396918995806E-14
197.0	763.102	17931.1	15571.590134733524	2359.5098652664747	3.681854030081195E-75	8.1156433402298E-113	7.4144245775462E-14	4.8116954949216744E-122	5.134619375550266E-243	7.4144245775462E-14
198.0	766.575	18242.7	15591.796768151566	2650.903231848435	4.025917225078916E-74	1.8588760395242512E-111	1.1160946503996314E-13	5.443325597789419E-121	3.6838346331369545E-241	1.1160946503996314E-13
199.0	770.047	18531.7	15611.828662653332	2919.871337346669	4.32860975417467E-73	4.175776195743373E-110	1.6761156892613472E-13	6.090704703265617E-120	2.597245682477053E-239	1.6761156892613472E-13
200.0	773.517	18839.4	15631.687880128005	3207.712119871996	4.573296387365256E-72	9.191882914128416E-109	2.510942325665385E-13	6.736146643323819E-119	1.7973132810136316E-237	2.510942325665385E-13
201.0	776.988	18958.0	15651.376511663479	3306.6234883365214	4.757686415333712E-71	1.9880006461986687E-107	3.7536298228390855E-13	7.379052121161352E-118	1.225254465553078E-235	3.7536298228390855E-13
202.0	780.456	18798.7	15670.896680424752	3127.8033195752487	4.860508412746664E-70	4.209609401385129E-106	5.596902119372592E-13	7.984367178706998E-117	8.188674206331361E-234	5.596902119372592E-13
203.0	783.922	18784.8	15690.250542643053	3094.5494573569467	4.879700518864807E-69	8.735343569792932E-105	8.324874011874182E-13	8.539631821005633E-116	5.371890045977685E-232	8.324874011874182E-13
204.0	787.387	18756.8	15709.440285827637	3047.359714172362	4.81757307042985E-68	1.7779579839275235E-103	1.235356536492464E-12	9.034398174739898E-115	3.4633803214465283E-230	1.235356536492464E-12
205.0	790.85	18798.6	15728.468128433251	3070.1318715667476	4.6742205662282947E-67	3.546492481202772E-102	1.828704100932123E-12	9.44780345180321E-114	2.191894907187492E-228	1.828704100932123E-12
206.0	794.312	18921.0	15747.336319388227	3173.663680611773	4.4599489795188384E-66	6.939024274156577E-101	2.7007319271126894E-12	9.773140832016088E-113	1.363374008771952E-226	2.7007319271126894E-12
207.0	797.773	18972.6	15766.047138322194	3206.5528616778047	4.185009226841436E-65	1.331761689242684E-99	3.979305405254776E-12	1.0000299127688041E-111	8.33474086919942E-225	3.979305405254776E-12
208.0	801.233	18955.9	15784.602896601411	3171.2971033985905	3.862022784214827E-64	2.5072076673872394E-98	5.8495391713321496E-12	1.0122113237565598E-110	5.007916385477964E-223	5.8495391713321496E-12
209.0	804.691	18975.6	15803.005937657643	3172.5940623423558	3.50279925791137E-63	4.626278155918376E-97	8.577831658229103E-12	1.012800672177919E-109	2.953962069806626E-221	8.577831658229103E-12
210.0	808.148	19077.4	15821.258636635619	3256.1413633643824	3.124522461080884E-62	8.373891485990372E-96	1.2549435700873524E-11	1.0024584314469168E-108	1.712603408926207E-219	1.2549435700873524E-11
211.0	811.603	19094.0	15839.363400405997	3254.636599594003	2.739391964589199E-61	1.4856744108516347E-94	1.8315346543357583E-11	9.808805943202139E-108	9.747915913280007E-218	1.8315346543357583E-11
212.0	815.057	19071.3	15857.322668400815	3213.9773315991843	2.3621570935954572E-60	2.5857859376778726E-93	2.6668532587616628E-11	9.49436101887224E-107	5.453645989651032E-216	2.6668532587616628E-11
213.0	818.51	19173.2	15875.138912598472	3298.061087401529	2.003334536252864E-59	4.4151048834621207E-92	3.874154791923332E-11	9.091153751537287E-106	2.9990821770537605E-214	3.874154791923332E-11
214.0	821.964	19030.4	15892.814637117137	3137.5853628828645	1.673115963176806E-58	7.407689912384876E-91	5.6162007436732615E-11	8.622718661834633E-105	1.6248902616163453E-212	5.6162007436732615E-11
215.0	825.414	19089.8	15910.352379055588	3179.447620944411	1.3718327156785837E-57	1.2163409181531997E-89	8.120146830613964E-11	8.074818887632771E-104	8.623689978326534E-211	8.120146830613964E-11
216.0	828.863	19075.2	15927.754706888461	3147.4452931115393	1.1063396179167626E-56	1.9594433747388033E-88	1.1713375478116062E-10	7.480645432657206E-103	4.4989448908620974E-209	1.1713375478116062E-10
217.0	832.311	19056.1	15945.024220884861	3111.0757791151373	8.775946974148918E-56	3.0968623643504635E-87	1.6857687653422967E-10	6.85593805047171E-102	2.307186468875779E-207	1.6857687653422967E-10
218.0	835.755	18919.2	15962.163552788348	2957.0364472116526	6.835184329566442E-55	4.790679381265809E-86	2.4197817808715273E-10	6.204241252099576E-101	1.1591416579482364E-205	2.4197817808715273E-10
219.0	839.2	19020.7	15979.175365453226	3041.524634546775	5.242765406560421E-54	7.282752590142198E-85	3.4661376995143633E-10	5.561590474661597E-100	5.737870967872581E-204	3.4661376995143633E-10
220.0	842.643	18812.6	15996.062351304156	2816.537648695843	3.9532753283599176E-53	1.085404139013646E-83	4.953034316277882E-10	4.9291304543320815E-99	2.7890274525327617E-202	4.953034316277882E-10
221.0	846.086	18701.6	16012.827233181044	2688.7727668189546	2.9339710430130688E-52	1.5884491223709347E-82	7.062259323924726E-10	4.324708591454114E-98	1.3342228398184888E-200	7.062259323924726E-10
222.0	849.527	18814.9	16029.47276208916	2785.4272379108406	2.140706140263968E-51	2.279139986258865E-81	1.004555913888649E-9	3.7515829216110013E-97	6.267694129636693E-199	1.004555913888649E-9
223.0	852.966	18743.3	16046.001715921499	2697.2982840785007	1.5355811433340603E-50	3.206257008476385E-80	1.4254906045626075E-9	3.2177407637296373E-96	2.89136635318554E-197	1.4254906045626075E-9
224.0	856.405	18616.1	16062.416900425318	2553.6830995746805	1.0841930737787768E-49	4.429247611819845E-79	2.0183831690440787E-9	2.7322030255441947E-95	1.3127683764698523E-195	2.0183831690440787E-9
225.0	859.842	18819.3	16078.721148320863	2740.5788516791363	7.52611724605096E-49	5.999424530906924E-78	2.851050274003213E-9	2.293843904916268E-94	5.853357774327157E-194	2.851050274003213E-9
226.0	863.278	18676.4	16094.917317865187	2581.4826821348142	5.1394855568845977E-48	7.97401146809755E-77	4.018028607932766E-9	1.905365542781071E-93	2.565918715740652E-192	4.018028607932766E-9
227.0	866.712	18761.1	16111.008294721138	2650.091705278861	3.450792217469386E-47	1.039238115870079E-75	5.6491868509396696E-9	1.5649282910619867E-92	1.1046705562370132E-190	5.6491868509396696E-9
228.0	870.145	18698.4	16126.996990366382	2571.403009633619	2.279388113807567E-46	1.3291048733143194E-74	7.924428547152378E-9	1.2716988958569505E-91	4.675839327755951E-189	7.924428547152378E-9
229.0	873.577	18658.2	16142.8863427795	2515.3136572205003	1.4812352914369124E-45	1.668077722422846E-73	1.1090723941408156E-8	1.022472587865086E-90	1.9459394153699145E-187	1.1090723941408156E-8
230.0	877.005	18782.1	16158.679315653095	2623.4206843469037	9.454544355898212E-45	2.049948626676474E-72	1.5482326369948996E-8	8.119228808193258E-90	7.936729424727735E-186	1.5482326369948996E-8
231.0	880.434	18746.8	16174.378897832892	2572.421102167107	5.94362083559673E-44	2.4759324819772337E-71	2.1567980211028023E-8	6.386925387096466E-89	3.189733739526238E-184	2.1567980211028023E-8
232.0	883.862	18900.3	16189.988104398839	2710.3118956011604	3.676121424871016E-43	2.934760444473042E-70	2.997751962925362E-8	4.9711903060051994E-88	1.2604692972151326E-182	2.997751962925362E-8
233.0	887.289	18799.4	16205.50997615509	2593.8900238449114	2.236983817738862E-42	3.4139049211644376E-69	4.157150085233021E-8	3.82846096470576E-87	4.897575071083293E-181	4.157150085233021E-8
234.0	890.714	18985.9	16220.947581008893	2764.952418991108	1.338598091102483E-41	3.894703678768824E-68	5.751343475292926E-8	2.9156161669498647E-86	1.8691585032445054E-179	5.751343475292926E-8
235.0	894.138	18907.3	16236.304012806408	2670.9959871935916	7.881116577023296E-41	4.3607443140662264E-67	7.938873792607532E-8	2.1970599225363136E-85	7.014523349834192E-178	7.938873792607532E-8
236.0	897.558	18976.0	16251.582393043305	2724.4176069566947	4.55843574054307E-40	4.781982607704843E-66	1.09305972633848E-7	1.6353091961716333E-84	2.580315482189771E-176	1.09305972633848E-7
237.0	900.98	19016.6	16266.785869925205	2749.814130074794	2.5982304816298432E-39	5.157604381642867E-65	1.5019959922458545E-7	1.2065282024606988E-83	9.36316886042568E-175	1.5019959922458545E-7
238.0	904.4	19003.1	16281.91761890191	2721.1823810980877	1.4564303778703155E-38	5.455988307687727E-64	2.059075171790272E-7	8.803191724033935E-83	3.337529438098899E-173	2.059075171790272E-7
239.0	907.818	19013.1	16296.980842921344	2716.119157078654	8.02904594814718E-38	5.661061931713633E-63	2.816150284696632E-7	6.352073527905868E-82	1.1686690582612962E-171	2.816150284696632E-7
240.0	911.236	19102.2	16311.978772143246	2790.221227856755	4.357527039980448E-37	5.769295882310381E-62	3.8432624601871846E-7	4.538052847655641E-81	4.028392501462585E-170	3.8432624601871846E-7
241.0	914.65	18981.9	16326.914663888538	2654.9853361114638	2.3236485596726223E-36	5.7594622531123335E-61	5.231767805890753E-7	3.202657375359721E-80	1.3613147637354856E-168	5.231767805890753E-7
242.0	918.065	18991.7	16341.791803380363	2649.9081966196372	1.22047412887129E-35	5.651308443379589E-60	7.107199233871567E-7	2.23916902300013E-79	4.533356873387433E-167	7.107199233871567E-7
243.0	921.478	18949.8	16356.613502391707	2593.1864976082925	6.30499366401285E-35	5.439465314385536E-59	9.632381195220114E-7	1.5483127679343342E-78	1.4831373982005539E-165	9.632381195220114E-7
244.0	924.89	18786.9	16371.383099194622	2415.51690080538	3.205210556086148E-34	5.139275835651722E-58	1.302548477194117E-6	1.0594431697492963E-77	4.771948876238968E-164	1.302548477194117E-6
245.0	928.299	18764.4	16386.103957993022	2378.2960420069794	1.601925384581603E-33	4.760231888168006E-57	1.7571304939046816E-6	7.165752134926859E-77	1.5069241831170894E-162	1.7571304939046816E-6
246.0	931.708	18621.6	16400.77946714598	2220.820532854017	7.882531019416248E-33	4.331075380697325E-56	2.3652642503323374E-6	4.798961895780231E-76	4.684861067626195E-161	2.3652642503323374E-6
247.0	935.117	18579.4	16415.413038795527	2163.986961204475	3.818798818998806E-32	3.870836499227437E-55	3.1770266033147294E-6	3.18224948598209E-75	1.433876421215395E-159	3.1770266033147294E-6
248.0	938.522	18449.7	16430.008107291877	2019.6918927081242	1.8181654174147867E-31	3.389634717400539E-54	4.256756959325187E-6	2.084808138279639E-74	4.303333135199393E-158	4.256756959325187E-6
249.0	941.927	18373.7	16444.568128625124	1929.131871374877	8.52302088044952E-31	2.9158193861896415E-53	5.691209612881975E-6	1.3524133452910836E-73	1.2715218599707318E-156	5.691209612881975E-6
250.0	945.332	18262.2	16459.09657898226	1803.1034210177422	3.933754547074148E-30	2.4639278548146267E-52	7.592731311133047E-6	8.686889292882768E-73	3.698863574103431E-155	7.592731311133047E-6
251.0	948.735	18160.9	16473.596953841577	1687.303046158424	1.7860364264686623E-29	2.0427602889540968E-51	1.010616748120733E-5	5.518994189037656E-72	1.0572668628802141E-153	1.010616748120733E-5
252.0	952.134	18165.9	16488.072766712397	1677.827233287604	7.970294237311943E-29	1.6596230186859457E-50	1.3418359866649305E-5	3.4644619029292064E-71	2.963704233487168E-152	1.3418359866649305E-5
253.0	955.535	18178.3	16502.52754797707	1675.7724520229276	3.5051933885327106E-28	1.3262241017753064E-49	1.7780951835394885E-5	2.155777199186286E-70	8.195593760305813E-151	1.7780951835394885E-5
254.0	958.932	17947.6	16516.964844796217	1430.6351552037813	1.5152152842912832E-27	1.0386141739729845E-48	2.350381396610761E-5	1.3254619142409412E-69	2.2227148845930146E-149	2.350381396610761E-5
255.0	962.33	18001.3	16531.38822108817	1469.9117789118282	6.4521744357944044E-27	7.995530322000728E-48	3.100480750275956E-5	8.074070823450052E-69	5.941053472945057E-148	3.100480750275956E-5
256.0	965.726	17923.4	16545.801255077622	1377.5987449223794	2.703053804449937E-26	6.039720408784563E-47	4.0805744779136746E-5	4.86506728289743E-68	1.5604960370595079E-146	4.0805744779136746E-5
257.0	969.12	17750.8	16560.207539688367	1190.5924603116327	1.1141199989920624E-25	4.476891082785728E-46	5.358173698845763E-5	2.8997708439737786E-67	4.0280355040786274E-145	5.358173698845763E-5
258.0	972.514	17703.7	16574.61068162017	1129.089318379829	4.521747579994072E-25	3.260211696650953E-45	7.020790352898248E-5	1.711502965200381E-66	1.0237483808680245E-143	7.020790352898248E-5
259.0	975.906	17606.3	16589.014299478717	1017.2857005212827	1.80561497680136E-24	2.329825180392297E-44	9.17826545719274E-5	9.992639226133366E-66	2.5570571925511168E-142	9.17826545719274E-5
260.0	979.296	17613.6	16603.42202316055	1010.1779768394481	7.094149123362785E-24	1.633889630758637E-43	1.1971325886822495E-4	5.771369274459181E-65	6.276923319727433E-141	1.1971325886822495E-4
261.0	982.686	17503.1	16617.837492735085	885.2625072649134	2.744658613216024E-23	1.1257703168075913E-42	1.558116087804426E-4	3.3008569561697405E-64	1.5171844346941716E-139	1.558116087804426E-4
262.0	986.073	17435.7	16632.2643583735	803.4356416265	1.0444270081965693E-22	7.608042900371205E-42	2.023173955664108E-4	1.8666339215387577E-63	3.6008071852323816E-138	2.023173955664108E-4
263.0	989.46	17333.2	16646.706279099588	686.4937209004129	3.913745126090036E-22	5.05169800945301E-41	2.621465784618008E-4	1.0453177132849056E-62	8.415083075680102E-137	2.621465784618008E-4
264.0	992.845	17284.1	16661.166921971486	622.9330780285127	1.443107914141706E-21	3.292034488693994E-40	3.388965093661069E-4	5.791034195471746E-62	1.9329105422173413E-135	3.388965093661069E-4
265.0	996.23	17261.6	16675.649960912266	585.9500390877329	5.240076699423614E-21	2.1078596129401436E-39	4.3718841054634673E-4	3.177061819253792E-61	4.371898479977574E-134	4.3718841054634673E-4
266.0	999.611	17257.6	16690.159076074327	567.4409239256711	1.870936599220022E-20	1.3232136441252083E-38	5.626259578109603E-4	1.722625391167968E-60	9.701629168701054E-133	5.626259578109603E-4
267.0	1002.99	17187.7	16704.697953469567	483.0020465304333	6.573667846259157E-20	8.153075850021636E-38	7.224166063990639E-4	9.24053704821321E-60	2.116165648974918E-131	7.22416606399064E-4
268.0	1006.37	17130.1	16719.27028478428	410.82971521571744	2.275470378896322E-19	4.938791835142084E-37	9.256979567573455E-4	4.9112758532972866E-59	4.54963496062748E-130	9.256979567573457E-4
269.0	1009.75	17078.8	16733.879766534777	344.9202334652218	7.756876300734471E-19	2.939631231850427E-36	0.0011836743934611517	2.5850304979946217E-58	9.632259527010138E-129	0.0011836743934611526
270.0	1013.13	17134.9	16748.53009934567	386.369900654332	2.6040828321615048E-18	1.719245422772124E-35	0.0015103463939479171	1.3474456054960003E-57	2.0081887479168976E-127	0.0015103463939479197
271.0	1016.51	17144.3	16763.22498729077	381.07501270922876	8.60944135865145E-18	9.879973807567614E-35	0.0019231016319651137	6.955543024137847E-57	4.12292670340596E-126	0.0019231016319651224
272.0	1019.88	17072.4	16777.968138307584	294.43186169241744	2.793446910016187E-17	5.550519317092806E-34	0.002441759660310137	3.5386276673022564E-56	8.261866649043695E-125	0.0024417596603101646
273.0	1023.26	17122.6	16792.763264144352	329.8367358556461	8.957457704935382E-17	3.07978135498452E-33	0.0030959506677250012	1.7914951046634595E-55	1.644933997497829E-123	0.003095950667725091
274.0	1026.63	17200.3	16807.614079493625	392.6859205063738	2.8191206311156575E-16	1.6707486742954943E-32	0.003914403413762116	8.939338419620603E-55	3.1969047346245126E-122	0.003914403413762398
275.0	1030.0	17197.2	16822.524302346326	374.67569765367443	8.738443456606531E-16	8.906771720891683E-32	0.004938828229621229	4.4176807455093485E-54	6.118924350953484E-121	0.004938828229622103
276.0	1033.37	17128.2	16837.497654620234	290.7023453797665	2.6677555237916814E-15	4.666029439147092E-31	0.006218262518459882	2.1621333281596147E-53	1.153412474780199E-119	0.00621826251846255
277.0	1036.74	17154.3	16852.537861979876	301.76213802012353	8.021387595907369E-15	2.4021083015384897E-30	0.00781269687646834	1.0480205791634373E-52	2.1412056245757676E-118	0.007812696876476361
278.0	1040.1	17188.6	16867.64865299679	320.95134700320705	2.367855436145385E-14	1.2094214262465991E-29	0.009788802980793014	5.007730377201998E-52	3.881156673029962E-117	0.009788802980816693
279.0	1043.47	17163.7	16882.83375926014	280.8662407398624	6.906552568497393E-14	6.012861214168831E-29	0.012247227927306445	2.3808889170978032E-51	6.988483414843228E-116	0.012247227927375511
280.0	1046.83	17181.0	16898.096915568574	282.90308443142567	1.9779204848440169E-13	2.9239476742924484E-28	0.01528087123531606	1.1159532733152215E-50	1.2287770578688602E-114	0.015280871235513851
281.0	1050.2	17256.3	16913.441859529423	342.8581404705765	5.596514451306175E-13	1.4038849868540617E-27	0.01903849525580922	5.204212987112083E-50	2.1460650976296846E-113	0.019038495256368873
282.0	1053.56	17263.8	16928.87233157903	334.927668420969	1.5549161016374084E-12	6.593610499182522E-27	0.02365509184581904	2.3927520055986617E-49	3.6603313642382444E-112	0.023655091847373955
283.0	1056.92	17196.1	16944.392075582316	251.70792441768208	4.255268614986302E-12	3.043532438218253E-26	0.029329783648368524	1.08959325154659E-48	6.148956338634641E-111	0.029329783652623793
284.0	1060.28	17146.0	16960.004838753463	185.99516124653746	1.1470376882247655E-11	1.3806877388687677E-25	0.036289859138339466	4.914226953653195E-48	1.0173863576954554E-109	0.036289859149809846
285.0	1063.64	17130.4	16975.714370823716	154.68562917628515	3.0455033626948284E-11	6.1556779219399645E-25	0.0448078295675345	2.1951798296234177E-47	1.6579594509645846E-108	0.04480782959798953
286.0	1066.99	17181.0	16991.524423384286	189.4755766157141	7.942154263156096E-11	2.68547260217918E-24	0.055175497572192124	9.669257863646366E-47	2.6392918018571144E-107	0.05517549765161367
287.0	1070.35	17150.9	17007.43874957322	143.4612504267825	2.0459765022746962E-10	1.1565098939913219E-23	0.06784252290186342	4.237099304488024E-46	4.17255456721588E-106	0.06784252310646106
288.0	1073.7	17064.3	17023.4611044233	40.83889557670045	5.177258491385636E-10	4.874018722516249E-23	0.08319301086890402	1.830952625664005E-45	6.444383198864973E-105	0.08319301138662986
289.0	1077.06	17088.8	17039.59524440191	49.20475559808983	1.2940262912292073E-9	2.0275147662423764E-22	0.10186610021925176	7.870697372828023E-45	9.88376917086629E-104	0.10186610151327805
290.0	1080.41	17099.3	17055.844926384827	43.455073615172296	3.177329684537549E-9	8.254577884031626E-22	0.12439617722032716	3.336622737552288E-44	1.4810432928913281E-102	0.12439618039765685
291.0	1083.76	17066.8	17072.213907739868	-5.413907739868591	7.685129556137837E-9	3.3031888009009863E-21	0.15159399086800177	1.4010379670392807E-43	2.1860274653841368E-101	0.15159399855313133
292.0	1087.11	17084.2	17088.705946269387	-4.505946269386186	1.8310906255995632E-8	1.2992107622218893E-20	0.18435483667407124	5.8269543089237726E-43	3.178236240424762E-100	0.1843548549849775
293.0	1090.46	17070.0	17105.324745690803	-35.324745690802956	4.297720997022931E-8	5.022656822564193E-20	0.22373023748221985	2.400392325050328E-42	4.551551254956446E-99	0.2237302804594298
294.0	1093.8	17048.0	17122.073964707142	-74.0739647071423	9.911958753314067E-8	1.9009714899144537E-19	0.2707980357522999	9.753376256925964E-42	6.370214644576998E-98	0.2707981348718874
295.0	1097.15	17064.1	17138.95690912722	-74.85690912722202	2.257599105550691E-7	7.100145246321118E-19	0.32727553890835537	3.9419018258291577E-41	8.851814499044043E-97	0.3272757646682659
296.0	1100.49	17144.1	17155.976144760964	-11.876144760964962	5.05319409580933E-7	2.5965203331968742E-18	0.3944914923653466	1.5714968217326667E-40	1.2021841507560337E-95	0.3944919976847562
297.0	1103.83	17299.7	17173.133489597785	126.5665104022155	1.114278618733858E-6	9.334016629560628E-18	0.47453113620034165	6.205758409887954E-40	1.60839043779424E-94	0.4745322504789604
298.0	1107.17	17178.2	17190.430642984422	-12.230642984421138	2.4206403912869047E-6	3.2983577618146735E-17	0.5696325045231185	2.4274476698207077E-39	2.1197944823862583E-93	0.5696349251635099
299.0	1110.51	17284.1	17207.869305533262	76.23069446673617	5.1805445856118475E-6	1.145722120182486E-16	0.6823823572200688	9.40542754994748E-39	2.752186263046847E-92	0.6823875377646546
