# VDIFF	I_in
-0.9997958	-5.39433e-05
-0.8998045	-4.85588e-05
-0.7998675	-4.3174e-05
-0.699859	-3.77771e-05
-0.599889	-3.2388e-05
-0.4999328	-2.69977e-05
-0.3999249	-2.16024e-05
-0.299968	-1.62071e-05
-0.1999671	-1.08071e-05
-0.0999821	-5.4049e-06
-2.390552e-07	4.79931e-11
0.0999896	5.4075e-06
0.1999778	1.0818e-05
0.2999806	1.62324e-05
0.3999387	2.16475e-05
0.4999415	2.7068e-05
0.5999302	3.24911e-05
0.6998975	3.79164e-05
0.7998975	4.3347e-05
0.8998608	4.87789e-05
0.9998639	5.42095e-05
